,Value1,Value2,Value3,Value4,Value5,Value6
0,140.0,67.0,13.0,635.0,17.0,856.0
1,140.0,67.0,14.0,635.0,17.0,855.0
2,140.0,67.0,14.0,635.0,17.0,855.0
3,140.0,66.0,14.0,635.0,17.0,856.0
4,139.0,67.0,13.0,635.0,17.0,855.0
5,139.0,66.0,14.0,635.0,17.0,855.0
6,149.0,67.0,13.0,637.0,17.0,855.0
7,150.0,67.0,13.0,637.0,17.0,856.0
8,149.0,67.0,13.0,637.0,17.0,856.0
9,149.0,66.0,13.0,637.0,17.0,856.0
10,149.0,67.0,14.0,637.0,18.0,856.0
11,149.0,67.0,14.0,637.0,17.0,855.0
12,149.0,68.0,14.0,637.0,17.0,856.0
13,148.0,68.0,14.0,637.0,17.0,855.0
14,148.0,67.0,14.0,636.0,18.0,856.0
15,148.0,67.0,13.0,637.0,17.0,856.0
16,148.0,67.0,14.0,637.0,16.0,855.0
17,149.0,68.0,13.0,637.0,17.0,855.0
18,149.0,67.0,14.0,636.0,17.0,855.0
19,148.0,68.0,14.0,637.0,17.0,855.0
20,148.0,67.0,14.0,636.0,17.0,855.0
21,149.0,67.0,13.0,637.0,17.0,856.0
22,148.0,67.0,14.0,636.0,17.0,856.0
23,148.0,68.0,13.0,636.0,17.0,855.0
24,148.0,67.0,14.0,636.0,17.0,856.0
25,148.0,67.0,14.0,636.0,17.0,854.0
26,148.0,68.0,14.0,637.0,17.0,856.0
27,147.0,67.0,14.0,637.0,17.0,855.0
28,146.0,67.0,14.0,637.0,17.0,855.0
29,146.0,67.0,14.0,636.0,16.0,855.0
30,146.0,67.0,13.0,636.0,17.0,855.0
31,145.0,67.0,13.0,637.0,18.0,855.0
32,146.0,68.0,14.0,636.0,18.0,856.0
33,146.0,68.0,14.0,636.0,17.0,855.0
34,146.0,67.0,13.0,637.0,17.0,856.0
35,146.0,66.0,13.0,637.0,16.0,854.0
36,146.0,67.0,14.0,637.0,18.0,854.0
37,146.0,67.0,13.0,637.0,17.0,855.0
38,146.0,68.0,13.0,637.0,17.0,856.0
39,146.0,68.0,14.0,637.0,17.0,856.0
40,146.0,68.0,13.0,637.0,17.0,855.0
41,146.0,67.0,13.0,637.0,17.0,854.0
42,146.0,67.0,13.0,638.0,17.0,855.0
43,146.0,67.0,13.0,636.0,17.0,856.0
44,146.0,67.0,14.0,636.0,17.0,856.0
45,146.0,67.0,14.0,638.0,18.0,855.0
46,146.0,67.0,14.0,638.0,17.0,855.0
47,146.0,68.0,14.0,637.0,17.0,855.0
48,147.0,68.0,14.0,637.0,17.0,856.0
49,147.0,67.0,14.0,637.0,17.0,856.0
50,146.0,68.0,15.0,637.0,17.0,855.0
51,146.0,68.0,14.0,637.0,17.0,856.0
52,146.0,68.0,14.0,637.0,17.0,855.0
53,147.0,67.0,14.0,637.0,17.0,856.0
54,147.0,68.0,13.0,637.0,17.0,856.0
55,146.0,67.0,13.0,637.0,17.0,856.0
56,147.0,66.0,14.0,637.0,17.0,855.0
57,147.0,68.0,14.0,637.0,17.0,855.0
58,147.0,68.0,13.0,637.0,17.0,856.0
59,147.0,66.0,13.0,637.0,17.0,855.0
60,147.0,67.0,14.0,637.0,16.0,856.0
61,148.0,68.0,13.0,637.0,17.0,855.0
62,147.0,67.0,13.0,637.0,16.0,855.0
63,147.0,68.0,13.0,637.0,17.0,855.0
64,147.0,68.0,14.0,637.0,16.0,855.0
65,148.0,68.0,14.0,637.0,17.0,855.0
66,148.0,66.0,14.0,637.0,17.0,855.0
67,147.0,67.0,14.0,637.0,18.0,855.0
68,148.0,67.0,14.0,637.0,17.0,855.0
69,147.0,67.0,14.0,637.0,18.0,855.0
70,148.0,67.0,14.0,637.0,17.0,856.0
71,148.0,67.0,14.0,638.0,17.0,856.0
72,148.0,68.0,14.0,637.0,17.0,856.0
73,148.0,68.0,15.0,637.0,17.0,855.0
74,148.0,67.0,14.0,637.0,16.0,855.0
75,148.0,68.0,14.0,638.0,18.0,855.0
76,148.0,67.0,14.0,637.0,18.0,856.0
77,148.0,67.0,14.0,637.0,17.0,855.0
78,148.0,67.0,13.0,637.0,18.0,855.0
79,148.0,67.0,14.0,637.0,17.0,856.0
80,148.0,67.0,13.0,637.0,17.0,854.0
81,148.0,68.0,13.0,637.0,17.0,856.0
82,148.0,68.0,14.0,637.0,18.0,856.0
83,148.0,67.0,14.0,637.0,17.0,856.0
84,148.0,68.0,14.0,637.0,16.0,855.0
85,149.0,68.0,13.0,637.0,17.0,855.0
86,148.0,68.0,14.0,637.0,17.0,854.0
87,149.0,68.0,14.0,637.0,17.0,855.0
88,148.0,68.0,13.0,637.0,17.0,855.0
89,149.0,67.0,14.0,637.0,17.0,855.0
90,148.0,67.0,13.0,638.0,18.0,856.0
91,149.0,67.0,14.0,637.0,17.0,855.0
92,148.0,67.0,14.0,637.0,16.0,856.0
93,149.0,67.0,14.0,638.0,17.0,855.0
94,149.0,67.0,15.0,637.0,18.0,855.0
95,149.0,68.0,13.0,637.0,17.0,855.0
96,149.0,68.0,14.0,638.0,17.0,855.0
97,149.0,67.0,13.0,637.0,17.0,855.0
98,149.0,67.0,14.0,637.0,17.0,856.0
99,149.0,67.0,13.0,637.0,17.0,855.0
100,149.0,67.0,14.0,638.0,17.0,855.0
101,150.0,67.0,13.0,637.0,17.0,856.0
102,149.0,67.0,14.0,638.0,17.0,856.0
103,150.0,67.0,14.0,637.0,17.0,855.0
