,Value1,Value2,Value3,Value4,Value5,Value6
0,101.0,64.0,27.0,603.0,58.0,813.0
1,101.0,63.0,27.0,603.0,58.0,812.0
2,102.0,63.0,28.0,602.0,59.0,812.0
3,101.0,63.0,26.0,603.0,58.0,813.0
4,101.0,64.0,27.0,603.0,58.0,813.0
5,101.0,63.0,27.0,603.0,58.0,812.0
6,102.0,63.0,28.0,602.0,59.0,812.0
7,101.0,63.0,26.0,603.0,58.0,813.0
8,101.0,63.0,26.0,603.0,58.0,812.0
9,102.0,64.0,26.0,603.0,58.0,813.0
10,101.0,63.0,26.0,603.0,58.0,813.0
11,101.0,64.0,27.0,603.0,58.0,812.0
12,102.0,63.0,27.0,603.0,58.0,811.0
13,101.0,63.0,26.0,603.0,58.0,813.0
14,101.0,62.0,26.0,603.0,58.0,813.0
15,102.0,64.0,27.0,603.0,58.0,812.0
16,101.0,63.0,26.0,604.0,59.0,813.0
17,101.0,64.0,27.0,603.0,58.0,811.0
18,101.0,64.0,26.0,603.0,58.0,812.0
19,101.0,63.0,26.0,603.0,58.0,813.0
20,101.0,63.0,27.0,603.0,58.0,813.0
21,101.0,63.0,26.0,604.0,57.0,813.0
22,102.0,62.0,27.0,603.0,57.0,813.0
23,101.0,64.0,26.0,603.0,59.0,812.0
24,101.0,64.0,27.0,603.0,58.0,812.0
25,102.0,64.0,26.0,603.0,58.0,812.0
26,101.0,63.0,27.0,603.0,58.0,812.0
27,100.0,64.0,26.0,602.0,58.0,813.0
28,101.0,63.0,26.0,603.0,57.0,812.0
29,102.0,64.0,28.0,603.0,58.0,812.0
30,101.0,63.0,27.0,603.0,58.0,813.0
31,102.0,62.0,27.0,604.0,57.0,813.0
32,102.0,64.0,28.0,603.0,57.0,812.0
33,101.0,62.0,28.0,603.0,58.0,812.0
34,101.0,62.0,28.0,604.0,57.0,812.0
35,102.0,62.0,27.0,603.0,58.0,812.0
36,101.0,63.0,27.0,603.0,57.0,812.0
37,102.0,64.0,27.0,603.0,59.0,812.0
38,101.0,62.0,28.0,603.0,59.0,812.0
39,102.0,63.0,26.0,603.0,57.0,812.0
40,102.0,63.0,27.0,603.0,58.0,812.0
41,102.0,63.0,27.0,603.0,58.0,812.0
42,101.0,64.0,27.0,602.0,57.0,812.0
43,101.0,62.0,27.0,604.0,58.0,813.0
44,101.0,62.0,27.0,603.0,58.0,812.0
45,102.0,62.0,26.0,603.0,59.0,812.0
46,101.0,63.0,27.0,603.0,58.0,812.0
47,101.0,63.0,26.0,603.0,58.0,812.0
48,102.0,62.0,27.0,603.0,58.0,813.0
49,101.0,63.0,27.0,602.0,59.0,812.0
50,101.0,62.0,27.0,603.0,57.0,812.0
51,101.0,63.0,27.0,603.0,59.0,812.0
52,102.0,63.0,26.0,603.0,58.0,813.0
53,101.0,63.0,26.0,603.0,58.0,813.0
54,102.0,63.0,27.0,603.0,58.0,813.0
55,101.0,62.0,27.0,603.0,58.0,812.0
56,101.0,63.0,27.0,603.0,58.0,812.0
57,102.0,63.0,28.0,603.0,58.0,812.0
58,101.0,63.0,26.0,603.0,58.0,813.0
59,101.0,61.0,28.0,603.0,58.0,812.0
60,102.0,62.0,26.0,603.0,58.0,813.0
61,102.0,63.0,28.0,603.0,58.0,813.0
62,102.0,63.0,28.0,603.0,58.0,813.0
63,101.0,63.0,27.0,603.0,58.0,812.0
64,101.0,63.0,27.0,604.0,59.0,813.0
65,102.0,63.0,26.0,603.0,58.0,813.0
66,101.0,64.0,26.0,603.0,58.0,813.0
67,101.0,64.0,27.0,604.0,59.0,813.0
68,102.0,64.0,28.0,603.0,59.0,813.0
69,101.0,63.0,27.0,603.0,58.0,813.0
70,101.0,63.0,27.0,603.0,59.0,813.0
71,101.0,63.0,28.0,602.0,58.0,813.0
72,101.0,63.0,28.0,603.0,58.0,813.0
73,101.0,63.0,27.0,604.0,58.0,813.0
74,101.0,62.0,26.0,603.0,58.0,813.0
75,102.0,64.0,27.0,603.0,59.0,812.0
76,101.0,64.0,26.0,603.0,58.0,813.0
77,101.0,64.0,28.0,603.0,58.0,812.0
78,101.0,64.0,27.0,603.0,58.0,813.0
79,101.0,63.0,27.0,603.0,58.0,812.0
80,102.0,63.0,27.0,603.0,57.0,811.0
81,102.0,63.0,27.0,603.0,58.0,811.0
82,101.0,63.0,28.0,603.0,58.0,812.0
83,102.0,63.0,28.0,604.0,59.0,814.0
84,102.0,62.0,27.0,603.0,58.0,813.0
85,102.0,63.0,28.0,604.0,58.0,813.0
86,102.0,64.0,27.0,603.0,58.0,812.0
87,101.0,62.0,27.0,603.0,59.0,813.0
88,102.0,62.0,28.0,603.0,58.0,813.0
89,101.0,62.0,27.0,604.0,58.0,813.0
90,101.0,64.0,27.0,604.0,57.0,812.0
91,101.0,64.0,27.0,603.0,58.0,812.0
92,101.0,65.0,27.0,603.0,58.0,811.0
93,102.0,63.0,27.0,603.0,58.0,813.0
94,101.0,64.0,27.0,603.0,59.0,813.0
95,102.0,64.0,27.0,603.0,58.0,813.0
96,101.0,63.0,27.0,602.0,58.0,812.0
97,101.0,63.0,28.0,603.0,58.0,813.0
98,102.0,63.0,26.0,604.0,58.0,813.0
99,101.0,62.0,27.0,603.0,58.0,813.0
100,101.0,63.0,26.0,604.0,58.0,812.0
101,101.0,62.0,28.0,603.0,57.0,812.0
102,102.0,62.0,27.0,604.0,59.0,812.0
103,101.0,64.0,26.0,603.0,59.0,812.0
104,102.0,64.0,29.0,602.0,58.0,812.0
105,101.0,63.0,27.0,603.0,58.0,813.0
106,101.0,63.0,27.0,603.0,57.0,812.0
107,102.0,63.0,28.0,603.0,59.0,813.0
108,102.0,63.0,27.0,603.0,59.0,813.0
109,101.0,63.0,28.0,604.0,58.0,813.0
110,101.0,64.0,27.0,603.0,59.0,812.0
111,101.0,65.0,28.0,604.0,59.0,813.0
112,102.0,63.0,26.0,603.0,57.0,814.0
113,101.0,65.0,27.0,603.0,59.0,813.0
114,102.0,64.0,27.0,603.0,58.0,813.0
115,101.0,65.0,27.0,603.0,58.0,812.0
116,101.0,64.0,27.0,604.0,58.0,813.0
117,101.0,65.0,28.0,603.0,57.0,813.0
118,101.0,65.0,27.0,603.0,58.0,811.0
119,101.0,63.0,27.0,603.0,58.0,812.0
120,102.0,62.0,28.0,602.0,58.0,811.0
121,102.0,63.0,28.0,603.0,58.0,812.0
122,101.0,64.0,26.0,603.0,58.0,812.0
123,101.0,64.0,28.0,604.0,58.0,812.0
124,101.0,65.0,27.0,603.0,59.0,813.0
125,102.0,64.0,28.0,603.0,57.0,814.0
126,101.0,64.0,28.0,604.0,58.0,813.0
127,101.0,65.0,28.0,603.0,58.0,812.0
128,101.0,63.0,27.0,603.0,58.0,813.0
129,101.0,63.0,26.0,603.0,58.0,813.0
130,101.0,65.0,27.0,603.0,59.0,812.0
131,101.0,64.0,28.0,604.0,58.0,811.0
132,102.0,64.0,26.0,604.0,58.0,813.0
133,102.0,64.0,27.0,604.0,58.0,813.0
134,101.0,64.0,28.0,603.0,58.0,812.0
135,101.0,63.0,27.0,603.0,59.0,813.0
136,101.0,65.0,26.0,603.0,58.0,813.0
137,101.0,63.0,28.0,603.0,59.0,813.0
138,102.0,63.0,27.0,603.0,58.0,813.0
139,101.0,62.0,28.0,603.0,58.0,812.0
140,102.0,64.0,27.0,603.0,58.0,812.0
141,101.0,63.0,27.0,603.0,58.0,812.0
142,101.0,64.0,28.0,603.0,57.0,812.0
143,101.0,62.0,27.0,603.0,59.0,813.0
144,102.0,62.0,27.0,603.0,59.0,812.0
145,102.0,63.0,28.0,604.0,59.0,812.0
146,101.0,63.0,26.0,603.0,58.0,813.0
147,101.0,63.0,28.0,603.0,57.0,813.0
148,102.0,63.0,28.0,603.0,59.0,813.0
149,102.0,63.0,26.0,603.0,58.0,813.0
150,101.0,64.0,27.0,603.0,58.0,813.0
151,102.0,63.0,28.0,604.0,59.0,813.0
152,102.0,62.0,28.0,603.0,58.0,813.0
153,102.0,62.0,27.0,604.0,58.0,813.0
154,102.0,61.0,28.0,603.0,58.0,813.0
155,101.0,62.0,26.0,603.0,58.0,812.0
156,101.0,61.0,27.0,603.0,59.0,812.0
157,102.0,63.0,28.0,603.0,59.0,813.0
158,102.0,64.0,28.0,603.0,57.0,812.0
159,101.0,62.0,27.0,603.0,58.0,812.0
160,101.0,61.0,28.0,603.0,58.0,813.0
161,102.0,62.0,27.0,604.0,58.0,812.0
