,Value1,Value2,Value3,Value4,Value5,Value6
0,26.0,35.0,13.0,518.0,16.0,831.0
1,26.0,35.0,14.0,517.0,16.0,830.0
2,26.0,35.0,14.0,518.0,16.0,831.0
3,26.0,35.0,13.0,518.0,15.0,831.0
4,26.0,35.0,14.0,518.0,15.0,830.0
5,27.0,35.0,13.0,518.0,16.0,831.0
6,26.0,35.0,13.0,518.0,16.0,831.0
7,26.0,35.0,14.0,517.0,16.0,830.0
8,26.0,35.0,14.0,518.0,16.0,831.0
9,26.0,35.0,14.0,518.0,15.0,830.0
10,27.0,35.0,13.0,518.0,16.0,831.0
11,26.0,35.0,13.0,518.0,16.0,831.0
12,26.0,35.0,14.0,517.0,16.0,830.0
13,26.0,35.0,14.0,518.0,16.0,831.0
14,26.0,35.0,13.0,517.0,16.0,828.0
15,26.0,34.0,13.0,517.0,16.0,828.0
16,26.0,34.0,13.0,517.0,16.0,828.0
17,26.0,35.0,14.0,518.0,15.0,829.0
18,27.0,35.0,14.0,517.0,16.0,828.0
19,27.0,34.0,14.0,517.0,16.0,828.0
20,27.0,35.0,13.0,518.0,16.0,828.0
21,27.0,34.0,14.0,517.0,16.0,828.0
22,27.0,35.0,13.0,518.0,16.0,828.0
23,27.0,35.0,14.0,517.0,16.0,828.0
24,27.0,34.0,14.0,517.0,16.0,828.0
25,27.0,35.0,14.0,518.0,16.0,827.0
26,26.0,35.0,14.0,517.0,16.0,828.0
27,27.0,35.0,14.0,518.0,15.0,828.0
28,26.0,35.0,13.0,517.0,16.0,828.0
29,26.0,35.0,14.0,517.0,16.0,828.0
30,26.0,35.0,13.0,518.0,16.0,828.0
31,26.0,35.0,14.0,517.0,16.0,828.0
32,27.0,34.0,13.0,517.0,16.0,828.0
33,27.0,35.0,13.0,517.0,16.0,827.0
34,26.0,35.0,14.0,517.0,16.0,828.0
35,26.0,35.0,13.0,517.0,16.0,828.0
36,27.0,34.0,14.0,517.0,16.0,828.0
37,26.0,35.0,14.0,517.0,16.0,827.0
38,27.0,35.0,14.0,517.0,16.0,828.0
39,26.0,35.0,14.0,517.0,16.0,827.0
40,26.0,35.0,13.0,517.0,15.0,828.0
41,27.0,35.0,14.0,518.0,16.0,828.0
42,27.0,35.0,13.0,517.0,16.0,828.0
43,26.0,35.0,14.0,517.0,15.0,827.0
44,26.0,35.0,13.0,518.0,16.0,827.0
45,26.0,35.0,14.0,517.0,16.0,829.0
46,26.0,35.0,14.0,518.0,16.0,828.0
47,27.0,34.0,14.0,518.0,16.0,827.0
48,26.0,34.0,13.0,518.0,16.0,828.0
