,Value1,Value2,Value3,Value4,Value5,Value6
0,77.0,68.0,17.0,680.0,19.0,866.0
1,77.0,68.0,18.0,679.0,18.0,866.0
2,79.0,66.0,17.0,679.0,19.0,866.0
3,77.0,69.0,17.0,680.0,20.0,865.0
4,78.0,68.0,17.0,680.0,18.0,868.0
5,77.0,68.0,17.0,680.0,19.0,866.0
6,77.0,68.0,18.0,679.0,18.0,866.0
7,78.0,6867.0,17.0,680.0,19.0,865.0
8,79.0,66.0,17.0,679.0,19.0,866.0
9,77.0,69.0,17.0,680.0,20.0,865.0
10,78.0,68.0,17.0,680.0,18.0,868.0
11,77.0,68.0,17.0,680.0,19.0,866.0
12,77.0,68.0,18.0,679.0,18.0,866.0
13,79.0,66.0,18.0,681.0,19.0,867.0
14,80.0,69.0,17.0,681.0,19.0,865.0
15,80.0,68.0,18.0,681.0,20.0,866.0
16,80.0,69.0,17.0,681.0,18.0,865.0
17,80.0,69.0,18.0,682.0,20.0,866.0
18,80.0,68.0,18.0,681.0,19.0,866.0
19,79.0,68.0,18.0,682.0,19.0,865.0
20,79.0,68.0,18.0,681.0,20.0,865.0
21,79.0,67.0,18.0,681.0,19.0,865.0
22,79.0,67.0,19.0,681.0,18.0,866.0
23,79.0,68.0,17.0,682.0,19.0,865.0
24,80.0,69.0,17.0,681.0,19.0,865.0
25,80.0,69.0,18.0,682.0,20.0,866.0
26,78.0,69.0,17.0,681.0,20.0,865.0
27,79.0,68.0,18.0,681.0,18.0,866.0
28,79.0,67.0,18.0,682.0,18.0,866.0
29,78.0,68.0,17.0,680.0,19.0,866.0
30,78.0,68.0,17.0,681.0,19.0,866.0
31,78.0,67.0,17.0,680.0,18.0,865.0
32,78.0,68.0,18.0,682.0,20.0,866.0
33,79.0,67.0,17.0,680.0,19.0,866.0
34,78.0,69.0,18.0,681.0,18.0,867.0
35,78.0,68.0,18.0,682.0,19.0,866.0
36,79.0,69.0,18.0,681.0,19.0,866.0
37,79.0,67.0,18.0,681.0,19.0,866.0
38,78.0,68.0,18.0,681.0,19.0,865.0
39,79.0,69.0,18.0,681.0,19.0,866.0
40,79.0,68.0,18.0,681.0,19.0,866.0
41,78.0,69.0,17.0,681.0,20.0,866.0
42,78.0,68.0,17.0,681.0,19.0,867.0
43,79.0,69.0,17.0,682.0,20.0,866.0
44,77.0,67.0,17.0,682.0,19.0,865.0
45,80.0,70.0,17.0,682.0,19.0,865.0
46,79.0,69.0,18.0,681.0,19.0,865.0
47,80.0,69.0,17.0,681.0,19.0,867.0
48,80.0,67.0,18.0,681.0,19.0,865.0
49,79.0,70.0,18.0,681.0,19.0,865.0
50,80.0,68.0,18.0,681.0,19.0,865.0
51,79.0,70.0,17.0,681.0,19.0,865.0
52,80.0,68.0,16.0,681.0,20.0,866.0
53,80.0,68.0,17.0,680.0,19.0,866.0
54,78.0,68.0,18.0,681.0,19.0,867.0
55,79.0,68.0,17.0,682.0,19.0,866.0
56,79.0,68.0,18.0,681.0,18.0,865.0
57,79.0,69.0,16.0,681.0,18.0,865.0
58,80.0,69.0,17.0,682.0,19.0,865.0
59,79.0,69.0,18.0,681.0,19.0,866.0
60,79.0,66.0,18.0,681.0,19.0,866.0
61,79.0,67.0,19.0,681.0,19.0,867.0
62,79.0,68.0,17.0,682.0,19.0,866.0
63,79.0,69.0,17.0,682.0,18.0,866.0
64,79.0,67.0,16.0,681.0,19.0,865.0
