,Value1,Value2,Value3,Value4,Value5,Value6
0,867.0,68.0,188.0,600.0,365.0,862.0
1,867.0,68.0,190.0,600.0,364.0,865.0
2,866.0,69.0,189.0,600.0,365.0,864.0
3,866.0,69.0,188.0,601.0,365.0,862.0
4,865.0,68.0,188.0,600.0,365.0,863.0
5,867.0,68.0,188.0,600.0,365.0,862.0
6,867.0,68.0,190.0,600.0,364.0,865.0
7,866.0,69.0,189.0,600.0,365.0,864.0
8,86866.0,69.0,188.0,601.0,365.0,863.0
9,866.0,69.0,189.0,601.0,365.0,862.0
10,865.0,69.0,188.0,600.0,365.0,862.0
11,867.0,70.0,188.0,601.0,365.0,863.0
12,866.0,67.0,189.0,601.0,366.0,863.0
13,868.0,68.0,190.0,601.0,364.0,862.0
14,866.0,69.0,189.0,600.0,366.0,863.0
15,865.0,67.0,188.0,600.0,365.0,864.0
16,868.0,69.0,190.0,601.0,365.0,863.0
17,866.0,69.0,190.0,600.0,365.0,863.0
18,866.0,68.0,189.0,600.0,365.0,863.0
19,866.0,70.0,189.0,600.0,365.0,863.0
20,866.0,68.0,188.0,601.0,365.0,864.0
21,866.0,69.0,190.0,601.0,365.0,863.0
22,866.0,69.0,188.0,600.0,365.0,863.0
23,866.0,68.0,193.0,601.0,365.0,863.0
24,865.0,69.0,190.0,601.0,365.0,863.0
25,866.0,68.0,190.0,600.0,365.0,864.0
26,866.0,68.0,189.0,600.0,365.0,864.0
27,866.0,68.0,188.0,600.0,365.0,864.0
28,867.0,68.0,188.0,601.0,364.0,862.0
29,867.0,68.0,187.0,601.0,365.0,863.0
30,866.0,69.0,190.0,601.0,365.0,863.0
31,867.0,68.0,188.0,601.0,364.0,863.0
32,866.0,68.0,189.0,600.0,365.0,863.0
33,866.0,68.0,190.0,600.0,365.0,863.0
34,866.0,70.0,189.0,600.0,365.0,863.0
35,868.0,68.0,189.0,601.0,365.0,863.0
36,866.0,68.0,189.0,601.0,366.0,863.0
37,867.0,69.0,189.0,600.0,365.0,863.0
38,867.0,69.0,190.0,601.0,366.0,863.0
39,867.0,68.0,191.0,601.0,365.0,863.0
40,866.0,66.0,190.0,601.0,366.0,864.0
41,867.0,69.0,189.0,600.0,366.0,863.0
42,867.0,70.0,189.0,600.0,365.0,863.0
43,866.0,70.0,188.0,601.0,364.0,862.0
44,867.0,70.0,188.0,600.0,366.0,863.0
45,867.0,69.0,189.0,601.0,365.0,862.0
46,866.0,69.0,189.0,600.0,365.0,862.0
47,866.0,71.0,188.0,601.0,364.0,863.0
48,867.0,71.0,189.0,601.0,365.0,863.0
49,866.0,70.0,188.0,601.0,365.0,862.0
50,866.0,70.0,189.0,601.0,365.0,862.0
51,866.0,71.0,189.0,600.0,366.0,863.0
52,865.0,72.0,190.0,600.0,366.0,862.0
53,866.0,70.0,189.0,601.0,366.0,863.0
54,868.0,71.0,188.0,600.0,365.0,862.0
55,867.0,71.0,188.0,602.0,366.0,863.0
56,866.0,71.0,189.0,600.0,366.0,863.0
57,866.0,70.0,189.0,600.0,366.0,863.0
58,865.0,71.0,188.0,601.0,366.0,863.0
59,866.0,71.0,189.0,601.0,365.0,863.0
60,867.0,71.0,190.0,601.0,365.0,862.0
61,868.0,71.0,190.0,601.0,366.0,862.0
62,866.0,71.0,188.0,600.0,366.0,862.0
63,867.0,71.0,189.0,601.0,365.0,862.0
64,866.0,70.0,189.0,599.0,366.0,862.0
65,867.0,71.0,190.0,601.0,365.0,862.0
66,866.0,71.0,192.0,601.0,365.0,863.0
67,868.0,70.0,190.0,601.0,365.0,863.0
68,868.0,72.0,189.0,600.0,366.0,864.0
69,865.0,71.0,189.0,601.0,365.0,862.0
70,868.0,70.0,193.0,600.0,366.0,863.0
71,866.0,70.0,190.0,600.0,366.0,863.0
72,867.0,72.0,191.0,600.0,366.0,862.0
73,866.0,72.0,191.0,600.0,366.0,863.0
74,866.0,72.0,189.0,600.0,366.0,863.0
75,866.0,70.0,191.0,601.0,366.0,863.0
76,865.0,71.0,189.0,600.0,365.0,863.0
77,866.0,71.0,190.0,601.0,366.0,864.0
78,866.0,71.0,189.0,601.0,367.0,863.0
79,867.0,70.0,192.0,601.0,366.0,863.0
80,868.0,72.0,190.0,600.0,366.0,863.0
81,866.0,71.0,193.0,601.0,366.0,863.0
82,867.0,71.0,192.0,600.0,366.0,864.0
83,867.0,71.0,192.0,601.0,366.0,862.0
84,868.0,71.0,193.0,601.0,365.0,863.0
85,866.0,71.0,190.0,601.0,366.0,862.0
86,866.0,71.0,189.0,600.0,366.0,863.0
87,868.0,71.0,190.0,600.0,366.0,864.0
88,866.0,72.0,189.0,601.0,366.0,862.0
89,866.0,71.0,189.0,601.0,365.0,862.0
90,866.0,72.0,190.0,600.0,366.0,863.0
91,864.0,71.0,190.0,601.0,366.0,863.0
92,866.0,70.0,191.0,600.0,366.0,863.0
93,866.0,71.0,189.0,601.0,367.0,863.0
94,866.0,72.0,189.0,600.0,367.0,863.0
95,865.0,70.0,189.0,601.0,365.0,862.0
96,866.0,72.0,190.0,601.0,367.0,863.0
97,867.0,72.0,190.0,601.0,366.0,862.0
98,865.0,70.0,189.0,601.0,365.0,862.0
99,865.0,71.0,190.0,600.0,365.0,863.0
100,868.0,72.0,189.0,600.0,366.0,863.0
101,867.0,71.0,190.0,601.0,367.0,863.0
102,867.0,70.0,190.0,601.0,366.0,863.0
103,866.0,70.0,189.0,600.0,366.0,863.0
104,866.0,72.0,192.0,600.0,366.0,863.0
105,865.0,70.0,189.0,600.0,366.0,862.0
106,866.0,71.0,190.0,601.0,367.0,862.0
107,866.0,70.0,190.0,600.0,366.0,864.0
108,866.0,72.0,190.0,599.0,365.0,863.0
109,865.0,70.0,191.0,601.0,366.0,863.0
110,866.0,71.0,190.0,600.0,366.0,863.0
111,865.0,71.0,190.0,601.0,365.0,863.0
112,866.0,72.0,190.0,601.0,367.0,863.0
113,866.0,71.0,191.0,599.0,366.0,862.0
114,868.0,72.0,190.0,600.0,367.0,863.0
115,866.0,71.0,191.0,600.0,366.0,862.0
116,868.0,70.0,189.0,601.0,366.0,863.0
117,866.0,71.0,191.0,601.0,367.0,862.0
118,868.0,71.0,192.0,600.0,366.0,862.0
119,866.0,71.0,193.0,601.0,366.0,862.0
120,867.0,71.0,190.0,601.0,365.0,863.0
121,867.0,70.0,193.0,602.0,367.0,864.0
122,865.0,71.0,190.0,600.0,366.0,863.0
123,866.0,71.0,191.0,600.0,366.0,862.0
124,866.0,72.0,190.0,601.0,366.0,863.0
125,866.0,71.0,190.0,601.0,366.0,863.0
126,866.0,72.0,191.0,601.0,366.0,863.0
127,865.0,71.0,190.0,600.0,366.0,864.0
128,866.0,72.0,191.0,600.0,367.0,863.0
129,866.0,72.0,190.0,601.0,366.0,862.0
130,866.0,72.0,192.0,601.0,366.0,862.0
131,866.0,70.0,189.0,600.0,365.0,863.0
132,866.0,72.0,192.0,601.0,367.0,863.0
133,865.0,71.0,192.0,600.0,366.0,863.0
134,867.0,71.0,192.0,600.0,365.0,864.0
135,868.0,70.0,191.0,601.0,366.0,863.0
136,867.0,70.0,191.0,600.0,365.0,863.0
137,866.0,69.0,191.0,601.0,366.0,863.0
138,866.0,70.0,189.0,600.0,366.0,863.0
139,868.0,71.0,192.0,602.0,366.0,863.0
140,867.0,71.0,189.0,600.0,366.0,862.0
141,867.0,71.0,191.0,600.0,365.0,862.0
142,866.0,72.0,192.0,600.0,365.0,862.0
143,866.0,70.0,190.0,601.0,365.0,863.0
144,866.0,70.0,191.0,600.0,366.0,864.0
145,867.0,72.0,194.0,601.0,366.0,863.0
146,867.0,71.0,191.0,600.0,366.0,863.0
147,866.0,70.0,192.0,600.0,366.0,863.0
148,866.0,71.0,189.0,600.0,365.0,865.0
149,866.0,72.0,192.0,601.0,366.0,864.0
150,867.0,71.0,192.0,601.0,365.0,862.0
151,867.0,71.0,191.0,600.0,364.0,862.0
