,Value1,Value2,Value3,Value4,Value5,Value6
0,866.0,68.0,183.0,597.0,346.0,863.0
1,865.0,69.0,183.0,598.0,345.0,862.0
2,866.0,68.0,184.0,597.0,346.0,863.0
3,865.0,68.0,183.0,598.0,345.0,862.0
4,866.0,68.0,184.0,598.0,346.0,862.0
5,866.0,68.0,184.0,597.0,345.0,864.0
6,866.0,68.0,184.0,597.0,346.0,864.0
7,866.0,68.0,184.0,599.0,346.0,863.0
8,865.0,69.0,183.0,597.0,345.0,863.0
9,866.0,67.0,183.0,598.0,346.0,864.0
10,866.0,68.0,183.0,598.0,346.0,863.0
11,866.0,69.0,183.0,598.0,345.0,863.0
12,868.0,69.0,183.0,599.0,346.0,865.0
13,866.0,67.0,183.0,597.0,345.0,863.0
14,866.0,68.0,184.0,598.0,346.0,862.0
15,866.0,69.0,184.0,598.0,346.0,862.0
16,867.0,67.0,184.0,597.0,345.0,864.0
17,865.0,66.0,184.0,597.0,345.0,862.0
18,866.0,67.0,184.0,597.0,346.0,864.0
19,866.0,67.0,184.0,598.0,345.0,863.0
20,865.0,67.0,184.0,597.0,345.0,863.0
21,865.0,66.0,184.0,597.0,346.0,862.0
22,866.0,67.0,184.0,598.0,345.0,864.0
23,866.0,67.0,185.0,598.0,346.0,863.0
24,866.0,67.0,184.0,596.0,346.0,863.0
25,866.0,67.0,183.0,598.0,346.0,865.0
26,866.0,67.0,183.0,597.0,345.0,863.0
27,868.0,68.0,184.0,597.0,345.0,863.0
28,868.0,67.0,183.0,598.0,345.0,865.0
29,866.0,68.0,184.0,597.0,346.0,862.0
30,865.0,68.0,183.0,597.0,346.0,862.0
31,865.0,68.0,184.0,597.0,345.0,864.0
32,866.0,67.0,183.0,597.0,345.0,863.0
33,866.0,68.0,183.0,598.0,344.0,862.0
34,866.0,68.0,183.0,598.0,345.0,863.0
35,866.0,66.0,184.0,597.0,345.0,862.0
36,866.0,68.0,184.0,597.0,345.0,865.0
37,867.0,67.0,183.0,598.0,346.0,863.0
38,868.0,68.0,184.0,598.0,345.0,863.0
39,867.0,66.0,183.0,597.0,344.0,863.0
40,866.0,66.0,184.0,598.0,345.0,862.0
41,865.0,68.0,184.0,598.0,345.0,863.0
42,867.0,67.0,184.0,597.0,344.0,864.0
43,867.0,69.0,184.0,597.0,345.0,864.0
44,866.0,66.0,183.0,597.0,344.0,863.0
45,866.0,67.0,184.0,598.0,343.0,863.0
46,867.0,67.0,184.0,597.0,345.0,863.0
47,865.0,67.0,184.0,597.0,345.0,862.0
48,866.0,65.0,184.0,598.0,345.0,863.0
49,867.0,67.0,184.0,597.0,344.0,863.0
50,866.0,66.0,184.0,597.0,344.0,864.0
51,865.0,67.0,184.0,598.0,344.0,863.0
52,865.0,67.0,184.0,597.0,345.0,863.0
53,868.0,67.0,185.0,597.0,344.0,863.0
54,866.0,67.0,184.0,597.0,344.0,862.0
55,866.0,69.0,184.0,597.0,344.0,863.0
56,866.0,67.0,184.0,598.0,343.0,863.0
57,866.0,66.0,184.0,597.0,344.0,862.0
58,866.0,68.0,184.0,598.0,344.0,863.0
59,866.0,67.0,183.0,597.0,344.0,863.0
60,866.0,67.0,184.0,598.0,343.0,864.0
61,866.0,67.0,184.0,597.0,343.0,863.0
62,866.0,65.0,183.0,597.0,343.0,862.0
63,866.0,67.0,184.0,597.0,343.0,863.0
64,868.0,68.0,184.0,598.0,344.0,863.0
65,866.0,68.0,183.0,596.0,343.0,863.0
66,865.0,67.0,184.0,598.0,342.0,863.0
67,866.0,67.0,185.0,597.0,342.0,863.0
68,866.0,66.0,184.0,598.0,343.0,863.0
69,866.0,66.0,184.0,598.0,343.0,862.0
70,865.0,67.0,184.0,597.0,343.0,864.0
71,866.0,67.0,184.0,597.0,343.0,862.0
72,865.0,68.0,185.0,597.0,343.0,862.0
73,866.0,67.0,183.0,597.0,342.0,862.0
74,866.0,68.0,185.0,597.0,343.0,863.0
75,864.0,68.0,182.0,598.0,343.0,863.0
76,866.0,67.0,184.0,598.0,343.0,864.0
77,867.0,66.0,183.0,598.0,342.0,862.0
78,865.0,68.0,183.0,597.0,343.0,864.0
79,866.0,67.0,183.0,598.0,343.0,863.0
80,865.0,66.0,184.0,598.0,342.0,862.0
81,866.0,67.0,184.0,597.0,342.0,863.0
82,867.0,66.0,183.0,598.0,341.0,863.0
83,866.0,67.0,184.0,597.0,342.0,865.0
84,866.0,65.0,183.0,598.0,342.0,863.0
85,866.0,67.0,184.0,598.0,342.0,862.0
86,866.0,68.0,184.0,598.0,343.0,862.0
87,867.0,66.0,183.0,597.0,342.0,862.0
88,866.0,67.0,184.0,597.0,342.0,863.0
89,866.0,65.0,184.0,598.0,343.0,865.0
90,866.0,65.0,184.0,597.0,343.0,865.0
91,867.0,66.0,185.0,598.0,342.0,863.0
92,866.0,68.0,183.0,598.0,342.0,863.0
93,865.0,67.0,184.0,597.0,343.0,862.0
94,866.0,67.0,184.0,598.0,342.0,863.0
95,866.0,68.0,183.0,597.0,343.0,863.0
