,Value1,Value2,Value3,Value4,Value5,Value6
0,129.0,74.0,15.0,733.0,17.0,857.0
1,129.0,74.0,15.0,732.0,18.0,857.0
2,130.0,75.0,15.0,733.0,17.0,857.0
3,129.0,74.0,15.0,733.0,18.0,857.0
4,129.0,75.0,15.0,733.0,17.0,857.0
5,130.0,74.0,15.0,733.0,17.0,857.0
6,133.0,74.0,15.0,733.0,17.0,857.0
7,133.0,75.0,15.0,733.0,18.0,857.0
8,133.0,74.0,15.0,733.0,17.0,857.0
9,133.0,75.0,15.0,734.0,18.0,857.0
10,133.0,76.0,15.0,734.0,18.0,856.0
11,132.0,74.0,15.0,733.0,18.0,857.0
12,132.0,75.0,15.0,733.0,18.0,857.0
13,132.0,74.0,15.0,733.0,18.0,858.0
14,132.0,74.0,15.0,733.0,17.0,857.0
15,132.0,75.0,15.0,734.0,17.0,856.0
16,132.0,73.0,15.0,733.0,18.0,857.0
17,131.0,74.0,15.0,734.0,17.0,857.0
18,130.0,74.0,15.0,734.0,18.0,857.0
19,131.0,76.0,15.0,733.0,18.0,857.0
20,130.0,75.0,16.0,733.0,18.0,857.0
21,130.0,75.0,16.0,733.0,18.0,857.0
22,129.0,75.0,15.0,733.0,18.0,857.0
23,130.0,74.0,15.0,732.0,18.0,857.0
24,130.0,74.0,15.0,733.0,17.0,857.0
25,129.0,73.0,15.0,734.0,17.0,857.0
26,130.0,75.0,15.0,733.0,19.0,857.0
27,130.0,73.0,15.0,733.0,17.0,856.0
28,129.0,74.0,15.0,733.0,18.0,857.0
29,130.0,74.0,14.0,733.0,17.0,857.0
30,130.0,74.0,15.0,733.0,17.0,856.0
31,130.0,74.0,15.0,734.0,17.0,857.0
32,130.0,73.0,15.0,733.0,17.0,857.0
33,130.0,74.0,15.0,733.0,18.0,857.0
34,129.0,75.0,15.0,733.0,17.0,857.0
35,130.0,74.0,15.0,733.0,17.0,857.0
36,130.0,74.0,15.0,734.0,18.0,856.0
37,129.0,74.0,15.0,733.0,18.0,857.0
38,130.0,74.0,16.0,734.0,18.0,857.0
39,129.0,74.0,15.0,733.0,17.0,857.0
40,130.0,74.0,15.0,733.0,18.0,857.0
41,130.0,74.0,15.0,734.0,17.0,856.0
42,130.0,75.0,15.0,733.0,17.0,857.0
43,130.0,74.0,15.0,734.0,18.0,857.0
44,130.0,74.0,15.0,733.0,18.0,856.0
45,130.0,75.0,15.0,734.0,17.0,857.0
46,130.0,75.0,15.0,734.0,17.0,856.0
47,130.0,73.0,15.0,734.0,17.0,857.0
48,131.0,75.0,15.0,733.0,18.0,857.0
49,129.0,74.0,15.0,733.0,17.0,857.0
50,130.0,74.0,15.0,734.0,18.0,857.0
51,129.0,74.0,15.0,733.0,17.0,857.0
52,130.0,74.0,16.0,734.0,17.0,858.0
53,129.0,75.0,15.0,733.0,18.0,858.0
54,130.0,73.0,15.0,734.0,17.0,857.0
55,131.0,73.0,15.0,734.0,18.0,857.0
56,131.0,74.0,14.0,733.0,18.0,857.0
57,130.0,75.0,15.0,734.0,17.0,857.0
58,130.0,74.0,15.0,734.0,17.0,857.0
59,130.0,75.0,16.0,734.0,18.0,857.0
60,130.0,73.0,15.0,734.0,17.0,857.0
61,130.0,74.0,15.0,734.0,18.0,857.0
62,130.0,75.0,15.0,734.0,18.0,857.0
63,130.0,75.0,16.0,733.0,17.0,857.0
64,130.0,74.0,15.0,734.0,17.0,858.0
65,131.0,75.0,16.0,734.0,18.0,857.0
66,131.0,74.0,15.0,733.0,17.0,857.0
67,130.0,75.0,15.0,734.0,18.0,856.0
68,131.0,73.0,15.0,734.0,18.0,857.0
69,130.0,75.0,16.0,733.0,18.0,858.0
70,130.0,75.0,15.0,734.0,18.0,857.0
71,130.0,75.0,15.0,733.0,18.0,857.0
72,131.0,75.0,16.0,733.0,18.0,857.0
73,131.0,75.0,16.0,734.0,17.0,857.0
74,130.0,75.0,16.0,734.0,18.0,857.0
75,130.0,74.0,15.0,733.0,18.0,858.0
76,131.0,74.0,15.0,734.0,17.0,857.0
77,130.0,75.0,15.0,734.0,18.0,857.0
78,130.0,74.0,15.0,734.0,18.0,857.0
79,131.0,74.0,15.0,733.0,18.0,857.0
80,130.0,75.0,16.0,733.0,17.0,857.0
81,131.0,75.0,15.0,734.0,17.0,857.0
82,131.0,75.0,16.0,734.0,18.0,857.0
83,131.0,75.0,15.0,733.0,18.0,857.0
84,131.0,75.0,15.0,734.0,18.0,857.0
85,130.0,74.0,15.0,734.0,17.0,857.0
86,131.0,75.0,15.0,734.0,18.0,857.0
87,131.0,75.0,15.0,733.0,18.0,858.0
88,131.0,76.0,15.0,734.0,17.0,857.0
89,130.0,75.0,16.0,733.0,18.0,857.0
90,131.0,75.0,16.0,733.0,18.0,858.0
91,130.0,75.0,15.0,734.0,17.0,857.0
92,131.0,75.0,15.0,733.0,17.0,857.0
93,130.0,75.0,15.0,733.0,17.0,857.0
94,131.0,75.0,15.0,733.0,18.0,857.0
95,131.0,75.0,15.0,734.0,18.0,857.0
96,130.0,75.0,15.0,734.0,18.0,857.0
97,131.0,75.0,15.0,734.0,17.0,857.0
98,131.0,76.0,15.0,733.0,19.0,857.0
99,131.0,76.0,16.0,734.0,18.0,857.0
100,130.0,76.0,15.0,734.0,17.0,857.0
101,131.0,76.0,15.0,733.0,18.0,857.0
102,130.0,75.0,16.0,734.0,18.0,857.0
103,130.0,76.0,15.0,733.0,18.0,858.0
104,131.0,76.0,15.0,734.0,18.0,857.0
105,131.0,75.0,15.0,733.0,17.0,857.0
106,131.0,75.0,15.0,734.0,18.0,857.0
107,130.0,76.0,15.0,734.0,18.0,857.0
108,131.0,76.0,15.0,733.0,18.0,857.0
109,131.0,76.0,15.0,733.0,18.0,857.0
110,131.0,75.0,15.0,734.0,17.0,857.0
111,131.0,76.0,15.0,734.0,17.0,858.0
112,131.0,76.0,15.0,734.0,17.0,857.0
113,131.0,75.0,15.0,734.0,18.0,858.0
114,131.0,75.0,15.0,734.0,18.0,857.0
115,132.0,74.0,15.0,734.0,17.0,857.0
116,131.0,75.0,15.0,733.0,18.0,857.0
117,130.0,75.0,14.0,733.0,18.0,857.0
118,131.0,74.0,15.0,734.0,17.0,857.0
119,131.0,74.0,15.0,734.0,17.0,857.0
120,131.0,74.0,15.0,735.0,17.0,856.0
121,130.0,74.0,16.0,734.0,18.0,857.0
122,131.0,74.0,15.0,734.0,18.0,857.0
123,131.0,75.0,15.0,734.0,18.0,857.0
124,131.0,75.0,15.0,734.0,17.0,857.0
125,131.0,75.0,15.0,734.0,18.0,857.0
126,132.0,74.0,16.0,734.0,18.0,857.0
127,131.0,75.0,15.0,734.0,18.0,857.0
128,131.0,76.0,15.0,734.0,17.0,857.0
129,131.0,74.0,15.0,734.0,17.0,857.0
130,131.0,74.0,15.0,734.0,18.0,857.0
131,130.0,75.0,16.0,734.0,18.0,858.0
132,130.0,75.0,15.0,734.0,18.0,857.0
133,131.0,75.0,15.0,734.0,18.0,857.0
134,131.0,74.0,15.0,734.0,18.0,857.0
135,131.0,74.0,14.0,734.0,18.0,856.0
136,131.0,74.0,15.0,734.0,18.0,858.0
137,131.0,74.0,15.0,734.0,18.0,857.0
138,131.0,73.0,15.0,733.0,17.0,857.0
139,131.0,74.0,15.0,735.0,17.0,857.0
140,131.0,75.0,16.0,734.0,18.0,856.0
141,131.0,74.0,15.0,734.0,18.0,857.0
142,131.0,74.0,15.0,734.0,18.0,857.0
143,131.0,74.0,15.0,734.0,18.0,857.0
144,131.0,75.0,16.0,734.0,17.0,857.0
145,131.0,75.0,15.0,734.0,18.0,857.0
146,131.0,75.0,15.0,734.0,18.0,857.0
147,131.0,75.0,15.0,734.0,18.0,857.0
148,131.0,75.0,15.0,734.0,17.0,858.0
149,131.0,75.0,15.0,734.0,17.0,857.0
150,131.0,75.0,16.0,734.0,17.0,856.0
151,131.0,75.0,15.0,734.0,18.0,857.0
152,131.0,75.0,15.0,734.0,18.0,856.0
153,131.0,75.0,16.0,733.0,18.0,857.0
154,131.0,76.0,15.0,734.0,17.0,857.0
155,131.0,75.0,14.0,734.0,17.0,857.0
156,131.0,74.0,15.0,734.0,17.0,857.0
157,131.0,74.0,15.0,734.0,18.0,857.0
158,131.0,75.0,15.0,734.0,17.0,857.0
159,131.0,74.0,15.0,734.0,18.0,857.0
160,131.0,75.0,15.0,733.0,17.0,857.0
161,131.0,74.0,15.0,734.0,17.0,857.0
162,131.0,75.0,15.0,734.0,18.0,857.0
163,130.0,76.0,15.0,734.0,18.0,857.0
164,131.0,75.0,15.0,734.0,18.0,857.0
165,131.0,75.0,15.0,734.0,18.0,857.0
166,132.0,76.0,15.0,734.0,18.0,858.0
167,132.0,75.0,16.0,734.0,17.0,857.0
168,132.0,74.0,15.0,734.0,17.0,857.0
169,131.0,74.0,15.0,734.0,17.0,857.0
170,131.0,74.0,15.0,734.0,17.0,857.0
171,131.0,74.0,16.0,734.0,18.0,857.0
172,131.0,76.0,15.0,734.0,17.0,857.0
173,131.0,75.0,15.0,734.0,18.0,857.0
174,130.0,75.0,15.0,734.0,18.0,857.0
175,131.0,75.0,15.0,734.0,18.0,857.0
176,131.0,74.0,16.0,734.0,17.0,857.0
177,132.0,75.0,15.0,734.0,19.0,857.0
178,131.0,75.0,16.0,734.0,18.0,857.0
179,131.0,75.0,16.0,734.0,17.0,857.0
180,131.0,75.0,15.0,734.0,17.0,857.0
181,131.0,74.0,16.0,734.0,18.0,857.0
182,131.0,75.0,16.0,734.0,18.0,856.0
183,132.0,74.0,15.0,735.0,18.0,857.0
184,131.0,74.0,15.0,734.0,18.0,857.0
185,131.0,74.0,16.0,734.0,18.0,857.0
186,131.0,75.0,15.0,733.0,18.0,857.0
187,132.0,75.0,15.0,734.0,18.0,857.0
188,131.0,75.0,15.0,734.0,17.0,857.0
189,131.0,75.0,15.0,734.0,17.0,857.0
190,131.0,75.0,15.0,734.0,18.0,857.0
191,131.0,75.0,15.0,734.0,17.0,857.0
