,Value1,Value2,Value3,Value4,Value5,Value6
0,114.0,73.0,15.0,725.0,17.0,856.0
1,113.0,74.0,15.0,726.0,17.0,856.0
2,113.0,73.0,15.0,725.0,17.0,857.0
3,114.0,74.0,15.0,726.0,18.0,857.0
4,114.0,74.0,15.0,725.0,17.0,857.0
5,114.0,74.0,15.0,725.0,17.0,857.0
6,118.0,75.0,15.0,726.0,17.0,857.0
7,118.0,74.0,15.0,727.0,17.0,856.0
8,118.0,74.0,14.0,726.0,17.0,857.0
9,118.0,75.0,15.0,726.0,17.0,857.0
10,117.0,74.0,15.0,726.0,17.0,857.0
11,118.0,72.0,15.0,726.0,17.0,857.0
12,118.0,74.0,15.0,726.0,17.0,857.0
13,118.0,74.0,15.0,726.0,17.0,857.0
14,118.0,74.0,15.0,726.0,17.0,857.0
15,118.0,73.0,15.0,726.0,17.0,857.0
16,117.0,73.0,15.0,726.0,17.0,857.0
17,118.0,73.0,15.0,726.0,17.0,857.0
18,118.0,72.0,15.0,726.0,17.0,857.0
19,117.0,73.0,15.0,726.0,18.0,857.0
20,118.0,73.0,15.0,726.0,17.0,858.0
21,118.0,73.0,15.0,727.0,18.0,857.0
22,117.0,74.0,15.0,726.0,17.0,857.0
23,118.0,74.0,15.0,727.0,17.0,857.0
24,117.0,74.0,15.0,726.0,17.0,857.0
25,117.0,73.0,15.0,725.0,17.0,857.0
26,117.0,74.0,15.0,726.0,18.0,857.0
27,116.0,74.0,15.0,726.0,18.0,857.0
28,115.0,74.0,15.0,726.0,17.0,856.0
29,114.0,74.0,15.0,726.0,18.0,857.0
30,114.0,74.0,15.0,726.0,17.0,857.0
31,114.0,73.0,15.0,727.0,18.0,857.0
32,114.0,74.0,15.0,725.0,17.0,857.0
33,114.0,73.0,15.0,726.0,17.0,856.0
34,113.0,74.0,15.0,726.0,17.0,857.0
35,114.0,73.0,15.0,726.0,17.0,856.0
36,114.0,74.0,15.0,726.0,17.0,857.0
37,114.0,73.0,15.0,726.0,18.0,856.0
38,115.0,74.0,15.0,726.0,18.0,857.0
39,115.0,74.0,15.0,726.0,17.0,857.0
40,115.0,73.0,15.0,726.0,17.0,857.0
41,115.0,74.0,16.0,726.0,18.0,857.0
42,115.0,74.0,15.0,726.0,18.0,857.0
43,115.0,73.0,15.0,726.0,18.0,857.0
44,116.0,74.0,15.0,726.0,16.0,856.0
45,115.0,74.0,15.0,727.0,17.0,857.0
46,115.0,73.0,14.0,726.0,17.0,857.0
47,115.0,73.0,16.0,726.0,18.0,857.0
48,115.0,74.0,15.0,727.0,18.0,856.0
49,116.0,73.0,15.0,726.0,17.0,857.0
50,115.0,74.0,15.0,726.0,17.0,856.0
51,114.0,74.0,15.0,726.0,18.0,857.0
52,115.0,74.0,15.0,727.0,17.0,857.0
53,115.0,73.0,16.0,726.0,17.0,857.0
54,114.0,73.0,15.0,726.0,18.0,858.0
55,115.0,73.0,15.0,726.0,17.0,857.0
56,115.0,74.0,15.0,726.0,17.0,857.0
57,115.0,73.0,15.0,726.0,17.0,857.0
58,115.0,74.0,15.0,726.0,17.0,857.0
59,115.0,74.0,15.0,726.0,17.0,857.0
60,115.0,73.0,15.0,727.0,18.0,857.0
61,115.0,73.0,15.0,726.0,17.0,857.0
62,114.0,74.0,15.0,727.0,17.0,857.0
63,115.0,73.0,15.0,727.0,17.0,857.0
64,115.0,73.0,15.0,726.0,17.0,857.0
65,114.0,73.0,15.0,726.0,17.0,857.0
66,115.0,74.0,15.0,727.0,17.0,857.0
67,115.0,74.0,15.0,727.0,17.0,857.0
68,114.0,74.0,15.0,726.0,17.0,857.0
69,113.0,74.0,15.0,726.0,17.0,857.0
70,115.0,74.0,15.0,727.0,17.0,857.0
71,115.0,74.0,15.0,727.0,17.0,857.0
72,115.0,73.0,15.0,727.0,18.0,857.0
73,115.0,74.0,15.0,727.0,17.0,856.0
74,115.0,74.0,14.0,727.0,18.0,857.0
75,115.0,73.0,15.0,726.0,17.0,856.0
76,115.0,74.0,15.0,727.0,17.0,857.0
77,115.0,73.0,15.0,727.0,17.0,857.0
78,115.0,74.0,15.0,727.0,17.0,856.0
79,114.0,73.0,15.0,727.0,18.0,857.0
80,115.0,74.0,15.0,727.0,17.0,858.0
81,115.0,74.0,15.0,726.0,17.0,857.0
82,115.0,74.0,15.0,727.0,17.0,858.0
83,115.0,74.0,15.0,727.0,18.0,857.0
84,115.0,74.0,15.0,727.0,17.0,857.0
85,115.0,74.0,15.0,727.0,17.0,857.0
86,115.0,74.0,15.0,727.0,17.0,856.0
87,115.0,75.0,15.0,726.0,17.0,857.0
88,115.0,73.0,15.0,726.0,17.0,857.0
89,115.0,74.0,15.0,726.0,17.0,856.0
90,115.0,74.0,15.0,727.0,17.0,857.0
91,115.0,75.0,15.0,727.0,17.0,857.0
92,115.0,74.0,16.0,727.0,17.0,857.0
93,115.0,74.0,15.0,727.0,18.0,857.0
94,114.0,74.0,15.0,726.0,17.0,857.0
95,115.0,74.0,15.0,727.0,17.0,857.0
96,115.0,75.0,15.0,727.0,17.0,858.0
97,115.0,74.0,15.0,726.0,17.0,857.0
98,114.0,74.0,15.0,727.0,17.0,857.0
99,114.0,73.0,15.0,726.0,18.0,857.0
100,115.0,74.0,15.0,726.0,17.0,858.0
101,114.0,74.0,15.0,726.0,18.0,857.0
102,114.0,74.0,15.0,727.0,17.0,856.0
103,114.0,75.0,15.0,727.0,18.0,857.0
104,115.0,74.0,15.0,726.0,18.0,858.0
105,115.0,73.0,15.0,726.0,17.0,857.0
106,116.0,74.0,15.0,726.0,17.0,857.0
107,116.0,74.0,15.0,727.0,18.0,857.0
108,115.0,74.0,15.0,726.0,18.0,856.0
109,115.0,74.0,15.0,727.0,18.0,857.0
110,115.0,73.0,14.0,727.0,17.0,857.0
111,115.0,74.0,15.0,727.0,18.0,857.0
112,115.0,73.0,14.0,727.0,17.0,857.0
113,114.0,73.0,15.0,727.0,18.0,857.0
114,115.0,73.0,15.0,726.0,17.0,857.0
115,115.0,75.0,15.0,727.0,17.0,857.0
116,115.0,73.0,16.0,727.0,17.0,857.0
117,114.0,74.0,15.0,727.0,17.0,857.0
118,115.0,74.0,14.0,727.0,17.0,857.0
119,116.0,74.0,16.0,726.0,17.0,857.0
120,115.0,73.0,15.0,726.0,17.0,857.0
121,115.0,75.0,15.0,727.0,17.0,857.0
122,115.0,75.0,15.0,727.0,18.0,857.0
123,115.0,75.0,15.0,727.0,18.0,857.0
124,115.0,74.0,16.0,727.0,17.0,857.0
125,115.0,74.0,15.0,726.0,17.0,857.0
126,115.0,74.0,15.0,726.0,18.0,857.0
127,115.0,75.0,15.0,726.0,17.0,857.0
128,115.0,74.0,15.0,726.0,17.0,856.0
129,115.0,75.0,15.0,727.0,18.0,857.0
130,115.0,73.0,15.0,727.0,17.0,857.0
131,115.0,74.0,15.0,726.0,17.0,857.0
132,115.0,74.0,15.0,726.0,18.0,857.0
133,115.0,74.0,15.0,726.0,18.0,857.0
134,115.0,73.0,15.0,727.0,17.0,857.0
135,115.0,74.0,15.0,727.0,17.0,857.0
136,115.0,72.0,14.0,727.0,17.0,857.0
137,115.0,74.0,15.0,727.0,17.0,857.0
138,115.0,74.0,15.0,727.0,17.0,856.0
139,116.0,74.0,15.0,726.0,17.0,857.0
140,115.0,74.0,15.0,727.0,17.0,857.0
141,115.0,74.0,15.0,727.0,17.0,857.0
142,115.0,74.0,15.0,727.0,17.0,857.0
143,115.0,74.0,15.0,727.0,17.0,856.0
144,115.0,74.0,15.0,727.0,17.0,856.0
145,116.0,74.0,14.0,727.0,17.0,857.0
146,115.0,73.0,15.0,727.0,17.0,857.0
147,115.0,73.0,15.0,727.0,17.0,856.0
148,115.0,74.0,15.0,727.0,17.0,857.0
149,115.0,73.0,15.0,727.0,17.0,857.0
150,115.0,73.0,15.0,728.0,17.0,856.0
151,115.0,74.0,15.0,727.0,18.0,857.0
152,115.0,74.0,15.0,727.0,17.0,857.0
153,115.0,74.0,15.0,726.0,17.0,857.0
154,115.0,73.0,15.0,726.0,17.0,857.0
155,115.0,73.0,15.0,727.0,17.0,857.0
156,115.0,74.0,15.0,727.0,17.0,857.0
157,115.0,73.0,15.0,727.0,17.0,856.0
158,115.0,74.0,15.0,727.0,17.0,857.0
159,115.0,74.0,15.0,727.0,17.0,858.0
160,115.0,74.0,15.0,726.0,17.0,856.0
161,115.0,73.0,15.0,727.0,18.0,856.0
162,115.0,74.0,15.0,727.0,17.0,856.0
163,116.0,73.0,15.0,727.0,17.0,857.0
164,115.0,73.0,15.0,727.0,18.0,857.0
165,115.0,72.0,15.0,727.0,17.0,857.0
166,115.0,73.0,15.0,727.0,17.0,856.0
167,115.0,74.0,15.0,727.0,17.0,856.0
168,115.0,74.0,15.0,727.0,17.0,856.0
169,115.0,73.0,15.0,727.0,18.0,857.0
170,115.0,73.0,14.0,726.0,17.0,857.0
171,116.0,73.0,15.0,727.0,18.0,858.0
172,115.0,74.0,15.0,727.0,16.0,856.0
173,115.0,73.0,15.0,726.0,18.0,857.0
174,114.0,73.0,15.0,727.0,17.0,856.0
175,115.0,73.0,15.0,727.0,17.0,857.0
176,115.0,73.0,15.0,727.0,17.0,857.0
177,115.0,74.0,15.0,727.0,18.0,857.0
178,115.0,73.0,15.0,727.0,17.0,857.0
179,115.0,72.0,15.0,726.0,17.0,857.0
180,115.0,72.0,15.0,727.0,17.0,857.0
181,115.0,73.0,15.0,727.0,17.0,857.0
182,115.0,73.0,15.0,727.0,18.0,857.0
183,116.0,73.0,15.0,727.0,17.0,857.0
184,115.0,73.0,15.0,727.0,18.0,857.0
185,116.0,73.0,15.0,726.0,17.0,856.0
186,115.0,74.0,15.0,727.0,18.0,857.0
187,115.0,73.0,14.0,727.0,17.0,857.0
188,115.0,74.0,15.0,727.0,17.0,857.0
189,115.0,73.0,14.0,727.0,17.0,857.0
190,115.0,74.0,15.0,726.0,18.0,856.0
191,115.0,74.0,15.0,727.0,17.0,857.0
192,115.0,74.0,15.0,727.0,17.0,856.0
193,116.0,73.0,15.0,727.0,17.0,857.0
194,116.0,73.0,14.0,727.0,17.0,857.0
195,115.0,73.0,15.0,727.0,17.0,856.0
196,116.0,74.0,15.0,726.0,18.0,857.0
197,115.0,74.0,15.0,726.0,17.0,857.0
198,115.0,74.0,16.0,727.0,17.0,856.0
199,115.0,74.0,15.0,727.0,17.0,857.0
200,116.0,74.0,15.0,727.0,17.0,857.0
201,115.0,75.0,15.0,727.0,17.0,856.0
202,115.0,73.0,15.0,727.0,18.0,857.0
203,115.0,74.0,15.0,727.0,17.0,857.0
204,116.0,73.0,15.0,727.0,18.0,858.0
205,115.0,75.0,15.0,727.0,17.0,857.0
206,115.0,74.0,15.0,727.0,18.0,857.0
207,115.0,73.0,15.0,727.0,17.0,857.0
208,114.0,74.0,15.0,727.0,17.0,857.0
209,116.0,74.0,15.0,726.0,17.0,857.0
210,116.0,73.0,15.0,727.0,17.0,857.0
