,Value1,Value2,Value3,Value4,Value5,Value6
0,866.0,58.0,142.0,620.0,261.0,863.0
1,867.0,60.0,143.0,621.0,261.0,863.0
2,867.0,59.0,143.0,621.0,261.0,864.0
3,867.0,58.0,142.0,621.0,260.0,863.0
4,866.0,58.0,142.0,620.0,261.0,863.0
5,867.0,60.0,143.0,621.0,261.0,863.0
6,867.0,59.0,143.0,621.0,261.0,864.0
7,867.0,58.0,142.0,621.0,260.0,863.0
8,866.0,58.0,142.0,620.0,261.0,863.0
9,867.0,60.0,143.0,621.0,261.0,863.0
10,868.0,59.0,143.0,622.0,261.0,864.0
11,867.0,60.0,142.0,620.0,261.0,864.0
12,867.0,61.0,142.0,621.0,260.0,864.0
13,866.0,58.0,142.0,621.0,260.0,866.0
14,868.0,60.0,143.0,620.0,261.0,864.0
15,868.0,59.0,143.0,621.0,261.0,865.0
16,867.0,59.0,143.0,620.0,261.0,863.0
17,867.0,59.0,142.0,621.0,262.0,864.0
18,867.0,58.0,144.0,621.0,260.0,863.0
19,867.0,58.0,144.0,621.0,261.0,865.0
20,867.0,61.0,143.0,621.0,261.0,864.0
21,867.0,60.0,142.0,620.0,260.0,865.0
22,867.0,60.0,144.0,620.0,260.0,864.0
23,867.0,58.0,142.0,620.0,262.0,866.0
24,867.0,60.0,142.0,620.0,260.0,866.0
25,867.0,59.0,143.0,621.0,261.0,863.0
26,868.0,60.0,143.0,621.0,261.0,865.0
27,867.0,60.0,142.0,620.0,260.0,863.0
28,868.0,59.0,143.0,620.0,261.0,864.0
29,867.0,58.0,142.0,621.0,262.0,863.0
30,866.0,59.0,142.0,621.0,261.0,864.0
31,867.0,60.0,142.0,621.0,261.0,864.0
32,867.0,59.0,141.0,621.0,260.0,863.0
33,866.0,59.0,142.0,622.0,261.0,865.0
34,866.0,59.0,143.0,621.0,261.0,864.0
35,867.0,60.0,143.0,620.0,261.0,865.0
36,867.0,60.0,143.0,620.0,261.0,864.0
37,867.0,60.0,143.0,620.0,261.0,864.0
38,866.0,59.0,142.0,621.0,262.0,864.0
39,867.0,60.0,144.0,621.0,260.0,864.0
40,867.0,61.0,143.0,621.0,261.0,864.0
41,867.0,60.0,143.0,620.0,260.0,864.0
42,868.0,60.0,144.0,622.0,261.0,864.0
43,868.0,60.0,143.0,621.0,261.0,865.0
44,867.0,60.0,142.0,621.0,261.0,864.0
45,867.0,60.0,144.0,621.0,261.0,865.0
46,868.0,60.0,143.0,622.0,262.0,864.0
47,867.0,60.0,144.0,621.0,260.0,863.0
48,866.0,59.0,144.0,622.0,261.0,863.0
49,867.0,59.0,144.0,620.0,262.0,863.0
50,867.0,59.0,142.0,621.0,261.0,863.0
51,869.0,59.0,144.0,621.0,261.0,865.0
52,867.0,59.0,143.0,620.0,261.0,864.0
53,866.0,60.0,143.0,622.0,261.0,866.0
54,866.0,59.0,143.0,621.0,261.0,864.0
55,868.0,60.0,142.0,621.0,261.0,863.0
56,866.0,59.0,142.0,622.0,261.0,864.0
57,867.0,59.0,144.0,620.0,261.0,864.0
58,867.0,59.0,143.0,622.0,261.0,864.0
59,867.0,58.0,143.0,622.0,260.0,864.0
60,867.0,60.0,142.0,621.0,262.0,865.0
61,867.0,60.0,143.0,622.0,262.0,864.0
62,867.0,58.0,143.0,622.0,261.0,865.0
63,867.0,60.0,142.0,622.0,261.0,865.0
64,867.0,60.0,142.0,621.0,261.0,863.0
65,867.0,58.0,142.0,621.0,261.0,864.0
66,868.0,59.0,142.0,621.0,262.0,863.0
67,869.0,59.0,143.0,621.0,261.0,864.0
68,867.0,60.0,143.0,621.0,262.0,864.0
69,867.0,59.0,143.0,622.0,262.0,864.0
70,866.0,60.0,142.0,621.0,262.0,864.0
71,867.0,59.0,143.0,621.0,261.0,864.0
72,867.0,59.0,142.0,622.0,261.0,864.0
73,867.0,58.0,143.0,622.0,261.0,864.0
74,867.0,59.0,142.0,621.0,261.0,866.0
