,Value1,Value2,Value3,Value4,Value5,Value6
0,354.0,86.0,48.0,682.0,65.0,854.0
1,354.0,85.0,47.0,681.0,64.0,855.0
2,354.0,86.0,48.0,682.0,64.0,855.0
3,354.0,86.0,48.0,681.0,65.0,855.0
4,354.0,85.0,48.0,682.0,65.0,854.0
5,363.0,85.0,48.0,681.0,65.0,854.0
6,363.0,85.0,49.0,681.0,65.0,855.0
7,362.0,86.0,48.0,681.0,65.0,855.0
8,360.0,86.0,48.0,681.0,65.0,855.0
9,360.0,84.0,50.0,681.0,65.0,855.0
10,360.0,85.0,47.0,681.0,65.0,855.0
11,361.0,85.0,48.0,681.0,65.0,856.0
12,360.0,86.0,48.0,681.0,65.0,855.0
13,362.0,85.0,50.0,680.0,65.0,854.0
14,360.0,84.0,48.0,681.0,65.0,855.0
15,360.0,86.0,48.0,681.0,65.0,854.0
16,360.0,87.0,48.0,681.0,65.0,854.0
17,361.0,84.0,50.0,681.0,65.0,855.0
18,361.0,84.0,48.0,681.0,65.0,855.0
19,360.0,87.0,48.0,681.0,65.0,854.0
20,359.0,86.0,47.0,681.0,65.0,855.0
21,360.0,85.0,50.0,682.0,65.0,855.0
22,362.0,84.0,47.0,682.0,65.0,855.0
23,360.0,86.0,48.0,682.0,65.0,854.0
24,360.0,87.0,47.0,682.0,65.0,853.0
25,361.0,86.0,47.0,682.0,65.0,855.0
26,361.0,87.0,48.0,682.0,65.0,854.0
27,361.0,86.0,47.0,682.0,65.0,855.0
28,361.0,85.0,47.0,682.0,65.0,855.0
29,360.0,86.0,48.0,682.0,64.0,855.0
30,361.0,86.0,48.0,682.0,65.0,854.0
31,361.0,86.0,48.0,682.0,65.0,855.0
32,360.0,87.0,47.0,681.0,64.0,855.0
33,360.0,87.0,47.0,682.0,65.0,855.0
34,361.0,86.0,48.0,682.0,65.0,854.0
35,361.0,86.0,48.0,682.0,65.0,854.0
36,360.0,87.0,47.0,682.0,64.0,854.0
37,360.0,87.0,48.0,682.0,64.0,855.0
38,361.0,86.0,48.0,683.0,65.0,855.0
39,360.0,86.0,48.0,682.0,65.0,854.0
40,360.0,87.0,48.0,682.0,66.0,854.0
41,361.0,87.0,48.0,681.0,65.0,855.0
42,360.0,87.0,48.0,682.0,65.0,855.0
43,360.0,87.0,47.0,681.0,65.0,855.0
44,361.0,87.0,47.0,681.0,65.0,855.0
45,361.0,86.0,48.0,681.0,65.0,854.0
46,360.0,86.0,48.0,682.0,65.0,855.0
47,361.0,87.0,48.0,682.0,66.0,854.0
48,361.0,87.0,48.0,682.0,65.0,854.0
49,360.0,87.0,47.0,681.0,65.0,855.0
50,361.0,87.0,48.0,682.0,66.0,855.0
51,361.0,86.0,48.0,681.0,65.0,854.0
52,361.0,86.0,48.0,682.0,65.0,855.0
53,360.0,87.0,47.0,682.0,65.0,854.0
54,361.0,86.0,48.0,681.0,65.0,854.0
55,361.0,85.0,48.0,681.0,65.0,855.0
56,360.0,87.0,48.0,682.0,64.0,855.0
57,360.0,86.0,48.0,682.0,65.0,855.0
58,361.0,86.0,47.0,682.0,65.0,855.0
59,362.0,86.0,48.0,682.0,65.0,854.0
60,361.0,87.0,48.0,682.0,65.0,854.0
61,362.0,85.0,48.0,682.0,65.0,854.0
62,361.0,86.0,48.0,682.0,65.0,855.0
63,362.0,85.0,48.0,682.0,65.0,855.0
64,361.0,86.0,48.0,682.0,65.0,855.0
65,361.0,85.0,48.0,683.0,65.0,854.0
66,361.0,86.0,48.0,682.0,65.0,855.0
67,361.0,87.0,48.0,682.0,65.0,855.0
68,361.0,87.0,48.0,683.0,65.0,854.0
69,361.0,85.0,48.0,683.0,65.0,854.0
70,361.0,86.0,47.0,683.0,66.0,854.0
71,361.0,86.0,47.0,683.0,65.0,855.0
72,361.0,85.0,48.0,683.0,66.0,855.0
73,361.0,86.0,48.0,682.0,65.0,855.0
74,361.0,87.0,48.0,683.0,65.0,855.0
75,362.0,85.0,48.0,683.0,65.0,855.0
76,361.0,86.0,48.0,683.0,65.0,854.0
77,361.0,86.0,47.0,683.0,65.0,854.0
78,361.0,85.0,48.0,683.0,65.0,855.0
79,362.0,86.0,48.0,682.0,65.0,855.0
80,361.0,86.0,47.0,683.0,65.0,854.0
81,361.0,87.0,48.0,683.0,65.0,855.0
82,362.0,86.0,48.0,683.0,65.0,855.0
83,361.0,87.0,47.0,683.0,65.0,855.0
84,361.0,86.0,48.0,682.0,65.0,855.0
85,361.0,86.0,47.0,683.0,65.0,854.0
86,361.0,86.0,48.0,683.0,65.0,855.0
87,361.0,85.0,48.0,683.0,65.0,854.0
88,361.0,85.0,48.0,682.0,65.0,854.0
89,362.0,85.0,48.0,683.0,65.0,854.0
90,361.0,85.0,47.0,683.0,65.0,855.0
91,360.0,86.0,47.0,682.0,65.0,855.0
92,361.0,86.0,48.0,682.0,65.0,855.0
93,362.0,85.0,48.0,683.0,65.0,854.0
94,362.0,85.0,48.0,683.0,65.0,855.0
95,361.0,85.0,47.0,683.0,65.0,855.0
96,362.0,86.0,48.0,683.0,65.0,855.0
97,361.0,86.0,47.0,683.0,65.0,854.0
98,361.0,86.0,47.0,683.0,65.0,854.0
99,361.0,86.0,48.0,683.0,66.0,854.0
100,362.0,85.0,48.0,684.0,65.0,854.0
