,Value1,Value2,Value3,Value4,Value5,Value6
0,118.0,81.0,27.0,656.0,54.0,811.0
1,118.0,82.0,26.0,655.0,53.0,811.0
2,117.0,80.0,27.0,655.0,53.0,811.0
3,118.0,81.0,27.0,655.0,53.0,811.0
4,117.0,81.0,28.0,656.0,53.0,811.0
5,118.0,81.0,27.0,656.0,54.0,811.0
6,118.0,82.0,26.0,655.0,53.0,811.0
7,117.0,80.0,27.0,655.0,53.0,811.0
8,118.0,81.0,27.0,655.0,53.0,811.0
9,117.0,81.0,28.0,656.0,53.0,811.0
10,118.0,81.0,26.0,656.0,52.0,811.0
11,118.0,82.0,27.0,655.0,54.0,811.0
12,119.0,82.0,28.0,656.0,53.0,811.0
13,119.0,82.0,26.0,656.0,53.0,811.0
14,118.0,83.0,26.0,656.0,52.0,811.0
15,119.0,82.0,28.0,655.0,53.0,811.0
16,119.0,82.0,27.0,656.0,53.0,811.0
17,118.0,82.0,25.0,656.0,53.0,811.0
18,118.0,82.0,27.0,656.0,53.0,811.0
19,118.0,83.0,27.0,656.0,52.0,811.0
20,118.0,83.0,27.0,655.0,54.0,811.0
21,118.0,83.0,27.0,655.0,52.0,811.0
22,118.0,82.0,27.0,656.0,53.0,810.0
23,119.0,82.0,26.0,656.0,54.0,811.0
24,118.0,82.0,26.0,656.0,53.0,811.0
25,118.0,81.0,27.0,655.0,53.0,811.0
26,118.0,83.0,27.0,655.0,53.0,811.0
27,119.0,82.0,25.0,655.0,54.0,811.0
28,118.0,83.0,27.0,656.0,53.0,811.0
29,119.0,81.0,27.0,656.0,53.0,811.0
30,117.0,82.0,27.0,656.0,53.0,811.0
31,119.0,82.0,26.0,656.0,53.0,811.0
32,119.0,82.0,27.0,655.0,53.0,811.0
33,118.0,82.0,27.0,656.0,54.0,811.0
34,119.0,81.0,27.0,656.0,53.0,811.0
35,119.0,82.0,27.0,656.0,53.0,811.0
36,118.0,83.0,26.0,656.0,54.0,811.0
37,118.0,82.0,26.0,656.0,55.0,811.0
38,118.0,82.0,27.0,655.0,54.0,811.0
39,118.0,82.0,28.0,656.0,53.0,812.0
40,118.0,83.0,26.0,656.0,53.0,810.0
41,118.0,83.0,27.0,655.0,52.0,810.0
42,118.0,82.0,28.0,656.0,53.0,810.0
43,119.0,81.0,27.0,656.0,54.0,811.0
44,118.0,83.0,27.0,656.0,53.0,811.0
45,118.0,81.0,28.0,656.0,53.0,811.0
46,118.0,83.0,27.0,655.0,54.0,811.0
47,118.0,83.0,27.0,655.0,54.0,811.0
48,118.0,82.0,27.0,656.0,54.0,811.0
49,118.0,82.0,27.0,656.0,53.0,811.0
50,118.0,82.0,26.0,655.0,52.0,811.0
51,118.0,83.0,26.0,655.0,53.0,811.0
52,118.0,82.0,27.0,656.0,53.0,812.0
53,119.0,81.0,27.0,656.0,52.0,811.0
54,118.0,81.0,27.0,656.0,53.0,811.0
55,117.0,81.0,27.0,656.0,53.0,811.0
56,118.0,82.0,27.0,656.0,53.0,811.0
57,118.0,82.0,26.0,656.0,53.0,811.0
58,117.0,82.0,26.0,656.0,53.0,811.0
59,119.0,83.0,28.0,655.0,53.0,811.0
60,119.0,82.0,27.0,656.0,53.0,811.0
61,119.0,82.0,27.0,656.0,53.0,812.0
62,119.0,82.0,27.0,656.0,52.0,811.0
63,119.0,81.0,27.0,655.0,53.0,811.0
64,118.0,82.0,28.0,655.0,52.0,811.0
65,118.0,81.0,27.0,657.0,53.0,811.0
66,119.0,82.0,26.0,655.0,54.0,812.0
67,118.0,82.0,27.0,656.0,53.0,811.0
68,118.0,83.0,26.0,656.0,53.0,811.0
69,118.0,82.0,27.0,655.0,54.0,811.0
70,118.0,82.0,27.0,656.0,52.0,810.0
71,118.0,81.0,27.0,655.0,53.0,810.0
72,118.0,82.0,27.0,656.0,54.0,811.0
73,118.0,82.0,27.0,656.0,53.0,811.0
74,118.0,81.0,27.0,656.0,53.0,811.0
75,118.0,81.0,27.0,656.0,53.0,812.0
76,117.0,83.0,26.0,656.0,53.0,810.0
77,118.0,81.0,26.0,656.0,53.0,811.0
78,118.0,82.0,26.0,656.0,53.0,810.0
79,119.0,83.0,27.0,656.0,53.0,811.0
80,119.0,83.0,28.0,656.0,53.0,811.0
81,117.0,82.0,28.0,656.0,53.0,811.0
82,117.0,82.0,27.0,656.0,53.0,811.0
83,119.0,83.0,26.0,656.0,54.0,811.0
84,119.0,82.0,27.0,655.0,53.0,811.0
85,118.0,83.0,27.0,656.0,53.0,811.0
