,Value1,Value2,Value3,Value4,Value5,Value6
0,401.0,64.0,53.0,657.0,68.0,865.0
1,401.0,64.0,54.0,659.0,67.0,864.0
2,400.0,64.0,53.0,658.0,69.0,864.0
3,401.0,63.0,52.0,658.0,67.0,864.0
4,401.0,64.0,52.0,658.0,68.0,864.0
5,424.0,63.0,52.0,661.0,67.0,864.0
6,422.0,63.0,52.0,660.0,68.0,864.0
7,421.0,64.0,52.0,661.0,67.0,866.0
8,418.0,65.0,53.0,661.0,67.0,864.0
9,416.0,64.0,52.0,661.0,67.0,864.0
10,414.0,64.0,54.0,660.0,69.0,864.0
11,414.0,65.0,53.0,661.0,67.0,865.0
12,414.0,65.0,52.0,661.0,68.0,864.0
13,413.0,65.0,52.0,660.0,67.0,865.0
14,413.0,64.0,53.0,661.0,68.0,864.0
15,413.0,65.0,52.0,660.0,68.0,866.0
16,412.0,66.0,53.0,662.0,68.0,864.0
17,413.0,65.0,53.0,660.0,67.0,864.0
18,412.0,63.0,52.0,660.0,68.0,865.0
19,412.0,65.0,54.0,660.0,68.0,865.0
20,412.0,64.0,53.0,661.0,68.0,864.0
21,412.0,65.0,54.0,660.0,67.0,864.0
22,411.0,65.0,53.0,661.0,67.0,866.0
23,413.0,65.0,52.0,661.0,67.0,864.0
24,412.0,62.0,53.0,661.0,68.0,864.0
25,411.0,64.0,53.0,661.0,69.0,866.0
26,411.0,64.0,52.0,661.0,67.0,864.0
27,411.0,64.0,53.0,661.0,67.0,864.0
28,411.0,65.0,53.0,661.0,68.0,863.0
29,411.0,65.0,53.0,661.0,68.0,863.0
30,411.0,64.0,52.0,660.0,67.0,864.0
31,412.0,64.0,53.0,661.0,67.0,865.0
32,413.0,64.0,52.0,661.0,67.0,863.0
33,413.0,63.0,53.0,661.0,67.0,864.0
34,413.0,65.0,54.0,661.0,67.0,864.0
35,413.0,64.0,53.0,661.0,68.0,864.0
36,413.0,64.0,52.0,661.0,67.0,864.0
