,Value1,Value2,Value3,Value4,Value5,Value6
0,70.0,40.0,31.0,541.0,41.0,855.0
1,70.0,40.0,32.0,540.0,41.0,855.0
2,70.0,40.0,32.0,540.0,41.0,855.0
3,70.0,40.0,31.0,540.0,41.0,855.0
4,69.0,40.0,31.0,541.0,41.0,855.0
5,70.0,40.0,31.0,541.0,41.0,855.0
6,69.0,40.0,31.0,541.0,41.0,855.0
7,70.0,39.0,31.0,541.0,41.0,855.0
8,70.0,41.0,32.0,541.0,41.0,855.0
9,70.0,41.0,32.0,541.0,41.0,856.0
10,69.0,40.0,31.0,541.0,41.0,855.0
11,70.0,40.0,32.0,541.0,40.0,856.0
12,70.0,40.0,32.0,541.0,41.0,856.0
13,70.0,41.0,31.0,541.0,41.0,855.0
14,70.0,40.0,32.0,541.0,40.0,855.0
15,70.0,41.0,31.0,542.0,40.0,856.0
16,70.0,41.0,32.0,541.0,41.0,855.0
17,70.0,40.0,32.0,541.0,41.0,856.0
18,70.0,40.0,31.0,541.0,41.0,855.0
19,70.0,40.0,31.0,541.0,40.0,855.0
20,70.0,40.0,32.0,541.0,41.0,855.0
21,70.0,40.0,31.0,541.0,41.0,856.0
22,71.0,40.0,32.0,541.0,41.0,855.0
23,70.0,40.0,32.0,542.0,41.0,855.0
24,70.0,42.0,32.0,541.0,41.0,855.0
25,70.0,41.0,31.0,542.0,41.0,855.0
26,70.0,41.0,32.0,542.0,40.0,855.0
27,70.0,40.0,32.0,541.0,41.0,855.0
28,70.0,41.0,32.0,542.0,41.0,856.0
29,69.0,40.0,32.0,541.0,41.0,855.0
30,70.0,40.0,32.0,541.0,41.0,855.0
31,69.0,40.0,32.0,542.0,41.0,855.0
32,70.0,40.0,31.0,542.0,41.0,856.0
33,69.0,41.0,32.0,542.0,41.0,855.0
34,69.0,40.0,32.0,542.0,40.0,855.0
35,69.0,41.0,31.0,541.0,41.0,855.0
36,70.0,41.0,31.0,541.0,42.0,855.0
37,70.0,40.0,32.0,541.0,41.0,854.0
38,70.0,41.0,31.0,541.0,41.0,855.0
39,70.0,40.0,31.0,542.0,41.0,854.0
40,69.0,40.0,32.0,542.0,41.0,855.0
41,70.0,41.0,31.0,542.0,41.0,855.0
42,70.0,40.0,32.0,542.0,41.0,855.0
43,70.0,40.0,31.0,542.0,41.0,855.0
44,70.0,40.0,32.0,541.0,42.0,854.0
45,70.0,41.0,31.0,541.0,41.0,855.0
46,70.0,39.0,32.0,541.0,41.0,856.0
47,70.0,40.0,31.0,541.0,41.0,855.0
48,70.0,41.0,32.0,542.0,41.0,856.0
49,70.0,40.0,31.0,541.0,41.0,856.0
50,70.0,40.0,32.0,542.0,41.0,854.0
51,70.0,39.0,32.0,542.0,41.0,855.0
52,70.0,40.0,31.0,542.0,41.0,854.0
53,70.0,40.0,31.0,542.0,41.0,856.0
54,70.0,40.0,32.0,542.0,41.0,856.0
55,70.0,41.0,32.0,542.0,41.0,855.0
56,70.0,40.0,32.0,542.0,41.0,855.0
57,70.0,40.0,31.0,542.0,41.0,855.0
58,70.0,40.0,31.0,541.0,41.0,855.0
59,70.0,40.0,31.0,542.0,42.0,856.0
60,70.0,40.0,31.0,542.0,41.0,855.0
61,69.0,40.0,31.0,542.0,41.0,855.0
62,70.0,40.0,32.0,542.0,42.0,855.0
63,69.0,40.0,32.0,542.0,41.0,855.0
64,70.0,40.0,32.0,541.0,41.0,855.0
65,70.0,40.0,32.0,542.0,41.0,855.0
66,69.0,39.0,32.0,542.0,41.0,855.0
67,70.0,40.0,32.0,541.0,41.0,855.0
68,70.0,40.0,31.0,542.0,42.0,855.0
69,69.0,40.0,31.0,542.0,41.0,855.0
70,70.0,41.0,31.0,542.0,41.0,855.0
71,70.0,40.0,32.0,542.0,41.0,855.0
72,69.0,40.0,32.0,542.0,41.0,855.0
73,69.0,40.0,31.0,542.0,41.0,855.0
74,69.0,40.0,32.0,542.0,41.0,855.0
75,69.0,41.0,31.0,541.0,41.0,855.0
76,69.0,40.0,32.0,541.0,41.0,855.0
77,69.0,40.0,32.0,541.0,41.0,855.0
78,70.0,39.0,32.0,541.0,41.0,854.0
79,69.0,40.0,31.0,542.0,41.0,855.0
80,69.0,39.0,31.0,541.0,41.0,854.0
81,69.0,41.0,32.0,541.0,41.0,855.0
82,69.0,40.0,32.0,542.0,41.0,855.0
83,70.0,40.0,32.0,542.0,41.0,855.0
84,69.0,40.0,32.0,542.0,41.0,854.0
85,69.0,40.0,31.0,541.0,41.0,855.0
86,69.0,40.0,32.0,542.0,41.0,855.0
87,69.0,39.0,32.0,542.0,41.0,854.0
88,69.0,40.0,33.0,542.0,41.0,855.0
89,70.0,40.0,32.0,542.0,41.0,855.0
90,70.0,39.0,31.0,542.0,41.0,855.0
91,69.0,41.0,32.0,541.0,41.0,855.0
92,69.0,40.0,32.0,542.0,41.0,855.0
93,70.0,40.0,31.0,542.0,41.0,856.0
94,69.0,40.0,31.0,542.0,41.0,855.0
95,70.0,39.0,31.0,542.0,41.0,855.0
96,70.0,40.0,31.0,543.0,41.0,855.0
97,69.0,40.0,31.0,542.0,41.0,854.0
98,69.0,39.0,31.0,542.0,41.0,855.0
99,69.0,40.0,32.0,542.0,40.0,855.0
100,70.0,40.0,32.0,542.0,41.0,855.0
101,69.0,40.0,31.0,542.0,41.0,855.0
102,70.0,40.0,31.0,542.0,41.0,855.0
103,70.0,40.0,31.0,542.0,41.0,855.0
104,69.0,40.0,32.0,541.0,41.0,854.0
105,69.0,41.0,31.0,542.0,41.0,855.0
106,70.0,40.0,32.0,542.0,41.0,855.0
107,69.0,41.0,32.0,542.0,41.0,854.0
108,70.0,39.0,31.0,541.0,40.0,855.0
109,70.0,39.0,32.0,541.0,42.0,855.0
110,70.0,40.0,32.0,542.0,41.0,855.0
111,70.0,40.0,31.0,542.0,40.0,855.0
112,69.0,41.0,32.0,541.0,41.0,854.0
113,70.0,40.0,32.0,541.0,41.0,854.0
114,69.0,40.0,31.0,542.0,40.0,854.0
115,69.0,41.0,31.0,541.0,41.0,855.0
116,69.0,40.0,32.0,541.0,41.0,856.0
117,70.0,39.0,32.0,541.0,41.0,855.0
118,69.0,40.0,32.0,542.0,42.0,855.0
119,70.0,39.0,32.0,541.0,41.0,855.0
120,69.0,40.0,30.0,542.0,41.0,854.0
121,69.0,40.0,32.0,542.0,42.0,854.0
122,69.0,39.0,31.0,542.0,41.0,856.0
123,69.0,39.0,32.0,542.0,41.0,855.0
124,69.0,40.0,32.0,542.0,41.0,855.0
125,69.0,40.0,31.0,542.0,40.0,855.0
126,69.0,39.0,32.0,542.0,41.0,855.0
127,69.0,40.0,32.0,542.0,41.0,855.0
128,69.0,39.0,32.0,541.0,41.0,855.0
129,70.0,41.0,31.0,542.0,41.0,855.0
130,69.0,39.0,31.0,542.0,41.0,855.0
131,69.0,40.0,32.0,542.0,41.0,855.0
132,69.0,40.0,31.0,542.0,41.0,855.0
133,69.0,40.0,31.0,542.0,40.0,855.0
