,Value1,Value2,Value3,Value4,Value5,Value6
0,43.0,65.0,24.0,559.0,23.0,864.0
1,38.0,68.0,23.0,556.0,25.0,864.0
2,41.0,71.0,20.0,556.0,27.0,864.0
3,43.0,69.0,18.0,560.0,26.0,866.0
4,45.0,66.0,19.0,562.0,24.0,864.0
5,38.0,70.0,22.0,557.0,27.0,866.0
6,37.0,71.0,22.0,557.0,27.0,864.0
7,38.0,69.0,22.0,557.0,26.0,864.0
8,39.0,70.0,23.0,557.0,26.0,864.0
9,38.0,68.0,23.0,557.0,25.0,867.0
10,38.0,66.0,24.0,557.0,25.0,864.0
11,38.0,67.0,24.0,557.0,25.0,864.0
12,40.0,67.0,23.0,558.0,22.0,864.0
13,40.0,67.0,23.0,558.0,24.0,864.0
14,40.0,66.0,22.0,559.0,23.0,864.0
15,41.0,66.0,23.0,559.0,22.0,864.0
16,43.0,62.0,23.0,560.0,21.0,864.0
17,43.0,64.0,22.0,560.0,22.0,864.0
18,43.0,65.0,22.0,560.0,21.0,866.0
19,43.0,65.0,21.0,561.0,22.0,864.0
20,44.0,65.0,22.0,562.0,22.0,864.0
21,45.0,65.0,22.0,562.0,23.0,864.0
22,45.0,66.0,20.0,562.0,24.0,864.0
23,45.0,67.0,18.0,562.0,24.0,866.0
24,45.0,67.0,19.0,562.0,25.0,864.0
25,46.0,67.0,19.0,561.0,25.0,864.0
26,45.0,67.0,17.0,561.0,24.0,864.0
27,45.0,69.0,17.0,560.0,25.0,864.0
28,43.0,70.0,18.0,560.0,27.0,865.0
29,42.0,69.0,18.0,560.0,27.0,864.0
30,42.0,71.0,19.0,558.0,26.0,866.0
31,42.0,70.0,17.0,559.0,26.0,863.0
32,40.0,72.0,19.0,558.0,27.0,864.0
33,41.0,72.0,19.0,558.0,27.0,865.0
34,45.0,69.0,18.0,562.0,23.0,865.0
35,46.0,65.0,22.0,563.0,21.0,864.0
36,41.0,65.0,23.0,559.0,23.0,866.0
37,38.0,68.0,23.0,556.0,26.0,864.0
38,41.0,70.0,22.0,558.0,27.0,864.0
39,44.0,68.0,18.0,560.0,24.0,865.0
40,45.0,65.0,21.0,561.0,22.0,863.0
41,42.0,64.0,24.0,560.0,23.0,864.0
42,39.0,67.0,26.0,557.0,24.0,864.0
43,39.0,72.0,22.0,555.0,27.0,864.0
44,42.0,71.0,18.0,559.0,26.0,864.0
45,46.0,65.0,19.0,561.0,24.0,864.0
46,44.0,64.0,23.0,561.0,21.0,864.0
47,40.0,67.0,25.0,558.0,23.0,864.0
48,38.0,71.0,23.0,555.0,27.0,864.0
49,42.0,72.0,20.0,559.0,27.0,863.0
50,46.0,66.0,19.0,561.0,23.0,864.0
51,45.0,64.0,22.0,561.0,23.0,866.0
52,41.0,66.0,24.0,559.0,24.0,864.0
53,38.0,69.0,23.0,557.0,26.0,864.0
54,40.0,70.0,18.0,558.0,27.0,864.0
55,43.0,68.0,17.0,561.0,26.0,864.0
56,46.0,66.0,21.0,562.0,21.0,866.0
57,42.0,65.0,24.0,559.0,22.0,865.0
58,37.0,69.0,24.0,556.0,26.0,863.0
59,39.0,72.0,19.0,556.0,27.0,865.0
60,43.0,68.0,18.0,560.0,24.0,864.0
61,46.0,66.0,19.0,562.0,22.0,865.0
62,42.0,63.0,23.0,561.0,21.0,864.0
63,39.0,66.0,22.0,557.0,26.0,864.0
64,38.0,69.0,20.0,556.0,28.0,864.0
65,42.0,70.0,19.0,558.0,26.0,863.0
66,45.0,67.0,19.0,561.0,23.0,865.0
67,45.0,63.0,20.0,561.0,22.0,864.0
68,41.0,65.0,24.0,558.0,23.0,864.0
69,38.0,69.0,22.0,556.0,27.0,864.0
70,41.0,70.0,19.0,558.0,27.0,864.0
71,44.0,68.0,16.0,561.0,26.0,864.0
72,45.0,65.0,21.0,562.0,22.0,864.0
73,42.0,65.0,25.0,559.0,23.0,864.0
74,39.0,69.0,24.0,556.0,26.0,864.0
