,Value1,Value2,Value3,Value4,Value5,Value6
0,87.0,53.0,19.0,569.0,58.0,755.0
1,88.0,54.0,20.0,568.0,59.0,755.0
2,88.0,54.0,20.0,568.0,58.0,755.0
3,88.0,52.0,20.0,568.0,59.0,755.0
4,88.0,53.0,20.0,570.0,58.0,756.0
5,88.0,54.0,21.0,570.0,58.0,754.0
6,89.0,53.0,20.0,570.0,59.0,755.0
7,88.0,53.0,19.0,569.0,57.0,756.0
8,88.0,54.0,19.0,569.0,59.0,755.0
9,89.0,54.0,20.0,570.0,58.0,755.0
10,88.0,52.0,20.0,569.0,58.0,755.0
11,88.0,54.0,20.0,569.0,58.0,756.0
12,89.0,53.0,19.0,569.0,59.0,756.0
13,88.0,53.0,21.0,569.0,58.0,756.0
14,88.0,52.0,19.0,569.0,59.0,756.0
15,89.0,53.0,19.0,569.0,57.0,755.0
16,88.0,54.0,20.0,569.0,59.0,756.0
17,89.0,53.0,20.0,569.0,58.0,755.0
18,89.0,54.0,20.0,569.0,59.0,756.0
19,89.0,54.0,20.0,569.0,58.0,756.0
20,90.0,52.0,20.0,570.0,58.0,754.0
21,89.0,54.0,19.0,569.0,59.0,754.0
22,88.0,54.0,19.0,570.0,58.0,756.0
23,89.0,54.0,20.0,570.0,58.0,756.0
24,88.0,53.0,20.0,570.0,59.0,754.0
25,88.0,53.0,21.0,570.0,58.0,755.0
26,88.0,53.0,20.0,570.0,58.0,756.0
27,88.0,54.0,20.0,570.0,58.0,755.0
28,88.0,52.0,19.0,569.0,58.0,755.0
29,88.0,53.0,20.0,569.0,58.0,755.0
30,89.0,55.0,20.0,570.0,58.0,754.0
31,88.0,53.0,19.0,569.0,57.0,755.0
32,89.0,54.0,20.0,569.0,59.0,755.0
33,89.0,54.0,20.0,569.0,57.0,756.0
34,88.0,53.0,19.0,569.0,58.0,755.0
35,89.0,53.0,19.0,569.0,58.0,755.0
36,89.0,52.0,21.0,569.0,58.0,756.0
37,88.0,54.0,20.0,570.0,58.0,756.0
38,88.0,54.0,20.0,570.0,58.0,755.0
39,87.0,53.0,20.0,569.0,58.0,757.0
40,88.0,53.0,19.0,569.0,57.0,756.0
