,Value1,Value2,Value3,Value4,Value5,Value6
0,76.0,46.0,28.0,585.0,47.0,845.0
1,76.0,46.0,27.0,586.0,47.0,845.0
2,75.0,46.0,28.0,586.0,47.0,845.0
3,76.0,45.0,27.0,586.0,47.0,845.0
4,76.0,45.0,27.0,586.0,48.0,845.0
5,76.0,46.0,28.0,585.0,47.0,845.0
6,76.0,46.0,27.0,586.0,47.0,845.0
7,75.0,46.0,28.0,586.0,47.0,845.0
8,76.0,45.0,27.0,586.0,47.0,845.0
9,76.0,45.0,27.0,586.0,48.0,845.0
10,76.0,46.0,27.0,585.0,48.0,844.0
11,75.0,47.0,28.0,582.0,47.0,844.0
12,75.0,47.0,28.0,582.0,48.0,845.0
13,76.0,47.0,27.0,582.0,47.0,844.0
14,76.0,46.0,27.0,582.0,47.0,845.0
15,75.0,47.0,28.0,582.0,47.0,845.0
16,76.0,47.0,27.0,582.0,47.0,844.0
17,75.0,47.0,28.0,582.0,48.0,845.0
18,75.0,47.0,27.0,582.0,47.0,845.0
19,76.0,47.0,27.0,582.0,48.0,845.0
20,75.0,47.0,27.0,582.0,48.0,845.0
21,75.0,47.0,27.0,582.0,48.0,845.0
22,76.0,46.0,27.0,582.0,47.0,845.0
23,76.0,47.0,28.0,583.0,47.0,845.0
24,75.0,47.0,27.0,582.0,47.0,846.0
25,76.0,46.0,27.0,582.0,48.0,845.0
26,76.0,47.0,27.0,582.0,47.0,845.0
27,76.0,47.0,27.0,582.0,47.0,846.0
28,76.0,47.0,27.0,582.0,47.0,845.0
29,75.0,46.0,28.0,582.0,48.0,845.0
30,76.0,47.0,27.0,583.0,48.0,844.0
31,76.0,47.0,27.0,583.0,47.0,845.0
32,76.0,47.0,27.0,582.0,48.0,845.0
33,76.0,47.0,27.0,582.0,47.0,845.0
34,75.0,47.0,28.0,582.0,47.0,845.0
35,76.0,47.0,27.0,583.0,47.0,845.0
36,75.0,47.0,27.0,582.0,47.0,845.0
37,75.0,47.0,27.0,582.0,47.0,845.0
38,76.0,47.0,27.0,583.0,47.0,845.0
39,76.0,46.0,27.0,582.0,48.0,845.0
40,76.0,47.0,28.0,583.0,47.0,846.0
41,76.0,47.0,28.0,583.0,47.0,845.0
42,76.0,47.0,28.0,582.0,47.0,845.0
43,75.0,46.0,27.0,583.0,48.0,845.0
44,76.0,47.0,27.0,583.0,48.0,845.0
45,75.0,48.0,27.0,583.0,47.0,846.0
46,76.0,47.0,27.0,583.0,48.0,845.0
47,76.0,47.0,28.0,583.0,48.0,845.0
48,76.0,47.0,27.0,583.0,48.0,845.0
49,76.0,47.0,28.0,583.0,48.0,845.0
50,76.0,47.0,27.0,583.0,47.0,845.0
51,76.0,46.0,27.0,583.0,48.0,845.0
52,76.0,47.0,28.0,582.0,48.0,844.0
53,75.0,47.0,28.0,582.0,47.0,845.0
54,76.0,47.0,27.0,583.0,48.0,844.0
55,76.0,47.0,28.0,583.0,47.0,844.0
56,76.0,48.0,28.0,583.0,47.0,845.0
57,76.0,47.0,28.0,583.0,47.0,845.0
58,76.0,48.0,27.0,583.0,48.0,845.0
59,76.0,46.0,28.0,582.0,47.0,844.0
60,75.0,47.0,27.0,583.0,47.0,845.0
61,76.0,47.0,28.0,583.0,48.0,844.0
62,76.0,47.0,27.0,583.0,47.0,845.0
63,76.0,47.0,28.0,583.0,48.0,845.0
64,76.0,47.0,27.0,582.0,47.0,845.0
65,76.0,47.0,27.0,583.0,47.0,845.0
66,76.0,46.0,27.0,583.0,48.0,845.0
67,76.0,47.0,28.0,583.0,48.0,845.0
68,76.0,47.0,27.0,583.0,47.0,845.0
69,76.0,47.0,27.0,582.0,47.0,845.0
70,76.0,47.0,27.0,582.0,47.0,845.0
71,76.0,45.0,27.0,582.0,48.0,845.0
72,76.0,45.0,27.0,582.0,47.0,845.0
73,76.0,46.0,28.0,582.0,48.0,845.0
