,Value1,Value2,Value3,Value4,Value5,Value6
0,31.0,61.0,16.0,645.0,18.0,85858.0
1,30.0,61.0,15.0,644.0,19.0,858.0
2,31.0,61.0,15.0,644.0,19.0,858.0
3,31.0,61.0,16.0,644.0,18.0,858.0
4,31.0,61.0,16.0,644.0,18.0,858.0
5,31.0,61.0,15.0,645.0,18.0,858.0
6,31.0,61.0,16.0,645.0,18.0,858.0
7,31.0,61.0,16.0,645.0,18.0,858.0
8,31.0,60.0,16.0,645.0,18.0,858.0
9,31.0,60.0,16.0,644.0,19.0,858.0
10,31.0,61.0,15.0,644.0,18.0,857.0
11,31.0,61.0,15.0,644.0,18.0,858.0
12,30.0,61.0,16.0,645.0,18.0,858.0
13,31.0,61.0,16.0,645.0,18.0,858.0
14,30.0,61.0,16.0,645.0,18.0,858.0
15,31.0,61.0,16.0,645.0,18.0,858.0
16,30.0,61.0,16.0,645.0,18.0,857.0
17,31.0,61.0,16.0,645.0,17.0,857.0
18,31.0,61.0,16.0,644.0,18.0,858.0
19,30.0,59.0,16.0,645.0,18.0,858.0
20,31.0,61.0,16.0,644.0,18.0,858.0
21,31.0,60.0,16.0,645.0,18.0,857.0
22,31.0,61.0,15.0,645.0,18.0,858.0
23,31.0,61.0,16.0,645.0,18.0,857.0
24,31.0,60.0,16.0,645.0,18.0,859.0
25,30.0,61.0,16.0,645.0,18.0,858.0
26,31.0,61.0,15.0,644.0,18.0,858.0
27,30.0,61.0,16.0,645.0,18.0,858.0
28,31.0,61.0,16.0,644.0,18.0,858.0
29,31.0,60.0,15.0,645.0,18.0,858.0
30,30.0,61.0,16.0,644.0,18.0,857.0
31,31.0,60.0,15.0,645.0,18.0,857.0
32,30.0,61.0,16.0,644.0,18.0,857.0
33,31.0,61.0,16.0,645.0,18.0,858.0
34,31.0,61.0,16.0,644.0,18.0,857.0
35,31.0,61.0,16.0,645.0,18.0,858.0
36,31.0,61.0,16.0,645.0,18.0,858.0
37,30.0,61.0,16.0,645.0,18.0,858.0
38,30.0,60.0,16.0,644.0,19.0,858.0
39,30.0,61.0,16.0,645.0,18.0,858.0
40,31.0,60.0,16.0,644.0,18.0,858.0
41,31.0,61.0,16.0,645.0,18.0,858.0
42,31.0,61.0,16.0,644.0,18.0,858.0
43,30.0,61.0,15.0,645.0,19.0,858.0
44,31.0,61.0,15.0,645.0,18.0,857.0
45,30.0,61.0,16.0,645.0,18.0,858.0
46,31.0,61.0,15.0,645.0,18.0,858.0
47,30.0,61.0,16.0,645.0,18.0,858.0
48,30.0,61.0,16.0,645.0,18.0,858.0
49,30.0,61.0,15.0,644.0,18.0,858.0
50,31.0,61.0,16.0,644.0,18.0,858.0
51,30.0,61.0,16.0,645.0,18.0,858.0
52,30.0,60.0,15.0,645.0,18.0,858.0
53,30.0,60.0,16.0,645.0,18.0,858.0
54,30.0,61.0,16.0,644.0,18.0,857.0
55,31.0,61.0,16.0,645.0,18.0,857.0
56,30.0,61.0,16.0,645.0,18.0,858.0
57,31.0,61.0,16.0,644.0,18.0,858.0
58,31.0,61.0,16.0,645.0,18.0,857.0
59,31.0,60.0,16.0,645.0,18.0,858.0
60,30.0,61.0,16.0,645.0,18.0,857.0
61,31.0,61.0,16.0,645.0,18.0,857.0
62,31.0,61.0,16.0,644.0,18.0,858.0
63,31.0,61.0,16.0,644.0,18.0,858.0
64,30.0,61.0,16.0,644.0,18.0,858.0
65,30.0,61.0,16.0,645.0,19.0,858.0
66,30.0,61.0,16.0,645.0,18.0,858.0
67,30.0,61.0,16.0,644.0,18.0,858.0
68,30.0,61.0,16.0,645.0,18.0,858.0
69,31.0,61.0,16.0,645.0,18.0,858.0
70,31.0,61.0,16.0,645.0,18.0,858.0
71,30.0,61.0,15.0,644.0,18.0,857.0
72,31.0,60.0,16.0,645.0,18.0,857.0
73,31.0,61.0,15.0,645.0,18.0,857.0
74,30.0,61.0,16.0,645.0,18.0,858.0
75,31.0,61.0,16.0,644.0,18.0,858.0
76,31.0,61.0,16.0,644.0,18.0,858.0
77,30.0,61.0,16.0,645.0,18.0,857.0
78,31.0,61.0,16.0,645.0,18.0,858.0
79,31.0,61.0,16.0,644.0,18.0,858.0
80,31.0,61.0,16.0,645.0,18.0,858.0
81,31.0,61.0,16.0,645.0,18.0,858.0
82,30.0,61.0,16.0,645.0,18.0,857.0
83,31.0,61.0,16.0,646.0,19.0,858.0
84,31.0,61.0,16.0,645.0,18.0,858.0
85,30.0,61.0,16.0,645.0,19.0,858.0
86,31.0,61.0,16.0,645.0,18.0,858.0
87,30.0,61.0,16.0,645.0,18.0,857.0
88,31.0,61.0,16.0,645.0,18.0,858.0
89,31.0,61.0,16.0,645.0,18.0,857.0
90,31.0,61.0,16.0,645.0,18.0,858.0
