,Value1,Value2,Value3,Value4,Value5,Value6
0,58.0,45.0,14.0,565.0,67.0,843.0
1,58.0,45.0,13.0,564.0,66.0,844.0
2,58.0,45.0,13.0,566.0,67.0,844.0
3,57.0,45.0,14.0,566.0,66.0,844.0
4,57.0,45.0,14.0,566.0,66.0,845.0
5,57.0,46.0,13.0,565.0,68.0,845.0
6,58.0,45.0,14.0,565.0,67.0,843.0
7,58.0,45.0,13.0,564.0,66.0,844.0
8,58.0,45.0,13.0,566.0,67.0,844.0
9,57.0,45.0,14.0,566.0,66.0,844.0
10,57.0,45.0,14.0,566.0,66.0,845.0
11,57.0,46.0,13.0,565.0,68.0,845.0
12,58.0,45.0,14.0,565.0,67.0,843.0
13,58.0,44.0,14.0,564.0,68.0,844.0
14,57.0,44.0,12.0,564.0,68.0,845.0
15,58.0,46.0,13.0,564.0,68.0,844.0
16,57.0,43.0,13.0,565.0,68.0,844.0
17,58.0,45.0,13.0,565.0,67.0,844.0
18,57.0,43.0,13.0,564.0,68.0,844.0
19,58.0,43.0,13.0,565.0,66.0,843.0
20,58.0,44.0,12.0,564.0,67.0,843.0
21,59.0,44.0,13.0,565.0,68.0,843.0
22,58.0,44.0,13.0,564.0,66.0,842.0
23,57.0,45.0,13.0,564.0,66.0,843.0
24,59.0,46.0,13.0,564.0,67.0,843.0
25,58.0,44.0,13.0,565.0,67.0,844.0
26,58.0,44.0,13.0,565.0,67.0,843.0
27,58.0,44.0,13.0,564.0,66.0,844.0
28,58.0,44.0,13.0,563.0,67.0,843.0
29,57.0,45.0,13.0,564.0,67.0,843.0
30,58.0,44.0,12.0,564.0,67.0,843.0
31,58.0,46.0,13.0,564.0,67.0,843.0
32,59.0,46.0,12.0,564.0,67.0,842.0
33,58.0,45.0,13.0,564.0,67.0,843.0
34,57.0,44.0,13.0,565.0,67.0,843.0
35,58.0,46.0,12.0,564.0,68.0,842.0
36,57.0,45.0,13.0,565.0,67.0,843.0
37,58.0,46.0,12.0,565.0,67.0,842.0
38,57.0,45.0,13.0,564.0,68.0,843.0
39,57.0,44.0,13.0,564.0,67.0,842.0
40,57.0,45.0,14.0,564.0,67.0,842.0
41,57.0,44.0,13.0,564.0,68.0,844.0
42,58.0,45.0,13.0,563.0,68.0,844.0
43,58.0,45.0,13.0,564.0,66.0,843.0
44,58.0,44.0,13.0,564.0,66.0,842.0
45,58.0,45.0,13.0,564.0,67.0,842.0
46,58.0,44.0,12.0,564.0,67.0,842.0
47,57.0,45.0,14.0,563.0,67.0,841.0
48,58.0,44.0,13.0,564.0,66.0,842.0
49,57.0,45.0,13.0,564.0,68.0,842.0
50,57.0,45.0,13.0,564.0,67.0,842.0
51,57.0,44.0,13.0,563.0,67.0,842.0
52,58.0,46.0,13.0,563.0,66.0,842.0
53,58.0,44.0,12.0,563.0,67.0,842.0
54,58.0,45.0,12.0,564.0,67.0,842.0
55,57.0,44.0,13.0,565.0,68.0,842.0
56,57.0,46.0,13.0,564.0,67.0,844.0
57,58.0,45.0,14.0,564.0,67.0,843.0
58,57.0,45.0,13.0,564.0,67.0,842.0
59,57.0,46.0,13.0,564.0,68.0,843.0
60,58.0,44.0,13.0,564.0,66.0,853.0
61,57.0,44.0,13.0,564.0,66.0,851.0
62,57.0,45.0,13.0,564.0,66.0,843.0
63,57.0,44.0,14.0,563.0,68.0,827.0
64,57.0,45.0,13.0,563.0,67.0,833.0
65,57.0,45.0,13.0,564.0,68.0,850.0
66,58.0,45.0,13.0,564.0,67.0,829.0
67,57.0,45.0,13.0,564.0,67.0,830.0
68,56.0,45.0,13.0,564.0,68.0,850.0
69,58.0,45.0,12.0,564.0,67.0,850.0
70,57.0,45.0,12.0,563.0,66.0,850.0
71,58.0,44.0,12.0,563.0,68.0,849.0
72,57.0,44.0,13.0,564.0,67.0,848.0
73,57.0,45.0,12.0,563.0,67.0,850.0
74,57.0,44.0,13.0,564.0,68.0,850.0
75,57.0,44.0,13.0,564.0,66.0,849.0
76,57.0,46.0,13.0,563.0,67.0,831.0
77,58.0,44.0,13.0,563.0,67.0,849.0
78,57.0,46.0,13.0,563.0,67.0,829.0
79,57.0,46.0,13.0,564.0,67.0,832.0
