,Value1,Value2,Value3,Value4,Value5,Value6
0,88.0,44.0,21.0,548.0,59.0,76162.0
1,88.0,43.0,20.0,550.0,58.0,762.0
2,87.0,43.0,21.0,549.0,58.0,761.0
3,87.0,43.0,21.0,549.0,59.0,762.0
4,88.0,42.0,21.0,550.0,58.0,761.0
5,88.0,42.0,20.0,550.0,58.0,761.0
6,88.0,44.0,21.0,548.0,59.0,761.0
7,88.0,43.0,20.0,550.0,58.0,762.0
8,87.0,43.0,21.0,549.0,58.0,761.0
9,87.0,43.0,21.0,549.0,59.0,762.0
10,88.0,42.0,21.0,550.0,58.0,761.0
11,88.0,42.0,20.0,550.0,58.0,761.0
12,88.0,44.0,21.0,548.0,59.0,761.0
13,88.0,43.0,20.0,550.0,58.0,762.0
14,87.0,43.0,21.0,549.0,58.0,761.0
15,87.0,43.0,21.0,549.0,59.0,762.0
16,88.0,42.0,21.0,550.0,58.0,761.0
17,88.0,42.0,20.0,550.0,58.0,761.0
18,88.0,44.0,21.0,548.0,59.0,761.0
19,87.0,42.0,20.0,549.0,59.0,758.0
20,87.0,43.0,20.0,549.0,58.0,757.0
21,87.0,44.0,21.0,549.0,59.0,758.0
22,87.0,43.0,21.0,549.0,58.0,757.0
23,88.0,42.0,22.0,550.0,58.0,756.0
24,89.0,43.0,21.0,549.0,58.0,756.0
25,88.0,43.0,20.0,548.0,57.0,758.0
26,88.0,42.0,21.0,549.0,58.0,757.0
27,88.0,44.0,22.0,549.0,59.0,757.0
28,87.0,44.0,20.0,549.0,58.0,757.0
29,88.0,44.0,20.0,549.0,58.0,757.0
30,87.0,42.0,21.0,548.0,58.0,757.0
31,87.0,43.0,20.0,550.0,59.0,756.0
32,89.0,44.0,20.0,550.0,57.0,758.0
33,88.0,43.0,20.0,549.0,58.0,757.0
34,89.0,44.0,20.0,549.0,58.0,757.0
35,88.0,44.0,20.0,548.0,59.0,756.0
36,88.0,43.0,20.0,548.0,59.0,756.0
37,88.0,43.0,20.0,549.0,58.0,754.0
38,88.0,43.0,21.0,548.0,58.0,755.0
39,88.0,43.0,21.0,549.0,58.0,755.0
40,88.0,42.0,20.0,549.0,58.0,756.0
41,88.0,42.0,21.0,549.0,58.0,756.0
42,86.0,44.0,21.0,548.0,59.0,755.0
43,87.0,43.0,21.0,549.0,58.0,756.0
44,88.0,44.0,21.0,548.0,58.0,755.0
45,87.0,43.0,21.0,548.0,59.0,755.0
46,87.0,43.0,20.0,549.0,58.0,755.0
47,88.0,43.0,21.0,548.0,58.0,755.0
48,88.0,43.0,21.0,548.0,57.0,756.0
49,87.0,43.0,22.0,549.0,59.0,755.0
50,87.0,43.0,20.0,548.0,59.0,755.0
51,88.0,42.0,22.0,548.0,58.0,755.0
52,87.0,42.0,21.0,548.0,59.0,755.0
53,88.0,43.0,20.0,549.0,59.0,755.0
54,88.0,42.0,20.0,549.0,58.0,755.0
55,87.0,43.0,20.0,548.0,58.0,756.0
56,87.0,43.0,21.0,548.0,58.0,756.0
57,87.0,43.0,20.0,548.0,59.0,755.0
58,88.0,44.0,21.0,548.0,57.0,755.0
59,87.0,43.0,22.0,549.0,58.0,755.0
60,88.0,43.0,21.0,549.0,58.0,755.0
61,87.0,42.0,21.0,548.0,58.0,755.0
62,87.0,43.0,20.0,548.0,58.0,755.0
63,88.0,43.0,21.0,548.0,58.0,755.0
64,87.0,42.0,21.0,548.0,58.0,755.0
65,88.0,42.0,21.0,548.0,58.0,755.0
66,88.0,43.0,20.0,548.0,57.0,755.0
67,88.0,42.0,20.0,547.0,58.0,755.0
68,87.0,43.0,21.0,548.0,58.0,755.0
69,88.0,43.0,21.0,547.0,58.0,754.0
70,88.0,42.0,21.0,547.0,59.0,755.0
71,89.0,42.0,20.0,547.0,57.0,754.0
