,Value1,Value2,Value3,Value4,Value5,Value6
0,48.0,78.0,22.0,594.0,23.0,863.0
1,43.0,79.0,2522.0,594.0,22.0,864.0
2,42.0,79.0,25.0,592.0,24.0,864.0
3,39.0,82.0,21.0,588.0,26.0,864.0
4,43.0,85.0,20.0,591.0,28.0,863.0
5,47.0,81.0,19.0,593.0,25.0,863.0
6,48.0,78.0,22.0,594.0,23.0,863.0
7,40.0,83.0,24.0,591.0,26.0,863.0
8,41.0,82.0,23.0,591.0,24.0,863.0
9,40.0,79.0,24.0,591.0,22.0,865.0
10,42.0,78.0,24.0,591.0,24.0,865.0
11,42.0,79.0,23.0,592.0,22.0,865.0
12,44.0,77.0,24.0,593.0,21.0,863.0
13,44.0,77.0,24.0,593.0,23.0,863.0
14,45.0,77.0,23.0,594.0,23.0,864.0
15,46.0,77.0,22.0,594.0,23.0,864.0
16,46.0,78.0,21.0,595.0,21.0,864.0
17,46.0,78.0,21.0,595.0,24.0,864.0
18,45.0,80.0,20.0,595.0,23.0,866.0
19,49.0,78.0,21.0,596.0,24.0,864.0
20,47.0,81.0,19.0,596.0,26.0,864.0
21,47.0,81.0,20.0,596.0,23.0,864.0
22,47.0,82.0,19.0,595.0,25.0,864.0
23,46.0,83.0,18.0,595.0,26.0,863.0
24,45.0,84.0,18.0,593.0,27.0,864.0
25,45.0,85.0,18.0,592.0,28.0,864.0
26,44.0,85.0,19.0,592.0,28.0,863.0
27,43.0,86.0,20.0,592.0,28.0,864.0
28,42.0,85.0,19.0,591.0,28.0,864.0
29,41.0,84.0,22.0,590.0,27.0,864.0
30,40.0,84.0,22.0,590.0,28.0,865.0
31,40.0,84.0,22.0,591.0,26.0,864.0
32,40.0,84.0,22.0,590.0,27.0,864.0
33,39.0,82.0,24.0,590.0,25.0,864.0
34,39.0,83.0,22.0,589.0,25.0,864.0
35,40.0,83.0,25.0,589.0,25.0,863.0
36,42.0,84.0,21.0,591.0,28.0,865.0
37,46.0,83.0,19.0,593.0,26.0,863.0
38,46.0,79.0,21.0,596.0,24.0,865.0
39,44.0,76.0,23.0,592.0,23.0,863.0
40,39.0,82.0,24.0,590.0,25.0,864.0
41,41.0,83.0,23.0,590.0,28.0,864.0
42,44.0,82.0,20.0,593.0,25.0,864.0
43,47.0,79.0,19.0,596.0,25.0,863.0
44,45.0,76.0,22.0,594.0,22.0,864.0
45,41.0,79.0,26.0,591.0,23.0,864.0
46,39.0,83.0,23.0,590.0,27.0,864.0
47,43.0,85.0,21.0,591.0,28.0,864.0
48,46.0,82.0,19.0,594.0,26.0,864.0
49,46.0,78.0,21.0,596.0,22.0,866.0
50,42.0,79.0,23.0,593.0,23.0,863.0
51,40.0,83.0,24.0,589.0,25.0,864.0
52,41.0,84.0,20.0,591.0,27.0,864.0
53,46.0,83.0,17.0,594.0,25.0,864.0
54,46.0,79.0,21.0,595.0,24.0,864.0
55,43.0,76.0,24.0,593.0,22.0,863.0
56,40.0,80.0,24.0,590.0,25.0,863.0
57,40.0,85.0,22.0,590.0,28.0,863.0
58,44.0,85.0,19.0,593.0,26.0,863.0
59,48.0,80.0,20.0,595.0,23.0,863.0
60,45.0,76.0,22.0,594.0,21.0,864.0
61,41.0,81.0,25.0,591.0,23.0,863.0
62,40.0,85.0,23.0,589.0,27.0,864.0
63,43.0,84.0,18.0,591.0,26.0,863.0
64,46.0,82.0,19.0,595.0,25.0,863.0
65,47.0,78.0,22.0,595.0,23.0,863.0
66,44.0,78.0,26.0,593.0,23.0,865.0
67,41.0,82.0,24.0,590.0,26.0,864.0
68,42.0,85.0,20.0,591.0,28.0,864.0
69,46.0,82.0,19.0,594.0,26.0,862.0
70,47.0,80.0,20.0,596.0,23.0,864.0
71,43.0,76.0,24.0,594.0,21.0,864.0
72,40.0,80.0,25.0,590.0,25.0,864.0
73,39.0,85.0,21.0,589.0,27.0,864.0
74,45.0,83.0,19.0,592.0,27.0,863.0
75,48.0,79.0,18.0,595.0,23.0,864.0
76,46.0,78.0,22.0,594.0,21.0,866.0
77,41.0,80.0,26.0,591.0,23.0,866.0
78,39.0,83.0,23.0,589.0,26.0,863.0
79,43.0,85.0,20.0,592.0,28.0,864.0
80,46.0,82.0,19.0,595.0,23.0,864.0
81,45.0,80.0,20.0,596.0,23.0,864.0
82,43.0,79.0,25.0,592.0,23.0,863.0
83,41.0,83.0,24.0,591.0,26.0,864.0
84,42.0,84.0,21.0,590.0,27.0,864.0
85,44.0,83.0,18.0,594.0,26.0,864.0
86,47.0,80.0,20.0,596.0,23.0,864.0
87,44.0,77.0,24.0,592.0,22.0,864.0
88,41.0,80.0,26.0,591.0,26.0,864.0
89,40.0,85.0,22.0,589.0,28.0,863.0
90,43.0,84.0,19.0,593.0,26.0,864.0
91,48.0,80.0,19.0,596.0,23.0,865.0
92,45.0,78.0,23.0,595.0,21.0,864.0
93,42.0,79.0,25.0,591.0,24.0,864.0
94,40.0,84.0,24.0,589.0,26.0,864.0
95,43.0,85.0,18.0,591.0,27.0,866.0
96,45.0,80.0,19.0,595.0,25.0,863.0
97,48.0,79.0,22.0,595.0,21.0,864.0
98,44.0,79.0,25.0,592.0,24.0,864.0
99,40.0,81.0,23.0,589.0,26.0,864.0
100,41.0,86.0,20.0,591.0,27.0,864.0
101,45.0,83.0,18.0,593.0,25.0,864.0
102,47.0,78.0,21.0,595.0,24.0,866.0
103,45.0,77.0,24.0,593.0,21.0,864.0
104,41.0,80.0,25.0,590.0,24.0,864.0
105,40.0,83.0,21.0,590.0,27.0,863.0
106,43.0,84.0,19.0,592.0,26.0,864.0
107,48.0,81.0,19.0,595.0,25.0,864.0
108,47.0,78.0,21.0,594.0,22.0,864.0
109,42.0,78.0,23.0,592.0,23.0,863.0
110,40.0,82.0,24.0,590.0,27.0,864.0
111,41.0,86.0,21.0,591.0,27.0,864.0
112,45.0,82.0,19.0,595.0,26.0,864.0
113,46.0,80.0,22.0,596.0,23.0,864.0
114,43.0,78.0,24.0,592.0,22.0,863.0
115,40.0,80.0,24.0,590.0,26.0,863.0
116,41.0,85.0,22.0,590.0,28.0,863.0
117,45.0,84.0,19.0,593.0,26.0,864.0
118,48.0,78.0,20.0,596.0,23.0,864.0
119,45.0,78.0,24.0,593.0,23.0,863.0
120,40.0,80.0,24.0,591.0,25.0,864.0
121,40.0,83.0,22.0,589.0,27.0,865.0
122,44.0,84.0,19.0,592.0,27.0,864.0
123,47.0,82.0,18.0,594.0,24.0,864.0
124,46.0,77.0,23.0,594.0,21.0,863.0
125,43.0,80.0,24.0,591.0,25.0,863.0
126,39.0,82.0,24.0,589.0,27.0,863.0
127,42.0,85.0,20.0,592.0,28.0,863.0
128,46.0,83.0,19.0,594.0,25.0,865.0
129,46.0,78.0,21.0,596.0,23.0,863.0
130,44.0,77.0,25.0,593.0,23.0,865.0
131,40.0,81.0,23.0,590.0,24.0,864.0
132,41.0,85.0,23.0,590.0,28.0,863.0
133,45.0,84.0,18.0,593.0,26.0,864.0
134,48.0,79.0,20.0,596.0,23.0,865.0
135,45.0,77.0,24.0,594.0,22.0,864.0
136,41.0,80.0,24.0,591.0,24.0,864.0
137,39.0,82.0,23.0,590.0,27.0,863.0
138,43.0,86.0,19.0,592.0,27.0,864.0
139,46.0,82.0,18.0,595.0,24.0,865.0
140,47.0,78.0,22.0,595.0,22.0,864.0
141,42.0,79.0,26.0,592.0,23.0,864.0
142,40.0,82.0,23.0,590.0,25.0,864.0
143,42.0,84.0,20.0,591.0,29.0,866.0
144,46.0,82.0,19.0,594.0,25.0,864.0
145,46.0,79.0,21.0,595.0,22.0,863.0
146,43.0,79.0,24.0,593.0,22.0,863.0
147,40.0,81.0,25.0,591.0,25.0,863.0
148,41.0,84.0,21.0,590.0,29.0,863.0
149,45.0,83.0,19.0,592.0,25.0,864.0
150,47.0,79.0,19.0,595.0,24.0,863.0
151,46.0,76.0,22.0,595.0,23.0,863.0
152,41.0,80.0,24.0,592.0,26.0,865.0
153,40.0,84.0,21.0,590.0,27.0,865.0
154,43.0,84.0,20.0,592.0,27.0,863.0
155,45.0,82.0,18.0,595.0,25.0,863.0
156,46.0,78.0,22.0,595.0,21.0,863.0
157,42.0,78.0,26.0,591.0,24.0,864.0
158,39.0,83.0,25.0,590.0,27.0,864.0
159,43.0,84.0,22.0,591.0,28.0,866.0
160,46.0,83.0,18.0,595.0,25.0,864.0
161,48.0,80.0,22.0,595.0,24.0,864.0
162,44.0,77.0,24.0,593.0,23.0,864.0
163,40.0,81.0,26.0,590.0,25.0,863.0
164,40.0,85.0,22.0,590.0,28.0,864.0
165,44.0,84.0,19.0,593.0,25.0,863.0
166,48.0,79.0,19.0,596.0,24.0,864.0
167,45.0,77.0,23.0,593.0,22.0,864.0
168,40.0,80.0,23.0,591.0,26.0,863.0
169,39.0,82.0,23.0,590.0,27.0,864.0
170,44.0,86.0,20.0,592.0,26.0,866.0
171,48.0,81.0,18.0,595.0,25.0,864.0
172,45.0,79.0,21.0,595.0,23.0,863.0
173,41.0,80.0,23.0,592.0,22.0,863.0
174,40.0,82.0,22.0,590.0,25.0,864.0
175,42.0,85.0,20.0,591.0,27.0,863.0
176,46.0,83.0,19.0,594.0,26.0,863.0
177,48.0,78.0,21.0,596.0,23.0,866.0
178,45.0,78.0,25.0,593.0,22.0,866.0
179,40.0,80.0,24.0,591.0,24.0,863.0
180,41.0,85.0,22.0,589.0,27.0,865.0
181,44.0,85.0,20.0,592.0,27.0,866.0
182,47.0,81.0,20.0,594.0,24.0,862.0
183,45.0,77.0,23.0,595.0,23.0,863.0
184,42.0,80.0,26.0,591.0,24.0,864.0
185,39.0,83.0,23.0,589.0,27.0,863.0
186,44.0,85.0,19.0,591.0,28.0,864.0
187,45.0,81.0,18.0,595.0,24.0,865.0
188,47.0,77.0,21.0,595.0,22.0,865.0
189,43.0,78.0,23.0,593.0,23.0,863.0
190,40.0,81.0,24.0,590.0,25.0,864.0
191,42.0,85.0,20.0,591.0,28.0,863.0
192,46.0,82.0,19.0,593.0,25.0,865.0
193,48.0,79.0,22.0,595.0,24.0,865.0
194,44.0,79.0,24.0,594.0,23.0,863.0
195,41.0,80.0,25.0,591.0,26.0,863.0
196,41.0,85.0,23.0,590.0,27.0,863.0
197,43.0,85.0,17.0,592.0,27.0,864.0
198,48.0,82.0,18.0,594.0,24.0,864.0
199,46.0,77.0,24.0,595.0,23.0,863.0
200,41.0,79.0,25.0,591.0,24.0,863.0
201,40.0,83.0,23.0,589.0,27.0,864.0
202,44.0,84.0,20.0,591.0,27.0,863.0
203,47.0,81.0,19.0,594.0,25.0,863.0
204,48.0,76.0,22.0,596.0,22.0,865.0
205,42.0,78.0,25.0,593.0,24.0,863.0
206,41.0,82.0,23.0,589.0,27.0,863.0
207,41.0,85.0,22.0,590.0,28.0,864.0
208,45.0,83.0,19.0,593.0,26.0,866.0
209,46.0,78.0,20.0,596.0,23.0,862.0
210,44.0,78.0,25.0,592.0,22.0,865.0
211,40.0,80.0,25.0,591.0,24.0,863.0
212,40.0,83.0,22.0,590.0,27.0,865.0
213,44.0,85.0,19.0,593.0,27.0,865.0
214,46.0,79.0,19.0,596.0,24.0,862.0
215,46.0,78.0,24.0,595.0,22.0,864.0
216,42.0,80.0,23.0,591.0,24.0,865.0
217,41.0,82.0,24.0,589.0,27.0,863.0
218,42.0,86.0,20.0,591.0,28.0,863.0
219,46.0,81.0,19.0,594.0,26.0,863.0
220,46.0,77.0,20.0,595.0,24.0,864.0
221,41.0,79.0,23.0,592.0,24.0,864.0
222,40.0,81.0,23.0,590.0,26.0,863.0
223,41.0,84.0,22.0,591.0,27.0,864.0
224,46.0,83.0,18.0,594.0,25.0,863.0
225,48.0,80.0,20.0,596.0,23.0,863.0
