,Value1,Value2,Value3,Value4,Value5,Value6
0,69.0,67.0,15.0,631.0,64.0,863.0
1,70.0,67.0,15.0,632.0,64.0,866.0
2,71.0,67.0,16.0,632.0,63.0,863.0
3,70.0,67.0,17.0,632.0,63.0,865.0
4,70.0,65.0,16.0,632.0,63.0,864.0
5,69.0,67.0,15.0,631.0,64.0,863.0
6,70.0,67.0,15.0,632.0,64.0,866.0
7,71.0,67.0,16.0,632.0,63.0,863.0
8,70.0,67.0,17.0,632.0,63.0,865.0
9,70.0,65.0,16.0,632.0,63.0,864.0
10,70.0,69.0,15.0,632.0,63.0,866.0
11,71.0,67.0,16.0,632.0,64.0,863.0
12,71.0,69.0,15.0,631.0,64.0,863.0
13,70.0,67.0,16.0,631.0,63.0,864.0
14,71.0,67.0,16.0,633.0,64.0,865.0
15,71.0,68.0,16.0,632.0,63.0,866.0
16,71.0,69.0,16.0,632.0,63.0,865.0
17,71.0,68.0,17.0,632.0,65.0,865.0
18,70.0,67.0,16.0,632.0,64.0,865.0
19,72.0,68.0,16.0,633.0,63.0,864.0
20,70.0,67.0,16.0,633.0,64.0,864.0
21,71.0,68.0,15.0,632.0,64.0,864.0
22,72.0,67.0,15.0,632.0,63.0,866.0
23,71.0,65.0,16.0,632.0,64.0,865.0
24,71.0,66.0,16.0,632.0,64.0,865.0
25,69.0,67.0,16.0,632.0,64.0,865.0
26,71.0,68.0,16.0,632.0,63.0,865.0
27,70.0,67.0,16.0,632.0,64.0,864.0
28,70.0,68.0,16.0,632.0,63.0,865.0
29,71.0,69.0,16.0,632.0,64.0,864.0
30,71.0,68.0,15.0,632.0,64.0,864.0
31,71.0,68.0,15.0,631.0,64.0,863.0
32,70.0,69.0,15.0,631.0,64.0,865.0
33,70.0,69.0,15.0,632.0,64.0,865.0
34,72.0,68.0,16.0,632.0,62.0,863.0
35,71.0,68.0,15.0,632.0,64.0,865.0
36,71.0,68.0,16.0,632.0,64.0,864.0
37,70.0,67.0,15.0,631.0,64.0,864.0
38,71.0,66.0,15.0,632.0,64.0,865.0
39,71.0,68.0,15.0,632.0,63.0,863.0
40,71.0,67.0,15.0,632.0,63.0,865.0
41,71.0,67.0,15.0,631.0,63.0,865.0
42,71.0,67.0,16.0,631.0,62.0,865.0
