,Value1,Value2,Value3,Value4,Value5,Value6
0,71.0,65.0,15.0,640.0,63.0,866.0
1,71.0,67.0,16.0,640.0,63.0,864.0
2,71.0,64.0,17.0,640.0,63.0,864.0
3,71.0,66.0,17.0,640.0,64.0,864.0
4,71.0,65.0,16.0,639.0,64.0,864.0
5,71.0,65.0,15.0,640.0,63.0,866.0
6,71.0,67.0,16.0,640.0,63.0,864.0
7,71.0,64.0,17.0,640.0,63.0,864.0
8,71.0,66.0,17.0,640.0,64.0,864.0
9,71.0,65.0,16.0,639.0,64.0,864.0
10,71.0,66.0,16.0,638.0,64.0,865.0
11,73.0,66.0,16.0,639.0,64.0,865.0
12,72.0,66.0,17.0,638.0,64.0,865.0
13,71.0,65.0,15.0,637.0,64.0,863.0
14,72.0,64.0,16.0,638.0,64.0,865.0
15,71.0,66.0,16.0,638.0,64.0,865.0
16,71.0,66.0,15.0,638.0,64.0,863.0
17,72.0,64.0,17.0,638.0,63.0,863.0
18,71.0,66.0,15.0,637.0,64.0,866.0
19,72.0,66.0,17.0,638.0,63.0,864.0
20,71.0,66.0,17.0,638.0,63.0,865.0
21,71.0,65.0,16.0,638.0,64.0,864.0
22,70.0,64.0,15.0,637.0,63.0,864.0
23,71.0,67.0,17.0,637.0,63.0,865.0
24,72.0,66.0,17.0,637.0,63.0,863.0
25,72.0,65.0,17.0,637.0,64.0,864.0
26,71.0,65.0,17.0,637.0,64.0,864.0
27,72.0,64.0,17.0,638.0,63.0,864.0
28,72.0,65.0,17.0,637.0,64.0,864.0
29,72.0,64.0,17.0,636.0,64.0,863.0
30,72.0,66.0,17.0,637.0,64.0,863.0
31,71.0,64.0,15.0,637.0,63.0,864.0
32,71.0,64.0,16.0,638.0,63.0,864.0
33,71.0,66.0,16.0,638.0,63.0,864.0
34,71.0,65.0,15.0,638.0,64.0,865.0
35,72.0,65.0,15.0,637.0,62.0,863.0
36,72.0,66.0,17.0,637.0,64.0,864.0
37,72.0,65.0,16.0,637.0,63.0,864.0
38,71.0,65.0,17.0,637.0,63.0,864.0
39,71.0,66.0,16.0,637.0,63.0,864.0
40,71.0,65.0,16.0,637.0,64.0,864.0
41,71.0,65.0,17.0,637.0,64.0,864.0
42,72.0,64.0,16.0,638.0,64.0,865.0
43,71.0,65.0,16.0,637.0,63.0,864.0
44,71.0,65.0,16.0,638.0,63.0,866.0
45,71.0,65.0,16.0,637.0,63.0,864.0
46,71.0,65.0,16.0,637.0,64.0,864.0
47,71.0,66.0,17.0,637.0,63.0,865.0
48,72.0,64.0,15.0,637.0,63.0,865.0
49,71.0,64.0,17.0,637.0,63.0,864.0
50,72.0,66.0,15.0,637.0,63.0,864.0
51,71.0,65.0,16.0,636.0,63.0,863.0
52,71.0,65.0,15.0,637.0,63.0,864.0
53,71.0,65.0,15.0,636.0,64.0,864.0
54,72.0,64.0,15.0,637.0,63.0,866.0
55,71.0,66.0,16.0,637.0,63.0,865.0
56,70.0,64.0,16.0,637.0,63.0,865.0
57,72.0,65.0,17.0,636.0,64.0,863.0
58,71.0,64.0,16.0,637.0,63.0,865.0
59,71.0,65.0,16.0,636.0,63.0,865.0
60,71.0,65.0,16.0,637.0,63.0,866.0
61,72.0,66.0,17.0,636.0,64.0,863.0
62,71.0,65.0,16.0,637.0,63.0,864.0
63,71.0,66.0,15.0,637.0,62.0,863.0
64,71.0,65.0,16.0,636.0,63.0,863.0
65,72.0,65.0,16.0,637.0,63.0,865.0
66,72.0,65.0,15.0,637.0,63.0,865.0
67,72.0,65.0,17.0,637.0,64.0,865.0
68,71.0,65.0,17.0,637.0,63.0,863.0
69,71.0,65.0,16.0,637.0,64.0,865.0
70,71.0,66.0,16.0,637.0,63.0,864.0
71,71.0,65.0,16.0,637.0,64.0,864.0
72,70.0,65.0,16.0,636.0,63.0,864.0
73,71.0,65.0,15.0,637.0,63.0,863.0
74,71.0,66.0,17.0,636.0,63.0,864.0
75,71.0,66.0,16.0,637.0,63.0,864.0
76,71.0,65.0,16.0,636.0,63.0,864.0
77,70.0,64.0,15.0,637.0,63.0,864.0
78,71.0,67.0,17.0,637.0,64.0,863.0
79,72.0,65.0,15.0,636.0,64.0,864.0
80,72.0,65.0,16.0,637.0,62.0,863.0
81,72.0,64.0,16.0,636.0,64.0,864.0
82,72.0,66.0,16.0,636.0,64.0,864.0
83,72.0,66.0,17.0,636.0,63.0,864.0
84,70.0,65.0,17.0,637.0,64.0,865.0
85,71.0,66.0,17.0,637.0,63.0,864.0
86,73.0,65.0,16.0,637.0,64.0,864.0
87,70.0,66.0,16.0,637.0,64.0,864.0
88,71.0,66.0,15.0,636.0,63.0,863.0
89,72.0,65.0,15.0,636.0,63.0,865.0
90,70.0,67.0,16.0,636.0,63.0,864.0
91,71.0,66.0,16.0,636.0,63.0,866.0
92,70.0,66.0,16.0,637.0,63.0,864.0
93,71.0,65.0,17.0,637.0,63.0,865.0
94,71.0,66.0,16.0,637.0,64.0,864.0
95,72.0,65.0,16.0,636.0,63.0,864.0
96,70.0,64.0,16.0,636.0,63.0,864.0
97,71.0,65.0,17.0,637.0,64.0,865.0
98,71.0,65.0,16.0,636.0,63.0,864.0
99,71.0,65.0,15.0,636.0,64.0,866.0
100,71.0,65.0,17.0,636.0,63.0,864.0
101,72.0,65.0,15.0,637.0,64.0,864.0
102,71.0,66.0,16.0,636.0,63.0,866.0
103,71.0,65.0,16.0,636.0,64.0,864.0
104,71.0,64.0,17.0,636.0,63.0,866.0
105,71.0,67.0,15.0,636.0,64.0,863.0
106,71.0,65.0,16.0,636.0,63.0,863.0
107,72.0,66.0,16.0,636.0,63.0,864.0
108,72.0,65.0,16.0,637.0,64.0,864.0
109,71.0,64.0,17.0,636.0,62.0,865.0
110,72.0,65.0,16.0,637.0,65.0,865.0
111,70.0,65.0,15.0,636.0,63.0,865.0
112,71.0,66.0,16.0,636.0,63.0,864.0
113,71.0,65.0,16.0,636.0,63.0,864.0
114,72.0,65.0,16.0,636.0,63.0,865.0
115,72.0,65.0,17.0,636.0,63.0,865.0
116,72.0,66.0,16.0,637.0,63.0,864.0
117,71.0,65.0,15.0,636.0,63.0,865.0
118,71.0,66.0,15.0,636.0,63.0,865.0
119,72.0,66.0,17.0,636.0,63.0,865.0
120,70.0,65.0,17.0,636.0,64.0,864.0
121,72.0,67.0,16.0,636.0,64.0,864.0
122,72.0,65.0,16.0,636.0,63.0,864.0
123,71.0,64.0,17.0,636.0,63.0,863.0
124,71.0,65.0,15.0,636.0,62.0,863.0
