,Value1,Value2,Value3,Value4,Value5,Value6
0,85.0,37.0,20.0,523.0,59.0,760.0
1,85.0,39.0,20.0,523.0,60.0,760.0
2,84.0,37.0,20.0,523.0,60.0,759.0
3,84.0,38.0,20.0,522.0,60.0,761.0
4,85.0,39.0,20.0,523.0,59.0,760.0
5,86.0,40.0,20.0,523.0,61.0,759.0
6,85.0,39.0,20.0,523.0,60.0,761.0
7,85.0,39.0,19.0,522.0,60.0,761.0
8,85.0,38.0,19.0,523.0,59.0,761.0
9,84.0,39.0,19.0,522.0,59.0,759.0
10,84.0,39.0,19.0,523.0,60.0,760.0
11,86.0,39.0,19.0,523.0,60.0,759.0
12,85.0,39.0,20.0,523.0,59.0,761.0
13,85.0,40.0,20.0,521.0,61.0,761.0
14,85.0,39.0,19.0,523.0,60.0,761.0
15,86.0,40.0,19.0,523.0,60.0,759.0
16,85.0,40.0,20.0,523.0,60.0,761.0
17,85.0,40.0,20.0,522.0,60.0,761.0
18,84.0,40.0,20.0,523.0,60.0,762.0
19,86.0,41.0,19.0,523.0,60.0,760.0
20,85.0,39.0,19.0,522.0,60.0,760.0
21,86.0,39.0,20.0,524.0,59.0,760.0
22,85.0,41.0,21.0,523.0,59.0,761.0
23,85.0,41.0,21.0,523.0,59.0,761.0
24,85.0,39.0,20.0,522.0,60.0,760.0
25,86.0,40.0,20.0,523.0,60.0,761.0
26,85.0,40.0,20.0,523.0,59.0,759.0
27,85.0,40.0,20.0,523.0,59.0,759.0
28,85.0,39.0,21.0,523.0,61.0,760.0
29,86.0,41.0,20.0,523.0,61.0,761.0
30,86.0,40.0,21.0,523.0,59.0,762.0
31,86.0,40.0,19.0,523.0,59.0,761.0
32,84.0,38.0,19.0,522.0,59.0,761.0
33,85.0,39.0,20.0,523.0,59.0,761.0
34,85.0,39.0,19.0,523.0,60.0,761.0
35,85.0,41.0,19.0,522.0,60.0,761.0
36,85.0,38.0,19.0,523.0,60.0,761.0
37,85.0,39.0,20.0,524.0,60.0,761.0
38,85.0,39.0,19.0,523.0,59.0,762.0
39,84.0,40.0,21.0,523.0,60.0,761.0
40,85.0,39.0,19.0,523.0,60.0,762.0
41,86.0,40.0,19.0,522.0,61.0,762.0
42,85.0,40.0,20.0,523.0,60.0,760.0
43,85.0,41.0,19.0,522.0,59.0,760.0
44,84.0,41.0,20.0,523.0,60.0,761.0
45,85.0,39.0,19.0,524.0,60.0,761.0
46,84.0,40.0,19.0,523.0,60.0,761.0
47,85.0,40.0,21.0,523.0,59.0,761.0
48,84.0,40.0,20.0,523.0,59.0,761.0
49,85.0,40.0,20.0,522.0,60.0,761.0
50,86.0,40.0,21.0,523.0,60.0,761.0
51,85.0,40.0,20.0,523.0,60.0,761.0
52,86.0,40.0,21.0,522.0,60.0,761.0
53,85.0,40.0,20.0,523.0,59.0,761.0
54,85.0,41.0,20.0,523.0,60.0,761.0
55,85.0,40.0,19.0,523.0,59.0,761.0
56,84.0,40.0,19.0,523.0,60.0,762.0
57,85.0,39.0,20.0,523.0,61.0,760.0
58,84.0,40.0,20.0,522.0,60.0,761.0
59,85.0,40.0,21.0,523.0,60.0,761.0
60,85.0,39.0,20.0,524.0,60.0,760.0
61,85.0,40.0,20.0,523.0,59.0,761.0
62,85.0,40.0,21.0,523.0,60.0,761.0
63,85.0,39.0,21.0,522.0,61.0,761.0
64,85.0,39.0,20.0,523.0,61.0,762.0
65,85.0,40.0,20.0,523.0,61.0,762.0
66,86.0,39.0,19.0,523.0,59.0,761.0
67,85.0,39.0,20.0,524.0,59.0,761.0
68,86.0,40.0,20.0,523.0,59.0,761.0
69,84.0,41.0,20.0,524.0,60.0,760.0
70,84.0,39.0,19.0,523.0,60.0,761.0
71,85.0,40.0,20.0,524.0,60.0,761.0
72,85.0,40.0,21.0,523.0,59.0,761.0
73,84.0,40.0,20.0,524.0,60.0,761.0
74,85.0,41.0,19.0,523.0,60.0,761.0
75,86.0,40.0,19.0,523.0,60.0,761.0
76,85.0,39.0,20.0,523.0,60.0,762.0
77,85.0,40.0,19.0,523.0,59.0,762.0
78,85.0,39.0,19.0,524.0,59.0,761.0
79,85.0,40.0,19.0,523.0,59.0,761.0
80,85.0,39.0,20.0,523.0,59.0,761.0
81,86.0,40.0,20.0,524.0,61.0,761.0
82,85.0,40.0,21.0,523.0,60.0,761.0
83,85.0,39.0,20.0,524.0,60.0,761.0
84,85.0,40.0,19.0,524.0,60.0,760.0
85,84.0,38.0,20.0,524.0,61.0,761.0
86,85.0,39.0,20.0,523.0,60.0,761.0
87,85.0,41.0,19.0,524.0,59.0,761.0
88,84.0,41.0,20.0,523.0,61.0,760.0
89,84.0,40.0,21.0,523.0,59.0,761.0
90,85.0,40.0,20.0,523.0,60.0,762.0
91,85.0,39.0,20.0,525.0,60.0,761.0
92,85.0,40.0,19.0,523.0,60.0,761.0
93,85.0,39.0,19.0,524.0,59.0,761.0
