,Value1,Value2,Value3,Value4,Value5,Value6
0,30.0,37.0,12.0,524.0,19.0,849.0
1,29.0,36.0,12.0,524.0,19.0,849.0
2,31.0,36.0,12.0,525.0,19.0,848.0
3,30.0,36.0,12.0,524.0,18.0,84950.0
4,30.0,35.0,11.0,525.0,19.0,849.0
5,30.0,36.0,12.0,523.0,18.0,850.0
6,30.0,37.0,12.0,524.0,19.0,849.0
7,29.0,36.0,12.0,524.0,19.0,849.0
8,31.0,36.0,12.0,525.0,19.0,848.0
9,30.0,36.0,12.0,525.0,19.0,849.0
10,30.0,36.0,12.0,524.0,19.0,849.0
11,30.0,36.0,12.0,525.0,20.0,851.0
12,30.0,37.0,12.0,525.0,19.0,850.0
13,29.0,36.0,11.0,524.0,19.0,849.0
14,29.0,36.0,12.0,525.0,20.0,849.0
15,31.0,35.0,13.0,524.0,19.0,849.0
16,31.0,36.0,12.0,524.0,19.0,850.0
17,29.0,36.0,12.0,524.0,19.0,849.0
18,30.0,38.0,10.0,525.0,20.0,851.0
19,30.0,34.0,11.0,524.0,19.0,849.0
20,31.0,36.0,12.0,524.0,19.0,850.0
21,30.0,37.0,12.0,525.0,19.0,849.0
22,30.0,37.0,10.0,524.0,19.0,851.0
23,30.0,36.0,12.0,524.0,19.0,851.0
24,31.0,36.0,12.0,525.0,19.0,850.0
25,31.0,35.0,12.0,524.0,19.0,849.0
26,30.0,35.0,12.0,524.0,19.0,850.0
27,30.0,34.0,12.0,525.0,19.0,850.0
28,31.0,36.0,11.0,525.0,19.0,849.0
29,30.0,37.0,12.0,524.0,18.0,849.0
30,30.0,35.0,12.0,525.0,19.0,849.0
31,29.0,35.0,11.0,524.0,18.0,851.0
32,31.0,35.0,11.0,525.0,20.0,849.0
33,30.0,36.0,11.0,524.0,19.0,849.0
34,30.0,36.0,11.0,525.0,18.0,850.0
35,30.0,35.0,12.0,524.0,19.0,849.0
36,30.0,34.0,11.0,525.0,19.0,849.0
37,30.0,36.0,12.0,524.0,18.0,850.0
38,30.0,35.0,11.0,524.0,19.0,849.0
39,29.0,36.0,12.0,525.0,19.0,851.0
40,30.0,36.0,12.0,524.0,19.0,850.0
41,30.0,37.0,11.0,525.0,19.0,849.0
42,30.0,36.0,11.0,524.0,19.0,849.0
43,29.0,36.0,12.0,525.0,18.0,849.0
44,31.0,38.0,12.0,524.0,19.0,849.0
45,30.0,37.0,10.0,525.0,18.0,850.0
46,30.0,36.0,12.0,525.0,19.0,850.0
47,30.0,38.0,11.0,524.0,20.0,850.0
48,30.0,36.0,11.0,525.0,19.0,850.0
49,30.0,36.0,12.0,525.0,20.0,849.0
50,30.0,37.0,12.0,525.0,18.0,849.0
51,31.0,36.0,11.0,525.0,18.0,849.0
52,31.0,37.0,12.0,525.0,19.0,850.0
53,30.0,36.0,12.0,523.0,18.0,850.0
54,29.0,36.0,12.0,524.0,19.0,850.0
55,30.0,35.0,11.0,525.0,19.0,849.0
56,30.0,36.0,12.0,524.0,18.0,851.0
57,29.0,35.0,11.0,524.0,19.0,849.0
58,31.0,36.0,12.0,525.0,19.0,850.0
