,Value1,Value2,Value3,Value4,Value5,Value6
0,29.0,36.0,11.0,518.0,18.0,852.0
1,31.0,36.0,10.0,520.0,20.0,853.0
2,29.0,36.0,10.0,520.0,19.0,854.0
3,30.0,36.0,10.0,519.0,18.0,852.0
4,30.0,36.0,11.0,519.0,19.0,853.0
5,30.0,36.0,11.0,51919.0,18.0,852.0
6,29.0,36.0,11.0,518.0,18.0,852.0
7,31.0,36.0,10.0,520.0,20.0,853.0
8,29.0,36.0,10.0,520.0,19.0,854.0
9,30.0,36.0,10.0,519.0,18.0,852.0
10,30.0,36.0,11.0,519.0,19.0,853.0
11,29.0,38.0,11.0,519.0,18.0,853.0
12,30.0,37.0,11.0,519.0,18.0,854.0
13,29.0,36.0,10.0,520.0,17.0,854.0
14,30.0,36.0,11.0,519.0,18.0,853.0
15,30.0,37.0,11.0,518.0,20.0,852.0
16,30.0,37.0,10.0,520.0,18.0,852.0
17,30.0,38.0,12.0,520.0,17.0,852.0
18,30.0,36.0,11.0,521.0,19.0,854.0
19,31.0,35.0,11.0,520.0,19.0,853.0
20,31.0,36.0,12.0,519.0,19.0,855.0
21,31.0,37.0,11.0,520.0,18.0,853.0
22,30.0,38.0,11.0,519.0,20.0,852.0
23,29.0,36.0,12.0,519.0,18.0,851.0
24,30.0,36.0,11.0,520.0,19.0,852.0
25,30.0,37.0,11.0,520.0,19.0,854.0
26,31.0,35.0,11.0,520.0,19.0,855.0
27,31.0,37.0,10.0,519.0,18.0,853.0
28,29.0,36.0,11.0,521.0,19.0,854.0
29,29.0,36.0,11.0,520.0,19.0,854.0
30,31.0,37.0,11.0,520.0,19.0,852.0
31,31.0,36.0,11.0,520.0,18.0,854.0
32,31.0,36.0,11.0,520.0,18.0,854.0
33,30.0,37.0,11.0,519.0,19.0,854.0
34,30.0,36.0,11.0,519.0,19.0,853.0
35,29.0,36.0,12.0,519.0,18.0,851.0
36,31.0,36.0,10.0,520.0,19.0,851.0
37,31.0,36.0,11.0,520.0,19.0,851.0
38,30.0,38.0,10.0,521.0,17.0,851.0
39,29.0,36.0,11.0,520.0,19.0,852.0
40,29.0,36.0,11.0,521.0,19.0,851.0
41,30.0,37.0,10.0,520.0,19.0,851.0
42,31.0,34.0,11.0,520.0,18.0,852.0
43,30.0,36.0,12.0,520.0,19.0,853.0
44,30.0,35.0,11.0,520.0,19.0,852.0
45,31.0,36.0,10.0,519.0,17.0,852.0
46,30.0,36.0,11.0,520.0,19.0,852.0
47,30.0,37.0,11.0,519.0,19.0,852.0
48,30.0,36.0,11.0,519.0,17.0,853.0
49,30.0,36.0,11.0,520.0,20.0,852.0
50,29.0,35.0,10.0,520.0,18.0,852.0
51,30.0,37.0,10.0,520.0,18.0,852.0
52,30.0,37.0,10.0,521.0,18.0,853.0
53,30.0,37.0,10.0,520.0,20.0,852.0
54,30.0,35.0,10.0,521.0,19.0,852.0
55,30.0,36.0,11.0,521.0,19.0,852.0
56,30.0,36.0,10.0,520.0,17.0,852.0
57,30.0,37.0,10.0,520.0,19.0,854.0
58,31.0,36.0,12.0,520.0,18.0,852.0
59,30.0,34.0,12.0,520.0,19.0,852.0
60,30.0,35.0,12.0,520.0,19.0,852.0
61,30.0,35.0,11.0,520.0,18.0,852.0
62,29.0,37.0,10.0,520.0,19.0,851.0
63,30.0,35.0,12.0,520.0,18.0,852.0
64,30.0,37.0,10.0,519.0,19.0,853.0
65,29.0,37.0,11.0,519.0,19.0,852.0
66,30.0,37.0,11.0,520.0,19.0,851.0
67,31.0,37.0,11.0,519.0,19.0,851.0
68,31.0,36.0,11.0,519.0,19.0,852.0
69,29.0,37.0,11.0,520.0,18.0,852.0
70,30.0,37.0,11.0,520.0,19.0,853.0
71,30.0,36.0,12.0,519.0,17.0,854.0
72,30.0,37.0,11.0,519.0,19.0,852.0
73,30.0,36.0,10.0,519.0,18.0,852.0
74,30.0,36.0,11.0,519.0,18.0,852.0
75,29.0,35.0,11.0,520.0,18.0,852.0
76,29.0,36.0,11.0,520.0,19.0,852.0
77,29.0,36.0,11.0,519.0,19.0,854.0
78,30.0,36.0,11.0,519.0,19.0,853.0
79,29.0,36.0,10.0,519.0,17.0,854.0
80,31.0,36.0,11.0,519.0,19.0,852.0
81,30.0,36.0,11.0,519.0,19.0,852.0
82,30.0,35.0,10.0,519.0,19.0,852.0
83,29.0,37.0,10.0,518.0,19.0,854.0
84,30.0,35.0,11.0,519.0,19.0,852.0
85,30.0,36.0,12.0,518.0,18.0,852.0
86,30.0,35.0,11.0,519.0,19.0,852.0
87,30.0,36.0,11.0,517.0,18.0,852.0
88,30.0,35.0,11.0,519.0,19.0,852.0
89,29.0,37.0,10.0,520.0,18.0,851.0
90,29.0,37.0,11.0,519.0,20.0,852.0
91,31.0,36.0,12.0,520.0,19.0,852.0
92,30.0,36.0,11.0,520.0,18.0,855.0
93,30.0,34.0,10.0,520.0,18.0,852.0
94,30.0,36.0,12.0,520.0,19.0,852.0
95,29.0,37.0,11.0,520.0,19.0,852.0
96,31.0,36.0,11.0,517.0,20.0,853.0
97,30.0,36.0,11.0,520.0,18.0,852.0
98,30.0,36.0,10.0,520.0,18.0,852.0
99,30.0,36.0,10.0,520.0,18.0,852.0
100,30.0,37.0,11.0,518.0,19.0,855.0
101,30.0,36.0,10.0,520.0,19.0,855.0
102,30.0,36.0,10.0,520.0,18.0,853.0
103,31.0,36.0,10.0,519.0,19.0,852.0
104,29.0,37.0,11.0,519.0,18.0,852.0
105,30.0,35.0,11.0,518.0,19.0,853.0
106,30.0,35.0,11.0,518.0,18.0,852.0
107,30.0,34.0,11.0,520.0,18.0,852.0
108,30.0,37.0,11.0,520.0,19.0,852.0
109,30.0,36.0,11.0,519.0,19.0,852.0
110,29.0,38.0,11.0,520.0,19.0,851.0
111,30.0,35.0,11.0,520.0,18.0,853.0
112,29.0,37.0,11.0,520.0,18.0,853.0
113,30.0,36.0,11.0,519.0,19.0,851.0
114,29.0,36.0,10.0,518.0,19.0,852.0
115,29.0,37.0,10.0,518.0,19.0,852.0
116,30.0,35.0,11.0,520.0,18.0,852.0
117,30.0,36.0,11.0,520.0,19.0,853.0
118,31.0,36.0,11.0,518.0,19.0,854.0
119,31.0,37.0,10.0,519.0,18.0,853.0
120,29.0,35.0,11.0,519.0,19.0,853.0
121,30.0,36.0,10.0,518.0,18.0,852.0
122,30.0,37.0,11.0,519.0,20.0,852.0
123,30.0,36.0,11.0,519.0,18.0,852.0
124,30.0,36.0,11.0,519.0,19.0,851.0
125,30.0,36.0,10.0,519.0,19.0,853.0
126,31.0,35.0,11.0,520.0,18.0,852.0
127,30.0,36.0,11.0,521.0,19.0,851.0
128,30.0,35.0,11.0,521.0,18.0,853.0
129,31.0,36.0,10.0,520.0,18.0,853.0
