,Value1,Value2,Value3,Value4,Value5,Value6
0,101.0,67.0,23.0,626.0,60.0,811.0
1,101.0,68.0,23.0,626.0,59.0,811.0
2,101.0,67.0,23.0,626.0,60.0,810.0
3,101.0,67.0,24.0,626.0,60.0,811.0
4,101.0,68.0,23.0,627.0,59.0,812.0
5,102.0,68.0,23.0,627.0,60.0,810.0
6,101.0,66.0,23.0,627.0,61.0,811.0
7,102.0,67.0,23.0,626.0,60.0,810.0
8,101.0,68.0,24.0,627.0,60.0,810.0
9,102.0,67.0,24.0,626.0,61.0,812.0
10,101.0,67.0,23.0,627.0,61.0,811.0
11,101.0,69.0,25.0,626.0,60.0,811.0
12,101.0,66.0,24.0,627.0,60.0,811.0
13,101.0,65.0,24.0,627.0,60.0,811.0
14,101.0,66.0,23.0,627.0,61.0,812.0
15,101.0,67.0,23.0,626.0,60.0,812.0
16,101.0,68.0,23.0,627.0,59.0,811.0
17,101.0,68.0,25.0,627.0,59.0,810.0
18,101.0,67.0,24.0,626.0,59.0,811.0
19,101.0,65.0,24.0,627.0,60.0,811.0
20,101.0,66.0,24.0,627.0,60.0,812.0
21,102.0,67.0,24.0,627.0,60.0,812.0
22,101.0,67.0,24.0,627.0,59.0,810.0
23,101.0,66.0,23.0,626.0,60.0,811.0
24,100.0,65.0,24.0,627.0,60.0,811.0
25,101.0,66.0,23.0,626.0,59.0,812.0
26,101.0,66.0,24.0,627.0,59.0,811.0
27,102.0,66.0,23.0,627.0,59.0,812.0
28,101.0,67.0,23.0,627.0,59.0,811.0
29,101.0,66.0,24.0,626.0,61.0,811.0
30,102.0,66.0,23.0,627.0,59.0,810.0
31,101.0,67.0,24.0,627.0,61.0,811.0
32,101.0,67.0,23.0,627.0,59.0,810.0
33,102.0,66.0,24.0,627.0,59.0,810.0
34,100.0,65.0,25.0,626.0,61.0,812.0
35,101.0,65.0,24.0,627.0,58.0,811.0
36,102.0,67.0,24.0,627.0,60.0,810.0
37,100.0,66.0,23.0,626.0,60.0,812.0
38,102.0,66.0,24.0,626.0,60.0,810.0
39,101.0,66.0,24.0,627.0,61.0,811.0
40,101.0,66.0,24.0,626.0,59.0,812.0
41,101.0,67.0,24.0,626.0,60.0,811.0
42,101.0,66.0,23.0,627.0,60.0,812.0
43,102.0,66.0,24.0,627.0,59.0,812.0
44,101.0,65.0,25.0,627.0,59.0,811.0
45,101.0,68.0,23.0,626.0,61.0,811.0
46,101.0,67.0,25.0,627.0,60.0,810.0
47,102.0,65.0,24.0,626.0,59.0,811.0
48,101.0,67.0,24.0,627.0,61.0,811.0
49,101.0,66.0,23.0,626.0,59.0,812.0
50,101.0,65.0,23.0,627.0,59.0,811.0
51,101.0,65.0,23.0,627.0,59.0,811.0
52,101.0,66.0,24.0,627.0,59.0,811.0
53,102.0,66.0,22.0,627.0,59.0,812.0
54,102.0,66.0,23.0,627.0,60.0,811.0
55,101.0,65.0,24.0,627.0,60.0,812.0
56,102.0,67.0,23.0,627.0,59.0,810.0
57,101.0,65.0,25.0,627.0,60.0,811.0
58,101.0,66.0,23.0,627.0,60.0,810.0
59,101.0,67.0,22.0,627.0,60.0,811.0
60,101.0,67.0,23.0,626.0,60.0,811.0
61,101.0,66.0,24.0,627.0,59.0,812.0
62,101.0,66.0,24.0,626.0,59.0,812.0
63,102.0,66.0,24.0,627.0,60.0,811.0
64,102.0,66.0,23.0,626.0,59.0,812.0
65,101.0,66.0,24.0,627.0,59.0,812.0
66,101.0,66.0,24.0,627.0,59.0,810.0
67,101.0,66.0,23.0,627.0,60.0,811.0
68,101.0,66.0,24.0,626.0,61.0,811.0
