,Value1,Value2,Value3,Value4,Value5,Value6
0,61.0,64.0,14.0,607.0,64.0,864.0
1,61.0,65.0,15.0,607.0,64.0,864.0
2,60.0,64.0,15.0,607.0,64.0,865.0
3,61.0,64.0,14.0,608.0,63.0,864.0
4,6261.0,63.0,14.0,607.0,64.0,866.0
5,61.0,65.0,14.0,606.0,64.0,865.0
6,61.0,64.0,14.0,607.0,64.0,864.0
7,61.0,65.0,15.0,607.0,64.0,864.0
8,60.0,64.0,15.0,607.0,64.0,865.0
9,61.0,64.0,14.0,608.0,63.0,864.0
10,61.0,64.0,15.0,608.0,64.0,865.0
11,61.0,65.0,14.0,607.0,64.0,865.0
12,61.0,63.0,14.0,607.0,64.0,864.0
13,61.0,65.0,15.0,607.0,64.0,864.0
14,60.0,64.0,14.0,608.0,65.0,864.0
15,60.0,63.0,15.0,607.0,64.0,866.0
16,61.0,64.0,14.0,608.0,64.0,865.0
17,62.0,63.0,14.0,607.0,64.0,866.0
18,62.0,63.0,15.0,607.0,64.0,867.0
19,61.0,64.0,15.0,607.0,64.0,865.0
20,61.0,65.0,15.0,607.0,65.0,864.0
21,62.0,63.0,13.0,608.0,64.0,866.0
22,60.0,64.0,13.0,608.0,64.0,865.0
23,61.0,64.0,15.0,608.0,65.0,865.0
24,61.0,65.0,15.0,608.0,63.0,864.0
25,62.0,64.0,14.0,608.0,64.0,864.0
26,60.0,64.0,15.0,608.0,64.0,864.0
27,61.0,64.0,15.0,607.0,64.0,864.0
28,61.0,65.0,14.0,608.0,64.0,864.0
29,61.0,64.0,14.0,607.0,64.0,864.0
30,61.0,64.0,15.0,607.0,64.0,864.0
31,61.0,64.0,13.0,607.0,64.0,864.0
32,61.0,63.0,14.0,607.0,64.0,867.0
33,60.0,62.0,14.0,607.0,65.0,865.0
34,62.0,64.0,14.0,607.0,65.0,864.0
35,60.0,65.0,15.0,607.0,63.0,865.0
36,62.0,64.0,15.0,608.0,63.0,865.0
37,61.0,65.0,15.0,608.0,64.0,864.0
38,61.0,63.0,14.0,608.0,64.0,865.0
39,61.0,65.0,14.0,607.0,65.0,865.0
40,60.0,64.0,15.0,608.0,64.0,864.0
41,60.0,63.0,14.0,608.0,64.0,866.0
42,61.0,64.0,14.0,607.0,65.0,865.0
43,61.0,64.0,15.0,608.0,64.0,865.0
44,61.0,64.0,15.0,607.0,65.0,864.0
45,61.0,64.0,14.0,607.0,65.0,865.0
46,61.0,64.0,14.0,608.0,64.0,864.0
47,61.0,64.0,14.0,608.0,64.0,864.0
48,62.0,65.0,14.0,608.0,64.0,865.0
49,62.0,64.0,14.0,608.0,64.0,865.0
50,61.0,63.0,14.0,607.0,64.0,864.0
51,62.0,64.0,14.0,607.0,64.0,864.0
52,61.0,65.0,15.0,608.0,63.0,864.0
53,60.0,65.0,15.0,607.0,64.0,864.0
54,60.0,63.0,15.0,607.0,63.0,866.0
55,60.0,64.0,15.0,608.0,63.0,865.0
56,61.0,65.0,14.0,607.0,65.0,864.0
57,62.0,65.0,14.0,607.0,64.0,864.0
58,60.0,64.0,14.0,607.0,65.0,864.0
59,61.0,64.0,15.0,608.0,64.0,865.0
60,61.0,65.0,15.0,608.0,64.0,864.0
61,61.0,63.0,15.0,608.0,65.0,864.0
62,61.0,64.0,14.0,607.0,64.0,865.0
63,61.0,65.0,14.0,608.0,64.0,864.0
64,61.0,65.0,14.0,608.0,65.0,864.0
65,61.0,65.0,14.0,607.0,64.0,865.0
66,61.0,66.0,14.0,607.0,65.0,865.0
67,61.0,65.0,15.0,607.0,65.0,864.0
68,61.0,64.0,15.0,607.0,63.0,867.0
69,62.0,65.0,14.0,609.0,64.0,865.0
70,61.0,64.0,14.0,608.0,64.0,864.0
71,60.0,65.0,15.0,607.0,65.0,864.0
72,62.0,65.0,14.0,608.0,64.0,864.0
73,62.0,65.0,14.0,608.0,64.0,864.0
74,62.0,65.0,14.0,608.0,64.0,865.0
75,62.0,65.0,15.0,608.0,64.0,864.0
76,62.0,64.0,14.0,608.0,63.0,864.0
77,61.0,63.0,14.0,607.0,65.0,865.0
78,61.0,64.0,15.0,608.0,65.0,867.0
79,61.0,64.0,14.0,607.0,64.0,865.0
80,62.0,64.0,15.0,607.0,64.0,865.0
81,61.0,64.0,15.0,608.0,64.0,864.0
82,61.0,65.0,14.0,607.0,64.0,864.0
83,62.0,64.0,14.0,608.0,64.0,866.0
84,61.0,64.0,15.0,607.0,64.0,865.0
85,60.0,64.0,15.0,608.0,63.0,865.0
86,61.0,63.0,15.0,607.0,64.0,864.0
87,60.0,65.0,14.0,607.0,64.0,864.0
88,62.0,65.0,14.0,608.0,64.0,865.0
89,62.0,63.0,15.0,608.0,64.0,867.0
90,62.0,65.0,15.0,608.0,64.0,864.0
91,61.0,66.0,14.0,608.0,64.0,866.0
92,60.0,65.0,14.0,607.0,64.0,864.0
93,61.0,65.0,15.0,608.0,64.0,865.0
94,61.0,64.0,15.0,608.0,64.0,866.0
95,61.0,65.0,15.0,607.0,64.0,867.0
96,62.0,64.0,14.0,608.0,65.0,865.0
97,61.0,64.0,15.0,608.0,64.0,864.0
98,62.0,64.0,14.0,608.0,64.0,864.0
99,61.0,65.0,15.0,607.0,64.0,865.0
100,62.0,64.0,15.0,607.0,64.0,864.0
101,62.0,65.0,15.0,608.0,64.0,864.0
102,62.0,66.0,14.0,607.0,65.0,864.0
