,Value1,Value2,Value3,Value4,Value5,Value6
0,29.0,54.0,15.0,619.0,18.0,857.0
1,2929.0,55.0,15.0,619.0,18.0,858.0
2,29.0,54.0,15.0,619.0,18.0,858.0
3,29.0,55.0,15.0,619.0,18.0,858.0
4,29.0,54.0,16.0,619.0,18.0,858.0
5,29.0,54.0,15.0,619.0,18.0,858.0
6,29.0,54.0,15.0,619.0,18.0,857.0
7,29.0,54.0,16.0,618.0,19.0,85.0
8,29.0,54.0,15.0,619.0,18.0,857.0
9,29.0,54.0,15.0,618.0,18.0,858.0
10,29.0,54.0,15.0,618.0,18.0,858.0
11,29.0,53.0,15.0,619.0,18.0,858.0
12,28.0,53.0,15.0,618.0,18.0,858.0
13,29.0,54.0,15.0,618.0,18.0,858.0
14,28.0,54.0,14.0,618.0,18.0,858.0
15,28.0,54.0,15.0,618.0,18.0,857.0
16,28.0,55.0,14.0,619.0,18.0,858.0
17,28.0,54.0,15.0,618.0,18.0,858.0
18,28.0,54.0,14.0,618.0,18.0,858.0
19,28.0,53.0,15.0,619.0,18.0,858.0
20,29.0,54.0,15.0,618.0,18.0,858.0
21,28.0,54.0,14.0,619.0,18.0,858.0
22,29.0,54.0,15.0,619.0,18.0,857.0
23,28.0,54.0,15.0,618.0,18.0,858.0
24,29.0,54.0,14.0,618.0,18.0,858.0
25,28.0,55.0,15.0,618.0,18.0,858.0
26,29.0,54.0,14.0,619.0,18.0,857.0
27,28.0,54.0,15.0,618.0,18.0,858.0
28,28.0,54.0,15.0,618.0,18.0,858.0
29,29.0,54.0,15.0,618.0,18.0,857.0
30,29.0,53.0,15.0,618.0,18.0,858.0
31,28.0,54.0,15.0,618.0,18.0,858.0
32,28.0,54.0,15.0,619.0,17.0,858.0
33,29.0,54.0,15.0,619.0,18.0,858.0
34,29.0,54.0,15.0,619.0,18.0,858.0
35,28.0,54.0,15.0,618.0,18.0,858.0
36,29.0,54.0,14.0,619.0,18.0,858.0
37,28.0,54.0,14.0,618.0,18.0,858.0
38,28.0,55.0,15.0,618.0,18.0,858.0
39,28.0,54.0,15.0,618.0,18.0,858.0
40,28.0,54.0,14.0,619.0,18.0,858.0
41,28.0,53.0,14.0,618.0,18.0,858.0
42,29.0,53.0,14.0,618.0,18.0,857.0
43,28.0,54.0,15.0,618.0,18.0,857.0
44,28.0,54.0,14.0,618.0,18.0,858.0
45,29.0,53.0,15.0,618.0,18.0,858.0
46,29.0,54.0,14.0,619.0,18.0,858.0
47,29.0,54.0,14.0,619.0,18.0,858.0
48,29.0,54.0,14.0,618.0,18.0,858.0
49,29.0,54.0,15.0,619.0,18.0,858.0
50,29.0,54.0,14.0,618.0,18.0,857.0
51,28.0,54.0,14.0,618.0,18.0,858.0
52,28.0,54.0,15.0,618.0,18.0,857.0
53,28.0,54.0,14.0,619.0,18.0,858.0
54,29.0,54.0,15.0,618.0,18.0,858.0
55,28.0,53.0,15.0,618.0,18.0,858.0
56,28.0,53.0,15.0,618.0,18.0,857.0
57,29.0,55.0,13.0,618.0,18.0,858.0
58,29.0,54.0,14.0,618.0,17.0,858.0
59,29.0,53.0,15.0,618.0,18.0,858.0
60,28.0,54.0,15.0,619.0,18.0,858.0
61,28.0,54.0,15.0,618.0,18.0,858.0
62,29.0,53.0,15.0,618.0,18.0,858.0
63,28.0,53.0,14.0,619.0,18.0,858.0
64,28.0,54.0,15.0,619.0,18.0,858.0
65,28.0,54.0,14.0,619.0,18.0,858.0
66,28.0,54.0,15.0,618.0,18.0,858.0
67,29.0,53.0,15.0,618.0,18.0,858.0
68,29.0,55.0,15.0,618.0,18.0,858.0
69,29.0,54.0,15.0,619.0,18.0,857.0
70,28.0,53.0,14.0,618.0,18.0,858.0
71,28.0,54.0,14.0,618.0,18.0,858.0
72,28.0,54.0,14.0,618.0,18.0,858.0
73,28.0,53.0,14.0,618.0,18.0,858.0
74,28.0,54.0,15.0,618.0,18.0,858.0
75,28.0,53.0,15.0,618.0,18.0,858.0
76,29.0,54.0,14.0,618.0,18.0,858.0
77,28.0,54.0,14.0,618.0,18.0,858.0
78,28.0,53.0,15.0,618.0,18.0,858.0
79,28.0,54.0,14.0,619.0,18.0,858.0
80,28.0,53.0,15.0,618.0,18.0,858.0
81,29.0,53.0,15.0,618.0,18.0,857.0
