,Value1,Value2,Value3,Value4,Value5,Value6
0,205.0,73.0,20.0,740.0,20.0,857.0
1,213.0,73.0,20.0,740.0,19.0,858.0
2,213.0,73.0,20.0,740.0,19.0,857.0
3,212.0,72.0,20.0,741.0,20.0,857.0
4,212.0,73.0,20.0,740.0,20.0,856.0
5,212.0,73.0,20.0,740.0,20.0,856.0
6,212.0,73.0,20.0,740.0,19.0,856.0
7,212.0,72.0,21.0,741.0,20.0,857.0
8,212.0,72.0,21.0,741.0,19.0,857.0
9,212.0,72.0,20.0,740.0,19.0,856.0
10,211.0,73.0,20.0,741.0,19.0,857.0
11,211.0,73.0,20.0,740.0,20.0,858.0
12,211.0,74.0,20.0,740.0,20.0,857.0
13,211.0,74.0,20.0,741.0,20.0,856.0
14,210.0,74.0,21.0,741.0,20.0,857.0
15,211.0,73.0,21.0,740.0,20.0,856.0
16,211.0,72.0,21.0,740.0,20.0,857.0
17,210.0,72.0,21.0,741.0,20.0,856.0
18,211.0,73.0,20.0,740.0,20.0,857.0
19,210.0,72.0,21.0,740.0,19.0,856.0
20,210.0,72.0,20.0,740.0,20.0,857.0
21,209.0,73.0,20.0,740.0,20.0,857.0
22,208.0,72.0,20.0,740.0,20.0,857.0
23,208.0,72.0,21.0,740.0,20.0,857.0
24,207.0,72.0,20.0,740.0,19.0,857.0
25,206.0,73.0,20.0,740.0,20.0,856.0
26,206.0,73.0,21.0,741.0,19.0,857.0
27,206.0,72.0,21.0,741.0,20.0,857.0
28,206.0,74.0,20.0,740.0,20.0,857.0
29,206.0,74.0,20.0,741.0,19.0,857.0
30,207.0,73.0,21.0,740.0,19.0,857.0
31,207.0,74.0,20.0,741.0,19.0,857.0
32,207.0,74.0,20.0,741.0,20.0,857.0
33,206.0,74.0,21.0,741.0,19.0,857.0
34,207.0,73.0,20.0,740.0,19.0,857.0
35,206.0,73.0,20.0,740.0,20.0,856.0
36,207.0,73.0,21.0,740.0,20.0,857.0
37,206.0,73.0,21.0,741.0,20.0,858.0
38,207.0,74.0,20.0,740.0,19.0,857.0
39,207.0,73.0,20.0,741.0,20.0,857.0
40,207.0,73.0,21.0,740.0,19.0,856.0
41,206.0,74.0,21.0,740.0,19.0,857.0
42,206.0,73.0,20.0,741.0,20.0,857.0
43,207.0,74.0,20.0,740.0,19.0,857.0
44,208.0,73.0,21.0,740.0,20.0,857.0
45,207.0,73.0,21.0,741.0,20.0,857.0
46,207.0,74.0,20.0,741.0,20.0,857.0
47,207.0,73.0,21.0,741.0,20.0,856.0
48,207.0,73.0,20.0,741.0,19.0,857.0
49,207.0,73.0,21.0,741.0,20.0,856.0
50,207.0,74.0,20.0,740.0,19.0,857.0
51,207.0,73.0,21.0,741.0,20.0,857.0
52,206.0,74.0,21.0,741.0,19.0,857.0
53,207.0,73.0,20.0,741.0,20.0,857.0
54,207.0,73.0,21.0,740.0,20.0,856.0
55,207.0,74.0,21.0,740.0,20.0,857.0
56,207.0,74.0,20.0,741.0,19.0,856.0
57,208.0,73.0,21.0,740.0,20.0,856.0
58,207.0,73.0,21.0,740.0,19.0,857.0
59,207.0,74.0,21.0,740.0,19.0,857.0
60,207.0,74.0,21.0,740.0,20.0,857.0
61,207.0,74.0,20.0,740.0,20.0,856.0
62,207.0,74.0,21.0,740.0,20.0,857.0
63,207.0,74.0,20.0,740.0,20.0,857.0
64,207.0,73.0,21.0,740.0,20.0,857.0
65,207.0,73.0,21.0,740.0,19.0,857.0
66,207.0,74.0,21.0,740.0,20.0,857.0
67,207.0,74.0,21.0,740.0,20.0,857.0
68,207.0,73.0,20.0,741.0,19.0,856.0
69,207.0,73.0,20.0,741.0,20.0,857.0
70,206.0,73.0,21.0,741.0,20.0,857.0
71,207.0,73.0,20.0,741.0,20.0,856.0
72,207.0,73.0,21.0,741.0,20.0,858.0
73,207.0,74.0,20.0,741.0,20.0,857.0
74,206.0,74.0,20.0,740.0,19.0,857.0
75,207.0,73.0,21.0,741.0,20.0,857.0
76,206.0,73.0,20.0,742.0,20.0,857.0
77,207.0,73.0,21.0,740.0,19.0,857.0
78,207.0,74.0,20.0,740.0,20.0,857.0
79,207.0,73.0,20.0,740.0,20.0,857.0
80,207.0,74.0,20.0,741.0,19.0,857.0
81,207.0,73.0,21.0,740.0,19.0,857.0
82,207.0,74.0,21.0,741.0,20.0,856.0
83,206.0,73.0,20.0,740.0,20.0,857.0
84,207.0,73.0,20.0,741.0,20.0,857.0
85,207.0,73.0,20.0,741.0,20.0,857.0
86,207.0,73.0,20.0,741.0,19.0,857.0
