,Value1,Value2,Value3,Value4,Value5,Value6
0,129.0,59.0,30.0,679.0,46.0,851.0
1,128.0,59.0,30.0,679.0,46.0,851.0
2,129.0,59.0,31.0,680.0,46.0,851.0
3,132.0,60.0,30.0,675.0,46.0,852.0
4,132.0,60.0,31.0,675.0,46.0,852.0
5,131.0,59.0,30.0,675.0,46.0,851.0
6,131.0,60.0,30.0,676.0,46.0,851.0
7,131.0,61.0,31.0,675.0,46.0,852.0
8,131.0,60.0,30.0,675.0,46.0,852.0
9,131.0,61.0,29.0,675.0,45.0,852.0
10,130.0,59.0,31.0,676.0,46.0,852.0
11,130.0,60.0,30.0,675.0,46.0,852.0
12,131.0,59.0,29.0,675.0,46.0,851.0
13,131.0,59.0,30.0,675.0,46.0,852.0
14,130.0,59.0,30.0,675.0,46.0,851.0
15,130.0,59.0,29.0,675.0,46.0,851.0
16,130.0,60.0,30.0,675.0,47.0,851.0
17,130.0,59.0,30.0,675.0,46.0,851.0
18,130.0,59.0,30.0,675.0,46.0,852.0
19,131.0,60.0,30.0,675.0,46.0,852.0
20,130.0,60.0,29.0,675.0,46.0,851.0
21,131.0,58.0,30.0,675.0,47.0,851.0
22,130.0,60.0,30.0,675.0,47.0,852.0
23,130.0,59.0,30.0,676.0,46.0,851.0
24,131.0,60.0,30.0,676.0,46.0,851.0
25,130.0,58.0,30.0,675.0,46.0,851.0
26,130.0,58.0,30.0,675.0,46.0,851.0
27,130.0,59.0,30.0,676.0,46.0,852.0
28,130.0,59.0,30.0,675.0,46.0,852.0
29,130.0,60.0,29.0,675.0,46.0,852.0
30,130.0,61.0,29.0,675.0,46.0,850.0
31,130.0,59.0,30.0,676.0,46.0,851.0
32,130.0,58.0,31.0,675.0,46.0,852.0
33,129.0,59.0,29.0,675.0,46.0,851.0
34,129.0,59.0,29.0,675.0,46.0,851.0
35,130.0,61.0,30.0,675.0,46.0,852.0
36,130.0,58.0,30.0,676.0,46.0,851.0
37,130.0,60.0,30.0,675.0,46.0,852.0
38,130.0,58.0,31.0,676.0,46.0,852.0
39,130.0,58.0,30.0,675.0,46.0,852.0
40,130.0,58.0,30.0,675.0,46.0,852.0
41,130.0,60.0,30.0,675.0,46.0,851.0
42,130.0,58.0,30.0,676.0,46.0,851.0
43,129.0,59.0,30.0,676.0,46.0,851.0
44,130.0,59.0,30.0,676.0,46.0,852.0
45,130.0,58.0,31.0,676.0,45.0,851.0
46,130.0,59.0,30.0,675.0,47.0,851.0
47,130.0,61.0,30.0,675.0,45.0,852.0
48,130.0,60.0,30.0,675.0,46.0,851.0
49,130.0,59.0,30.0,676.0,46.0,851.0
50,130.0,60.0,31.0,675.0,46.0,852.0
51,130.0,59.0,30.0,675.0,45.0,852.0
52,130.0,60.0,29.0,675.0,46.0,852.0
53,129.0,60.0,30.0,675.0,46.0,852.0
54,129.0,58.0,30.0,675.0,46.0,852.0
55,130.0,59.0,31.0,675.0,46.0,851.0
56,129.0,59.0,30.0,676.0,46.0,851.0
57,130.0,59.0,30.0,675.0,46.0,852.0
58,129.0,60.0,29.0,676.0,46.0,851.0
59,129.0,59.0,30.0,675.0,46.0,851.0
60,130.0,60.0,30.0,675.0,46.0,851.0
61,130.0,60.0,30.0,675.0,46.0,851.0
62,130.0,60.0,30.0,675.0,46.0,851.0
63,130.0,59.0,31.0,675.0,46.0,852.0
64,129.0,59.0,31.0,676.0,46.0,851.0
65,130.0,59.0,30.0,676.0,46.0,851.0
66,130.0,59.0,30.0,676.0,46.0,851.0
67,130.0,60.0,30.0,675.0,46.0,851.0
68,130.0,59.0,31.0,675.0,46.0,851.0
69,129.0,60.0,31.0,675.0,46.0,851.0
70,130.0,62.0,31.0,675.0,45.0,852.0
71,129.0,59.0,30.0,675.0,46.0,851.0
72,130.0,58.0,30.0,675.0,47.0,852.0
73,130.0,58.0,30.0,675.0,46.0,851.0
74,129.0,59.0,31.0,675.0,46.0,852.0
75,129.0,59.0,31.0,675.0,45.0,851.0
76,130.0,59.0,31.0,675.0,46.0,852.0
77,129.0,61.0,30.0,676.0,46.0,852.0
78,130.0,60.0,31.0,675.0,46.0,851.0
79,130.0,59.0,30.0,675.0,46.0,852.0
80,130.0,60.0,31.0,675.0,46.0,851.0
81,129.0,59.0,30.0,675.0,46.0,852.0
82,129.0,59.0,30.0,675.0,46.0,852.0
83,129.0,59.0,30.0,675.0,46.0,852.0
84,130.0,58.0,31.0,674.0,46.0,851.0
85,130.0,61.0,30.0,675.0,46.0,851.0
86,129.0,59.0,30.0,675.0,46.0,852.0
87,129.0,60.0,30.0,675.0,46.0,851.0
88,130.0,59.0,30.0,675.0,45.0,851.0
89,129.0,61.0,30.0,675.0,46.0,852.0
90,130.0,60.0,31.0,675.0,46.0,850.0
91,130.0,59.0,30.0,675.0,46.0,852.0
92,130.0,58.0,31.0,676.0,46.0,851.0
93,130.0,59.0,30.0,675.0,46.0,851.0
94,129.0,59.0,31.0,675.0,46.0,851.0
95,129.0,60.0,30.0,675.0,46.0,851.0
96,129.0,59.0,30.0,675.0,46.0,851.0
97,130.0,58.0,30.0,675.0,46.0,851.0
98,130.0,61.0,31.0,675.0,46.0,852.0
99,130.0,60.0,31.0,675.0,46.0,852.0
100,130.0,60.0,31.0,675.0,46.0,851.0
101,129.0,59.0,30.0,675.0,46.0,852.0
102,129.0,61.0,30.0,675.0,46.0,851.0
103,130.0,59.0,30.0,676.0,45.0,852.0
104,130.0,60.0,31.0,675.0,46.0,852.0
105,130.0,59.0,30.0,675.0,46.0,852.0
106,129.0,60.0,31.0,675.0,46.0,852.0
107,130.0,59.0,30.0,675.0,46.0,852.0
108,129.0,59.0,30.0,675.0,45.0,851.0
109,130.0,60.0,30.0,676.0,46.0,851.0
110,130.0,58.0,31.0,675.0,46.0,851.0
111,129.0,59.0,31.0,675.0,46.0,851.0
112,129.0,59.0,31.0,675.0,46.0,851.0
113,130.0,59.0,30.0,675.0,45.0,851.0
114,130.0,60.0,31.0,675.0,46.0,852.0
115,130.0,60.0,31.0,675.0,46.0,851.0
