,Value1,Value2,Value3,Value4,Value5,Value6
0,12128.0,59.0,34.0,681.0,46.0,852.0
1,128.0,59.0,34.0,682.0,46.0,851.0
2,128.0,59.0,34.0,682.0,47.0,852.0
3,128.0,59.0,34.0,682.0,47.0,851.0
4,128.0,59.0,34.0,682.0,46.0,851.0
5,128.0,59.0,34.0,681.0,46.0,852.0
6,128.0,59.0,34.0,682.0,46.0,851.0
7,128.0,60.0,34.0,682.0,46.0,852.0
8,131.0,59.0,35.0,681.0,46.0,851.0
9,130.0,60.0,35.0,681.0,46.0,852.0
10,130.0,60.0,35.0,682.0,47.0,852.0
11,131.0,59.0,34.0,682.0,47.0,851.0
12,130.0,59.0,35.0,681.0,46.0,852.0
13,129.0,60.0,34.0,682.0,46.0,852.0
14,129.0,59.0,34.0,681.0,46.0,852.0
15,129.0,59.0,35.0,682.0,46.0,851.0
16,129.0,59.0,34.0,681.0,46.0,852.0
17,128.0,59.0,34.0,681.0,47.0,851.0
18,129.0,59.0,34.0,682.0,46.0,852.0
19,128.0,60.0,35.0,682.0,47.0,851.0
20,129.0,60.0,35.0,682.0,46.0,852.0
21,129.0,59.0,34.0,682.0,47.0,852.0
22,129.0,60.0,34.0,681.0,46.0,851.0
23,130.0,60.0,35.0,682.0,46.0,852.0
24,129.0,61.0,34.0,682.0,47.0,851.0
25,129.0,59.0,34.0,682.0,47.0,852.0
26,128.0,60.0,34.0,682.0,46.0,851.0
27,129.0,60.0,34.0,682.0,46.0,852.0
28,129.0,59.0,35.0,682.0,46.0,852.0
29,128.0,59.0,34.0,682.0,46.0,852.0
30,129.0,60.0,34.0,682.0,46.0,852.0
31,129.0,59.0,34.0,681.0,47.0,852.0
32,128.0,59.0,34.0,682.0,46.0,851.0
33,128.0,59.0,34.0,682.0,47.0,852.0
34,128.0,59.0,34.0,682.0,46.0,852.0
35,128.0,60.0,35.0,681.0,47.0,851.0
36,129.0,59.0,34.0,682.0,46.0,852.0
37,128.0,59.0,34.0,682.0,47.0,852.0
38,128.0,59.0,34.0,682.0,47.0,851.0
39,128.0,59.0,34.0,682.0,46.0,851.0
40,128.0,59.0,34.0,681.0,46.0,852.0
41,128.0,59.0,34.0,682.0,46.0,852.0
42,128.0,59.0,34.0,682.0,47.0,852.0
43,128.0,59.0,34.0,681.0,47.0,851.0
44,128.0,59.0,34.0,682.0,46.0,852.0
45,128.0,60.0,34.0,682.0,47.0,851.0
46,128.0,59.0,34.0,682.0,46.0,851.0
47,128.0,59.0,34.0,682.0,46.0,851.0
48,128.0,59.0,35.0,683.0,46.0,851.0
49,128.0,59.0,34.0,682.0,46.0,851.0
50,128.0,59.0,34.0,682.0,46.0,852.0
51,128.0,59.0,34.0,682.0,46.0,852.0
52,128.0,60.0,35.0,683.0,46.0,852.0
53,128.0,59.0,34.0,682.0,46.0,851.0
54,129.0,59.0,35.0,682.0,46.0,851.0
55,128.0,59.0,35.0,682.0,47.0,851.0
56,128.0,59.0,34.0,682.0,46.0,851.0
57,128.0,59.0,34.0,682.0,47.0,852.0
58,128.0,59.0,34.0,682.0,47.0,851.0
59,128.0,59.0,34.0,682.0,47.0,851.0
60,128.0,59.0,34.0,682.0,46.0,852.0
61,128.0,59.0,34.0,682.0,46.0,851.0
62,129.0,59.0,35.0,682.0,47.0,852.0
63,128.0,59.0,34.0,682.0,47.0,852.0
64,129.0,59.0,34.0,683.0,46.0,851.0
65,128.0,58.0,35.0,682.0,46.0,852.0
66,128.0,58.0,35.0,682.0,47.0,851.0
67,127.0,59.0,34.0,682.0,47.0,852.0
68,128.0,60.0,34.0,682.0,47.0,852.0
69,128.0,58.0,34.0,682.0,46.0,852.0
70,128.0,59.0,34.0,682.0,47.0,852.0
71,128.0,59.0,34.0,683.0,46.0,850.0
72,128.0,59.0,34.0,683.0,47.0,852.0
73,128.0,59.0,34.0,683.0,47.0,852.0
74,128.0,59.0,34.0,682.0,46.0,852.0
75,128.0,60.0,35.0,682.0,46.0,852.0
76,129.0,59.0,35.0,682.0,46.0,851.0
77,128.0,60.0,35.0,682.0,46.0,851.0
78,128.0,60.0,35.0,682.0,47.0,852.0
79,128.0,59.0,34.0,682.0,47.0,851.0
80,128.0,59.0,34.0,682.0,46.0,852.0
81,128.0,59.0,34.0,682.0,47.0,852.0
82,128.0,60.0,35.0,682.0,46.0,852.0
83,128.0,59.0,34.0,683.0,46.0,852.0
84,129.0,58.0,35.0,683.0,46.0,851.0
85,128.0,59.0,35.0,683.0,46.0,852.0
86,129.0,60.0,35.0,682.0,47.0,852.0
87,128.0,60.0,34.0,682.0,46.0,852.0
88,128.0,59.0,34.0,682.0,46.0,851.0
89,128.0,60.0,34.0,683.0,46.0,852.0
90,129.0,59.0,34.0,682.0,46.0,852.0
91,128.0,58.0,35.0,683.0,47.0,852.0
92,128.0,60.0,34.0,682.0,46.0,852.0
93,128.0,60.0,34.0,682.0,46.0,852.0
94,128.0,60.0,35.0,683.0,46.0,851.0
95,129.0,60.0,34.0,683.0,46.0,851.0
96,129.0,59.0,34.0,683.0,46.0,851.0
97,129.0,61.0,35.0,682.0,47.0,852.0
98,128.0,60.0,35.0,682.0,47.0,852.0
99,128.0,60.0,34.0,683.0,46.0,851.0
100,128.0,59.0,35.0,682.0,46.0,851.0
101,128.0,59.0,35.0,683.0,47.0,851.0
102,128.0,59.0,35.0,683.0,46.0,852.0
103,128.0,60.0,35.0,682.0,46.0,851.0
104,128.0,59.0,34.0,683.0,47.0,851.0
105,128.0,59.0,34.0,682.0,47.0,852.0
106,128.0,59.0,34.0,683.0,46.0,852.0
107,128.0,60.0,34.0,683.0,46.0,851.0
108,128.0,60.0,35.0,683.0,46.0,851.0
109,128.0,60.0,35.0,683.0,46.0,852.0
110,128.0,60.0,34.0,683.0,46.0,852.0
111,128.0,59.0,34.0,683.0,46.0,852.0
112,128.0,60.0,34.0,683.0,47.0,851.0
113,128.0,60.0,35.0,683.0,46.0,852.0
114,128.0,59.0,35.0,683.0,46.0,851.0
115,128.0,60.0,34.0,683.0,46.0,852.0
116,128.0,59.0,35.0,683.0,47.0,851.0
117,128.0,59.0,34.0,682.0,46.0,852.0
118,128.0,60.0,34.0,683.0,47.0,852.0
119,128.0,59.0,34.0,683.0,46.0,851.0
120,128.0,59.0,35.0,683.0,46.0,851.0
121,128.0,60.0,34.0,683.0,46.0,852.0
122,128.0,59.0,34.0,682.0,47.0,852.0
123,129.0,60.0,35.0,683.0,46.0,852.0
124,128.0,59.0,34.0,683.0,46.0,851.0
125,128.0,59.0,35.0,683.0,46.0,852.0
126,128.0,60.0,34.0,683.0,46.0,852.0
127,128.0,59.0,35.0,683.0,47.0,851.0
128,129.0,59.0,34.0,683.0,47.0,851.0
129,128.0,60.0,34.0,683.0,46.0,852.0
130,129.0,60.0,34.0,683.0,46.0,852.0
131,128.0,59.0,34.0,683.0,46.0,852.0
132,128.0,60.0,35.0,683.0,47.0,852.0
133,129.0,59.0,35.0,684.0,47.0,851.0
134,129.0,59.0,34.0,683.0,47.0,851.0
135,129.0,60.0,34.0,683.0,46.0,852.0
136,128.0,61.0,34.0,683.0,47.0,851.0
137,129.0,60.0,35.0,683.0,46.0,852.0
138,128.0,60.0,35.0,683.0,46.0,851.0
139,129.0,60.0,35.0,683.0,46.0,851.0
140,129.0,60.0,34.0,683.0,47.0,851.0
141,128.0,59.0,34.0,683.0,46.0,852.0
142,128.0,59.0,35.0,683.0,46.0,852.0
143,128.0,60.0,35.0,683.0,46.0,851.0
144,129.0,59.0,35.0,682.0,46.0,851.0
145,129.0,60.0,34.0,683.0,47.0,852.0
146,128.0,60.0,35.0,683.0,46.0,852.0
147,129.0,60.0,34.0,683.0,46.0,852.0
148,128.0,60.0,34.0,684.0,47.0,851.0
149,128.0,60.0,34.0,683.0,46.0,851.0
150,128.0,60.0,35.0,684.0,47.0,852.0
151,128.0,60.0,34.0,683.0,46.0,852.0
152,129.0,60.0,34.0,683.0,46.0,851.0
153,128.0,60.0,35.0,683.0,46.0,852.0
154,129.0,61.0,35.0,684.0,47.0,852.0
155,128.0,60.0,34.0,683.0,46.0,852.0
156,129.0,60.0,34.0,683.0,47.0,852.0
157,128.0,60.0,34.0,683.0,47.0,851.0
158,128.0,60.0,35.0,683.0,47.0,851.0
159,128.0,60.0,35.0,682.0,46.0,852.0
160,128.0,60.0,34.0,684.0,47.0,852.0
161,128.0,61.0,35.0,683.0,46.0,852.0
162,128.0,60.0,35.0,683.0,46.0,851.0
163,128.0,60.0,34.0,683.0,47.0,852.0
164,129.0,61.0,34.0,683.0,47.0,852.0
165,128.0,60.0,35.0,683.0,46.0,851.0
166,128.0,61.0,34.0,683.0,46.0,852.0
167,128.0,60.0,34.0,683.0,46.0,851.0
168,128.0,60.0,35.0,683.0,46.0,851.0
169,129.0,60.0,35.0,684.0,46.0,851.0
170,129.0,60.0,34.0,683.0,46.0,851.0
171,128.0,60.0,34.0,683.0,47.0,851.0
172,128.0,60.0,35.0,684.0,46.0,851.0
173,129.0,60.0,34.0,683.0,47.0,852.0
174,129.0,60.0,35.0,683.0,46.0,851.0
175,129.0,60.0,35.0,683.0,47.0,852.0
176,129.0,61.0,34.0,684.0,47.0,851.0
177,129.0,60.0,34.0,683.0,46.0,852.0
178,128.0,60.0,35.0,683.0,46.0,852.0
