,Value1,Value2,Value3,Value4,Value5,Value6
0,171.0,68.0,24.0,678.0,26.0,865.0
1,171.0,68.0,23.0,678.0,25.0,865.0
2,171.0,68.0,24.0,678.0,25.0,866.0
3,171.0,69.0,24.0,678.0,26.0,865.0
4,171.0,68.0,24.0,679.0,25.0,865.0
5,171.0,68.0,24.0,678.0,26.0,865.0
6,171.0,68.0,23.0,678.0,25.0,865.0
7,171.0,68.0,24.0,678.0,25.0,866.0
8,171.0,69.0,24.0,678.0,26.0,865.0
9,171.0,68.0,24.0,679.0,25.0,865.0
10,171.0,68.0,24.0,678.0,26.0,865.0
11,171.0,68.0,23.0,678.0,25.0,865.0
12,171.0,68.0,24.0,678.0,25.0,866.0
13,182.0,69.0,23.0,677.0,24.0,865.0
14,182.0,68.0,23.0,678.0,24.0,865.0
15,182.0,70.0,22.0,677.0,26.0,865.0
16,180.0,68.0,24.0,677.0,23.0,867.0
17,180.0,68.0,22.0,678.0,25.0,865.0
18,178.0,69.0,24.0,678.0,26.0,866.0
19,178.0,69.0,24.0,678.0,25.0,865.0
20,177.0,67.0,25.0,678.0,26.0,866.0
21,177.0,68.0,24.0,678.0,25.0,866.0
22,178.0,69.0,24.0,678.0,25.0,865.0
23,179.0,68.0,24.0,679.0,24.0,866.0
24,179.0,70.0,23.0,680.0,25.0,867.0
25,177.0,68.0,24.0,678.0,24.0,866.0
26,177.0,70.0,23.0,680.0,24.0,865.0
27,178.0,69.0,23.0,678.0,24.0,866.0
28,178.0,69.0,24.0,678.0,26.0,865.0
29,178.0,68.0,23.0,678.0,24.0,867.0
30,178.0,68.0,23.0,678.0,25.0,865.0
31,178.0,68.0,24.0,677.0,25.0,865.0
32,178.0,69.0,24.0,678.0,26.0,866.0
33,178.0,68.0,24.0,677.0,25.0,865.0
34,177.0,69.0,22.0,677.0,24.0,866.0
35,176.0,70.0,24.0,679.0,26.0,865.0
36,178.0,68.0,24.0,678.0,25.0,865.0
37,177.0,68.0,22.0,679.0,26.0,865.0
38,177.0,67.0,24.0,678.0,25.0,865.0
39,178.0,68.0,24.0,678.0,25.0,866.0
40,178.0,67.0,24.0,677.0,25.0,866.0
41,178.0,69.0,24.0,678.0,25.0,866.0
42,179.0,67.0,24.0,678.0,24.0,865.0
43,177.0,70.0,24.0,678.0,23.0,866.0
44,178.0,70.0,23.0,678.0,25.0,866.0
45,178.0,70.0,24.0,678.0,26.0,865.0
46,178.0,69.0,22.0,678.0,24.0,865.0
47,179.0,69.0,22.0,677.0,23.0,865.0
48,177.0,68.0,24.0,677.0,25.0,867.0
49,178.0,70.0,22.0,678.0,24.0,865.0
50,178.0,69.0,23.0,679.0,24.0,866.0
51,179.0,68.0,22.0,678.0,26.0,866.0
52,180.0,70.0,24.0,678.0,25.0,866.0
53,178.0,69.0,22.0,679.0,25.0,865.0
54,178.0,67.0,24.0,679.0,25.0,865.0
55,179.0,70.0,22.0,679.0,25.0,865.0
56,178.0,69.0,25.0,679.0,25.0,865.0
57,179.0,69.0,23.0,679.0,25.0,865.0
58,178.0,68.0,22.0,679.0,25.0,867.0
59,178.0,68.0,23.0,678.0,25.0,865.0
60,179.0,68.0,23.0,679.0,25.0,867.0
61,179.0,70.0,23.0,679.0,25.0,867.0
62,179.0,69.0,24.0,679.0,25.0,867.0
63,180.0,69.0,24.0,679.0,24.0,866.0
64,179.0,70.0,24.0,680.0,26.0,865.0
65,179.0,69.0,24.0,678.0,26.0,865.0
66,178.0,69.0,22.0,679.0,24.0,865.0
67,177.0,71.0,23.0,679.0,25.0,867.0
68,179.0,69.0,24.0,679.0,26.0,865.0
69,180.0,69.0,24.0,679.0,25.0,865.0
70,180.0,70.0,23.0,679.0,24.0,865.0
71,180.0,71.0,23.0,679.0,24.0,865.0
72,180.0,68.0,23.0,679.0,26.0,865.0
73,181.0,69.0,22.0,679.0,25.0,866.0
74,181.0,68.0,23.0,678.0,25.0,865.0
75,180.0,68.0,24.0,679.0,24.0,866.0
76,180.0,69.0,23.0,678.0,24.0,868.0
77,179.0,69.0,23.0,679.0,25.0,865.0
78,179.0,70.0,23.0,679.0,25.0,865.0
79,178.0,69.0,23.0,679.0,25.0,867.0
80,179.0,70.0,24.0,678.0,26.0,866.0
81,179.0,69.0,23.0,679.0,25.0,866.0
82,179.0,70.0,23.0,679.0,25.0,866.0
83,179.0,68.0,24.0,679.0,23.0,866.0
84,180.0,68.0,23.0,679.0,26.0,865.0
