,Value1,Value2,Value3,Value4,Value5,Value6
0,1476.0,103.0,35.0,660.0,49.0,853.0
1,156.0,104.0,35.0,660.0,48.0,852.0
2,155.0,103.0,35.0,660.0,48.0,853.0
3,154.0,100.0,36.0,660.0,48.0,852.0
4,156.0,103.0,35.0,660.0,49.0,853.0
5,156.0,104.0,35.0,660.0,48.0,852.0
6,155.0,103.0,35.0,660.0,48.0,853.0
7,155.0,101.0,35.0,660.0,48.0,853.0
8,160.0,107.0,35.0,660.0,48.0,852.0
9,157.0,106.0,34.0,660.0,48.0,853.0
10,156.0,105.0,34.0,660.0,48.0,852.0
11,161.0,104.0,35.0,661.0,49.0,853.0
12,160.0,104.0,34.0,660.0,48.0,852.0
13,160.0,104.0,36.0,661.0,48.0,853.0
14,157.0,107.0,34.0,660.0,48.0,853.0
15,157.0,106.0,34.0,660.0,48.0,852.0
16,155.0,107.0,35.0,661.0,48.0,852.0
17,156.0,107.0,35.0,660.0,49.0,853.0
18,156.0,107.0,35.0,660.0,48.0,852.0
19,159.0,107.0,36.0,661.0,48.0,853.0
20,158.0,105.0,35.0,661.0,49.0,853.0
21,156.0,105.0,35.0,660.0,48.0,853.0
22,160.0,107.0,35.0,661.0,48.0,853.0
23,160.0,107.0,35.0,660.0,49.0,853.0
24,159.0,105.0,35.0,660.0,49.0,853.0
25,158.0,107.0,36.0,661.0,48.0,852.0
26,160.0,108.0,35.0,660.0,48.0,853.0
27,160.0,110.0,36.0,660.0,48.0,853.0
28,160.0,108.0,35.0,660.0,48.0,853.0
29,160.0,107.0,35.0,661.0,48.0,853.0
30,158.0,107.0,35.0,660.0,48.0,852.0
31,159.0,108.0,35.0,660.0,48.0,852.0
32,159.0,110.0,35.0,661.0,49.0,852.0
33,159.0,108.0,35.0,660.0,47.0,853.0
34,161.0,109.0,34.0,660.0,48.0,853.0
35,160.0,105.0,35.0,661.0,48.0,853.0
36,159.0,107.0,35.0,661.0,48.0,853.0
37,159.0,109.0,35.0,661.0,48.0,852.0
38,161.0,107.0,36.0,660.0,48.0,852.0
39,158.0,107.0,35.0,660.0,48.0,852.0
40,158.0,104.0,35.0,660.0,48.0,852.0
41,156.0,104.0,35.0,660.0,48.0,853.0
42,156.0,105.0,35.0,660.0,48.0,853.0
43,156.0,106.0,34.0,661.0,49.0,852.0
44,157.0,105.0,35.0,661.0,48.0,852.0
45,158.0,104.0,36.0,661.0,48.0,853.0
46,157.0,105.0,34.0,661.0,48.0,853.0
47,156.0,103.0,35.0,661.0,48.0,852.0
48,156.0,104.0,35.0,660.0,49.0,852.0
49,157.0,106.0,35.0,660.0,48.0,852.0
50,157.0,106.0,35.0,661.0,48.0,852.0
51,158.0,104.0,35.0,660.0,49.0,853.0
52,157.0,104.0,35.0,661.0,48.0,852.0
53,156.0,106.0,35.0,660.0,49.0,852.0
54,156.0,107.0,35.0,660.0,48.0,853.0
55,156.0,106.0,36.0,660.0,48.0,853.0
56,158.0,103.0,35.0,660.0,48.0,852.0
57,157.0,103.0,36.0,660.0,48.0,852.0
58,157.0,104.0,35.0,660.0,48.0,853.0
59,156.0,104.0,34.0,660.0,48.0,853.0
60,156.0,104.0,36.0,661.0,48.0,853.0
61,158.0,107.0,36.0,661.0,48.0,853.0
62,158.0,106.0,36.0,661.0,49.0,852.0
63,158.0,105.0,35.0,660.0,48.0,852.0
64,156.0,106.0,35.0,660.0,49.0,852.0
