,Value1,Value2,Value3,Value4,Value5,Value6
0,59.0,66.0,17.0,706.0,17.0,858.0
1,59.0,66.0,17.0,707.0,17.0,85857.0
2,59.0,66.0,17.0,707.0,16.0,857.0
3,59.0,66.0,17.0,707.0,16.0,857.0
4,60.0,65.0,16.0,707.0,16.0,858.0
5,59.0,66.0,16.0,707.0,16.0,857.0
6,59.0,66.0,17.0,706.0,17.0,858.0
7,59.0,66.0,17.0,707.0,17.0,858.0
8,61.0,65.0,17.0,707.0,17.0,857.0
9,61.0,66.0,16.0,707.0,17.0,857.0
10,61.0,65.0,16.0,707.0,17.0,857.0
11,60.0,66.0,17.0,707.0,17.0,858.0
12,61.0,66.0,16.0,708.0,17.0,858.0
13,60.0,66.0,16.0,707.0,16.0,858.0
14,60.0,67.0,16.0,707.0,17.0,857.0
15,60.0,66.0,16.0,707.0,17.0,858.0
16,59.0,66.0,17.0,707.0,16.0,857.0
17,61.0,65.0,17.0,707.0,17.0,858.0
18,60.0,67.0,16.0,707.0,17.0,857.0
19,60.0,65.0,17.0,707.0,17.0,857.0
20,59.0,65.0,16.0,708.0,17.0,857.0
21,60.0,66.0,17.0,707.0,16.0,858.0
22,59.0,66.0,17.0,707.0,16.0,857.0
23,60.0,66.0,16.0,707.0,16.0,857.0
24,59.0,66.0,17.0,707.0,17.0,858.0
25,60.0,66.0,17.0,708.0,17.0,857.0
26,60.0,67.0,16.0,707.0,16.0,858.0
27,60.0,67.0,17.0,707.0,17.0,858.0
28,60.0,66.0,17.0,707.0,16.0,858.0
29,59.0,66.0,17.0,707.0,17.0,858.0
30,60.0,66.0,16.0,708.0,17.0,858.0
31,60.0,65.0,16.0,707.0,16.0,858.0
32,60.0,65.0,16.0,707.0,17.0,857.0
33,60.0,66.0,17.0,708.0,16.0,857.0
34,60.0,65.0,16.0,707.0,17.0,857.0
35,59.0,65.0,16.0,707.0,16.0,858.0
36,59.0,66.0,17.0,708.0,17.0,858.0
37,59.0,66.0,16.0,708.0,16.0,857.0
38,59.0,66.0,17.0,708.0,16.0,858.0
39,60.0,66.0,17.0,708.0,17.0,858.0
40,60.0,67.0,16.0,708.0,17.0,858.0
41,59.0,66.0,17.0,708.0,17.0,858.0
42,60.0,66.0,16.0,707.0,16.0,858.0
43,59.0,66.0,16.0,707.0,17.0,858.0
44,60.0,65.0,17.0,708.0,17.0,857.0
45,59.0,66.0,16.0,707.0,16.0,857.0
46,60.0,66.0,16.0,707.0,16.0,857.0
47,60.0,65.0,16.0,707.0,16.0,858.0
48,60.0,65.0,17.0,708.0,17.0,857.0
49,59.0,65.0,16.0,708.0,17.0,857.0
50,60.0,66.0,17.0,708.0,17.0,857.0
51,60.0,66.0,16.0,708.0,16.0,858.0
52,60.0,66.0,17.0,708.0,16.0,857.0
53,60.0,66.0,16.0,708.0,17.0,858.0
54,59.0,67.0,16.0,708.0,16.0,858.0
55,59.0,66.0,16.0,708.0,17.0,858.0
56,59.0,67.0,17.0,708.0,16.0,858.0
57,59.0,66.0,17.0,708.0,17.0,858.0
58,60.0,66.0,17.0,707.0,16.0,857.0
59,60.0,66.0,17.0,707.0,16.0,857.0
60,60.0,65.0,17.0,707.0,16.0,857.0
61,60.0,65.0,17.0,708.0,17.0,858.0
