,Value1,Value2,Value3,Value4,Value5,Value6
0,88.0,47.0,21.0,557.0,57.0,726.0
1,89.0,49.0,21.0,557.0,57.0,725.0
2,89.0,48.0,21.0,557.0,58.0,726.0
3,88.0,50.0,21.0,558.0,58.0,725.0
4,87.0,49.0,20.0,557.0,58.0,727.0
5,88.0,49.0,21.0,558.0,59.0,725.0
6,88.0,49.0,20.0,557.0,59.0,726.0
7,88.0,48.0,21.0,557.0,59.0,727.0
8,88.0,50.0,21.0,557.0,59.0,727.0
9,88.0,50.0,20.0,558.0,58.0,727.0
10,88.0,48.0,22.0,557.0,59.0,726.0
11,88.0,49.0,22.0,557.0,59.0,727.0
12,89.0,49.0,20.0,558.0,58.0,726.0
13,88.0,50.0,22.0,557.0,58.0,727.0
14,88.0,50.0,21.0,557.0,57.0,726.0
15,89.0,49.0,20.0,557.0,58.0,726.0
16,88.0,48.0,21.0,557.0,59.0,726.0
17,89.0,50.0,21.0,557.0,58.0,727.0
18,89.0,49.0,21.0,557.0,59.0,726.0
19,89.0,50.0,22.0,556.0,58.0,727.0
20,89.0,49.0,20.0,557.0,58.0,724.0
21,88.0,50.0,20.0,557.0,58.0,725.0
22,88.0,48.0,20.0,558.0,59.0,726.0
23,88.0,49.0,21.0,557.0,59.0,727.0
24,88.0,50.0,20.0,557.0,58.0,726.0
25,88.0,49.0,22.0,557.0,59.0,725.0
26,88.0,48.0,21.0,558.0,58.0,727.0
27,88.0,48.0,20.0,558.0,58.0,727.0
28,88.0,49.0,21.0,556.0,58.0,726.0
29,88.0,49.0,21.0,558.0,59.0,726.0
30,89.0,50.0,21.0,558.0,58.0,725.0
31,88.0,49.0,20.0,557.0,58.0,727.0
32,89.0,48.0,21.0,557.0,59.0,727.0
33,89.0,50.0,21.0,557.0,59.0,726.0
34,88.0,49.0,21.0,557.0,58.0,727.0
35,89.0,50.0,21.0,557.0,58.0,727.0
36,89.0,48.0,20.0,557.0,59.0,727.0
37,88.0,49.0,21.0,557.0,59.0,727.0
38,88.0,48.0,20.0,557.0,58.0,727.0
39,88.0,50.0,21.0,557.0,58.0,727.0
40,88.0,49.0,21.0,557.0,57.0,727.0
41,89.0,48.0,22.0,556.0,58.0,726.0
42,89.0,48.0,21.0,557.0,58.0,726.0
43,89.0,49.0,19.0,557.0,59.0,727.0
44,88.0,49.0,20.0,558.0,58.0,727.0
45,88.0,48.0,21.0,557.0,58.0,727.0
46,88.0,49.0,20.0,556.0,59.0,727.0
47,89.0,48.0,20.0,557.0,58.0,727.0
48,89.0,48.0,20.0,558.0,58.0,727.0
49,88.0,49.0,21.0,557.0,59.0,727.0
50,88.0,50.0,22.0,558.0,58.0,727.0
51,88.0,50.0,22.0,557.0,58.0,727.0
52,89.0,48.0,19.0,557.0,58.0,726.0
53,89.0,50.0,21.0,557.0,58.0,726.0
54,89.0,50.0,20.0,558.0,58.0,727.0
55,88.0,48.0,21.0,557.0,59.0,726.0
56,89.0,49.0,20.0,558.0,58.0,726.0
57,87.0,50.0,21.0,557.0,58.0,727.0
58,89.0,49.0,20.0,557.0,58.0,727.0
59,88.0,50.0,20.0,557.0,58.0,727.0
60,89.0,48.0,21.0,557.0,58.0,727.0
61,88.0,50.0,21.0,557.0,59.0,727.0
62,89.0,50.0,21.0,557.0,59.0,727.0
63,88.0,49.0,21.0,557.0,59.0,726.0
64,89.0,50.0,21.0,557.0,58.0,727.0
65,88.0,49.0,20.0,558.0,58.0,727.0
66,88.0,48.0,21.0,557.0,58.0,726.0
67,88.0,48.0,21.0,557.0,59.0,726.0
68,89.0,49.0,20.0,557.0,58.0,725.0
69,89.0,49.0,21.0,557.0,59.0,726.0
70,89.0,48.0,21.0,557.0,58.0,727.0
71,89.0,50.0,20.0,558.0,58.0,726.0
72,88.0,48.0,21.0,557.0,58.0,726.0
73,88.0,50.0,21.0,557.0,59.0,727.0
74,88.0,49.0,20.0,557.0,59.0,727.0
75,88.0,50.0,21.0,557.0,58.0,727.0
76,89.0,50.0,21.0,556.0,58.0,726.0
77,88.0,48.0,21.0,558.0,57.0,727.0
78,89.0,50.0,22.0,558.0,59.0,727.0
79,89.0,49.0,21.0,557.0,59.0,726.0
80,89.0,49.0,20.0,558.0,58.0,727.0
81,88.0,48.0,22.0,557.0,59.0,726.0
82,88.0,49.0,20.0,557.0,58.0,727.0
83,88.0,49.0,20.0,557.0,58.0,727.0
84,88.0,49.0,21.0,557.0,59.0,726.0
85,88.0,48.0,21.0,556.0,58.0,726.0
86,87.0,50.0,21.0,557.0,59.0,727.0
87,88.0,49.0,21.0,558.0,58.0,727.0
88,88.0,49.0,20.0,558.0,58.0,727.0
89,89.0,50.0,21.0,557.0,58.0,727.0
90,88.0,49.0,22.0,557.0,57.0,727.0
91,89.0,49.0,22.0,557.0,58.0,727.0
92,89.0,50.0,21.0,557.0,59.0,727.0
93,89.0,50.0,21.0,557.0,59.0,726.0
94,88.0,49.0,22.0,557.0,58.0,727.0
95,88.0,49.0,20.0,557.0,58.0,727.0
96,88.0,49.0,20.0,557.0,58.0,727.0
97,88.0,49.0,20.0,558.0,58.0,727.0
98,88.0,49.0,20.0,557.0,58.0,727.0
99,88.0,50.0,21.0,557.0,58.0,726.0
100,87.0,48.0,21.0,557.0,60.0,727.0
101,88.0,48.0,20.0,556.0,58.0,727.0
102,89.0,47.0,21.0,557.0,58.0,726.0
103,88.0,49.0,20.0,557.0,59.0,727.0
104,89.0,49.0,21.0,557.0,58.0,727.0
105,89.0,50.0,22.0,557.0,58.0,726.0
106,88.0,49.0,20.0,556.0,59.0,726.0
107,88.0,48.0,21.0,557.0,58.0,726.0
108,88.0,49.0,21.0,558.0,59.0,727.0
109,88.0,49.0,21.0,558.0,59.0,727.0
110,88.0,48.0,20.0,557.0,58.0,726.0
111,88.0,48.0,20.0,557.0,58.0,726.0
112,89.0,48.0,21.0,557.0,58.0,727.0
113,89.0,48.0,20.0,557.0,58.0,727.0
114,89.0,48.0,21.0,558.0,57.0,727.0
115,89.0,48.0,21.0,557.0,58.0,726.0
116,89.0,48.0,21.0,558.0,58.0,727.0
117,88.0,49.0,21.0,558.0,58.0,726.0
118,88.0,48.0,20.0,558.0,58.0,726.0
119,88.0,49.0,21.0,557.0,59.0,726.0
120,88.0,50.0,21.0,557.0,58.0,727.0
121,88.0,48.0,20.0,558.0,58.0,726.0
122,89.0,49.0,21.0,558.0,59.0,726.0
123,89.0,50.0,21.0,557.0,58.0,727.0
124,88.0,48.0,21.0,557.0,59.0,727.0
125,88.0,49.0,22.0,558.0,59.0,727.0
126,88.0,49.0,20.0,557.0,59.0,727.0
127,89.0,49.0,20.0,558.0,57.0,726.0
128,88.0,48.0,20.0,558.0,58.0,727.0
129,88.0,48.0,22.0,557.0,58.0,726.0
130,88.0,49.0,21.0,558.0,58.0,727.0
131,89.0,49.0,21.0,558.0,59.0,726.0
132,88.0,49.0,21.0,558.0,58.0,726.0
133,88.0,50.0,20.0,557.0,58.0,727.0
134,88.0,48.0,21.0,558.0,58.0,726.0
135,88.0,48.0,20.0,558.0,58.0,726.0
136,89.0,49.0,20.0,557.0,58.0,726.0
137,89.0,48.0,21.0,557.0,59.0,727.0
138,88.0,49.0,22.0,558.0,58.0,726.0
139,88.0,48.0,21.0,557.0,59.0,727.0
140,88.0,48.0,22.0,558.0,57.0,726.0
141,89.0,50.0,22.0,557.0,59.0,726.0
142,89.0,49.0,21.0,557.0,59.0,726.0
143,88.0,48.0,20.0,557.0,58.0,726.0
144,88.0,49.0,20.0,558.0,58.0,727.0
145,89.0,49.0,21.0,558.0,59.0,727.0
146,88.0,48.0,20.0,557.0,58.0,726.0
147,89.0,50.0,21.0,557.0,59.0,727.0
148,88.0,50.0,20.0,558.0,58.0,726.0
149,89.0,49.0,22.0,557.0,58.0,726.0
150,87.0,50.0,21.0,558.0,58.0,727.0
151,89.0,50.0,21.0,557.0,59.0,726.0
152,88.0,50.0,21.0,558.0,58.0,726.0
153,89.0,50.0,20.0,557.0,58.0,727.0
154,88.0,49.0,20.0,558.0,58.0,726.0
155,88.0,48.0,21.0,557.0,59.0,725.0
156,89.0,49.0,21.0,557.0,57.0,727.0
157,89.0,50.0,20.0,557.0,58.0,726.0
158,89.0,49.0,22.0,556.0,58.0,726.0
159,88.0,48.0,20.0,557.0,58.0,726.0
160,89.0,50.0,20.0,558.0,59.0,726.0
161,88.0,49.0,21.0,557.0,58.0,726.0
162,88.0,49.0,21.0,557.0,58.0,726.0
163,88.0,49.0,21.0,558.0,59.0,726.0
164,88.0,49.0,20.0,558.0,58.0,726.0
165,89.0,50.0,20.0,557.0,58.0,726.0
166,89.0,50.0,20.0,557.0,59.0,726.0
167,88.0,48.0,22.0,558.0,58.0,725.0
168,89.0,48.0,21.0,557.0,58.0,725.0
169,88.0,49.0,20.0,556.0,58.0,726.0
170,89.0,49.0,20.0,558.0,59.0,726.0
171,89.0,48.0,21.0,557.0,59.0,726.0
172,88.0,50.0,20.0,557.0,58.0,727.0
173,88.0,48.0,21.0,557.0,59.0,725.0
174,88.0,50.0,21.0,557.0,58.0,726.0
175,88.0,50.0,21.0,557.0,58.0,727.0
176,89.0,48.0,22.0,557.0,59.0,726.0
177,88.0,49.0,20.0,558.0,59.0,726.0
178,89.0,49.0,21.0,557.0,59.0,726.0
179,89.0,49.0,20.0,557.0,58.0,726.0
180,88.0,49.0,20.0,557.0,58.0,726.0
181,88.0,50.0,20.0,558.0,58.0,726.0
182,88.0,49.0,20.0,557.0,59.0,726.0
183,88.0,49.0,21.0,558.0,59.0,726.0
184,88.0,50.0,20.0,557.0,58.0,726.0
185,88.0,48.0,21.0,557.0,58.0,726.0
186,89.0,49.0,21.0,557.0,59.0,725.0
187,88.0,49.0,21.0,557.0,59.0,726.0
188,89.0,48.0,21.0,557.0,58.0,726.0
189,89.0,50.0,21.0,557.0,58.0,726.0
190,89.0,48.0,21.0,557.0,58.0,726.0
191,89.0,50.0,22.0,557.0,58.0,725.0
192,88.0,49.0,21.0,558.0,58.0,726.0
193,88.0,49.0,21.0,557.0,58.0,726.0
194,88.0,49.0,21.0,557.0,59.0,726.0
195,88.0,47.0,21.0,557.0,58.0,726.0
196,89.0,48.0,20.0,558.0,58.0,726.0
197,88.0,49.0,20.0,558.0,59.0,726.0
198,89.0,47.0,21.0,557.0,59.0,726.0
199,88.0,49.0,20.0,558.0,58.0,726.0
200,89.0,47.0,21.0,558.0,58.0,726.0
201,89.0,47.0,21.0,557.0,58.0,726.0
202,89.0,48.0,22.0,557.0,58.0,725.0
203,89.0,48.0,21.0,558.0,58.0,725.0
204,88.0,48.0,21.0,558.0,59.0,725.0
205,89.0,48.0,21.0,558.0,58.0,726.0
206,89.0,49.0,21.0,557.0,58.0,725.0
207,88.0,48.0,21.0,558.0,58.0,726.0
208,88.0,50.0,20.0,558.0,59.0,726.0
209,89.0,50.0,20.0,557.0,59.0,726.0
210,88.0,49.0,21.0,558.0,58.0,726.0
211,88.0,49.0,21.0,557.0,59.0,726.0
212,89.0,49.0,21.0,558.0,58.0,727.0
213,88.0,50.0,21.0,557.0,58.0,726.0
214,88.0,48.0,21.0,558.0,58.0,726.0
215,88.0,48.0,22.0,558.0,58.0,726.0
216,88.0,49.0,21.0,557.0,58.0,726.0
217,89.0,49.0,21.0,558.0,58.0,726.0
218,89.0,48.0,20.0,558.0,57.0,726.0
219,88.0,49.0,21.0,558.0,58.0,725.0
220,89.0,49.0,21.0,557.0,58.0,726.0
221,88.0,48.0,20.0,557.0,59.0,726.0
222,88.0,48.0,20.0,557.0,59.0,726.0
223,88.0,49.0,21.0,558.0,57.0,726.0
224,88.0,48.0,20.0,557.0,58.0,726.0
225,88.0,49.0,21.0,558.0,58.0,726.0
226,89.0,48.0,20.0,558.0,58.0,726.0
227,88.0,49.0,21.0,557.0,59.0,726.0
228,89.0,48.0,21.0,557.0,58.0,726.0
229,88.0,49.0,22.0,558.0,58.0,726.0
230,89.0,50.0,21.0,557.0,58.0,726.0
231,88.0,48.0,21.0,557.0,58.0,726.0
232,88.0,49.0,22.0,558.0,58.0,726.0
233,88.0,48.0,20.0,557.0,58.0,726.0
234,88.0,50.0,21.0,558.0,57.0,726.0
235,89.0,49.0,20.0,558.0,58.0,727.0
236,88.0,49.0,21.0,557.0,58.0,726.0
237,88.0,49.0,20.0,558.0,58.0,726.0
238,88.0,50.0,21.0,557.0,58.0,726.0
239,89.0,49.0,21.0,558.0,58.0,726.0
240,88.0,50.0,22.0,557.0,58.0,726.0
241,89.0,48.0,22.0,558.0,58.0,725.0
242,89.0,49.0,21.0,557.0,58.0,726.0
243,89.0,50.0,20.0,558.0,58.0,726.0
244,89.0,49.0,22.0,557.0,58.0,726.0
245,88.0,49.0,21.0,558.0,58.0,727.0
246,88.0,49.0,20.0,558.0,58.0,725.0
247,88.0,49.0,21.0,557.0,58.0,727.0
248,88.0,48.0,20.0,557.0,59.0,726.0
249,88.0,49.0,21.0,558.0,58.0,726.0
250,88.0,47.0,21.0,557.0,58.0,727.0
251,89.0,49.0,21.0,558.0,58.0,726.0
252,88.0,49.0,20.0,557.0,58.0,726.0
253,88.0,50.0,20.0,557.0,58.0,726.0
254,89.0,48.0,21.0,558.0,58.0,726.0
255,88.0,49.0,20.0,557.0,59.0,725.0
256,89.0,48.0,21.0,557.0,58.0,725.0
257,88.0,49.0,20.0,558.0,57.0,726.0
258,89.0,50.0,21.0,557.0,59.0,726.0
259,88.0,49.0,21.0,557.0,59.0,726.0
260,89.0,49.0,21.0,558.0,58.0,725.0
261,88.0,48.0,20.0,558.0,58.0,726.0
262,88.0,50.0,22.0,557.0,58.0,726.0
263,89.0,49.0,22.0,557.0,58.0,726.0
264,88.0,49.0,20.0,558.0,58.0,726.0
265,88.0,48.0,22.0,558.0,58.0,726.0
266,89.0,49.0,21.0,557.0,58.0,726.0
267,89.0,48.0,20.0,558.0,58.0,726.0
268,88.0,49.0,20.0,558.0,59.0,726.0
269,88.0,50.0,22.0,558.0,58.0,726.0
270,88.0,48.0,20.0,557.0,58.0,726.0
271,88.0,50.0,20.0,558.0,59.0,726.0
272,89.0,48.0,20.0,558.0,60.0,726.0
273,89.0,50.0,21.0,557.0,58.0,726.0
274,88.0,49.0,21.0,558.0,58.0,726.0
275,88.0,49.0,22.0,557.0,58.0,726.0
276,89.0,49.0,20.0,558.0,59.0,726.0
277,88.0,49.0,20.0,557.0,58.0,726.0
278,88.0,49.0,20.0,557.0,59.0,726.0
279,89.0,49.0,21.0,558.0,59.0,725.0
