,Value1,Value2,Value3,Value4,Value5,Value6
0,85.0,45.0,27.0,561.0,74.0,522.0
1,85.0,45.0,26.0,561.0,74.0,520.0
2,86.0,44.0,27.0,560.0,74.0,522.0
3,85.0,44.0,27.0,561.0,74.0,522.0
4,85.0,44.0,27.0,561.0,74.0,521.0
5,85.0,43.0,28.0,561.0,74.0,522.0
6,85.0,43.0,26.0,561.0,74.0,522.0
7,85.0,43.0,27.0,562.0,73.0,522.0
8,85.0,44.0,27.0,561.0,73.0,522.0
9,85.0,44.0,28.0,561.0,74.0,521.0
10,84.0,44.0,27.0,561.0,75.0,521.0
11,85.0,44.0,27.0,560.0,75.0,522.0
12,85.0,44.0,27.0,561.0,74.0,522.0
13,84.0,45.0,28.0,561.0,75.0,521.0
14,85.0,43.0,28.0,561.0,74.0,521.0
15,84.0,43.0,28.0,561.0,74.0,521.0
16,85.0,43.0,27.0,562.0,75.0,522.0
17,85.0,43.0,28.0,561.0,74.0,522.0
18,85.0,45.0,27.0,561.0,74.0,522.0
19,86.0,44.0,28.0,561.0,75.0,522.0
20,85.0,43.0,27.0,561.0,74.0,522.0
21,86.0,43.0,26.0,562.0,74.0,522.0
22,86.0,42.0,26.0,561.0,75.0,522.0
23,84.0,45.0,28.0,561.0,74.0,523.0
24,84.0,43.0,26.0,561.0,74.0,523.0
25,85.0,44.0,27.0,561.0,75.0,521.0
26,85.0,44.0,27.0,562.0,74.0,521.0
27,86.0,43.0,27.0,562.0,74.0,522.0
28,86.0,44.0,28.0,561.0,74.0,523.0
29,85.0,44.0,28.0,561.0,75.0,522.0
30,85.0,45.0,27.0,561.0,74.0,522.0
31,85.0,44.0,26.0,561.0,75.0,548.0
32,85.0,43.0,27.0,562.0,74.0,542.0
33,85.0,45.0,27.0,561.0,74.0,520.0
34,85.0,45.0,27.0,562.0,74.0,520.0
35,86.0,43.0,28.0,562.0,74.0,520.0
36,85.0,43.0,28.0,561.0,74.0,520.0
37,85.0,44.0,27.0,561.0,74.0,519.0
38,85.0,43.0,28.0,561.0,74.0,519.0
39,86.0,43.0,27.0,562.0,74.0,519.0
40,86.0,44.0,27.0,562.0,75.0,520.0
41,85.0,43.0,28.0,562.0,74.0,519.0
42,85.0,44.0,26.0,562.0,74.0,520.0
43,85.0,43.0,27.0,562.0,75.0,519.0
44,85.0,43.0,27.0,561.0,74.0,519.0
45,86.0,44.0,26.0,562.0,75.0,520.0
46,85.0,44.0,27.0,561.0,75.0,519.0
47,86.0,44.0,28.0,562.0,75.0,519.0
48,85.0,45.0,27.0,561.0,74.0,520.0
49,85.0,45.0,28.0,561.0,74.0,520.0
50,85.0,45.0,27.0,561.0,75.0,519.0
51,86.0,44.0,28.0,560.0,74.0,520.0
52,84.0,44.0,27.0,561.0,74.0,519.0
53,84.0,43.0,27.0,561.0,75.0,519.0
54,85.0,44.0,25.0,561.0,75.0,518.0
55,84.0,44.0,26.0,561.0,74.0,519.0
56,84.0,43.0,26.0,562.0,75.0,520.0
57,84.0,43.0,26.0,561.0,74.0,519.0
58,85.0,45.0,27.0,562.0,74.0,519.0
59,85.0,43.0,28.0,561.0,74.0,519.0
60,84.0,44.0,27.0,561.0,74.0,519.0
61,85.0,45.0,27.0,561.0,74.0,519.0
62,85.0,43.0,28.0,561.0,75.0,518.0
63,86.0,43.0,27.0,561.0,74.0,520.0
64,85.0,44.0,27.0,561.0,75.0,519.0
65,86.0,43.0,27.0,561.0,75.0,519.0
66,84.0,43.0,28.0,561.0,75.0,520.0
67,85.0,46.0,26.0,562.0,75.0,520.0
68,86.0,45.0,27.0,562.0,74.0,519.0
69,85.0,44.0,27.0,562.0,75.0,519.0
70,85.0,45.0,26.0,562.0,74.0,519.0
71,85.0,45.0,27.0,560.0,74.0,518.0
72,85.0,44.0,28.0,561.0,75.0,518.0
73,85.0,45.0,28.0,561.0,74.0,518.0
74,85.0,43.0,26.0,561.0,74.0,518.0
75,86.0,45.0,27.0,561.0,75.0,518.0
76,85.0,43.0,27.0,561.0,75.0,518.0
77,85.0,45.0,28.0,561.0,75.0,519.0
78,85.0,46.0,27.0,561.0,74.0,519.0
79,85.0,43.0,27.0,561.0,75.0,520.0
80,84.0,44.0,27.0,561.0,75.0,519.0
81,85.0,43.0,27.0,562.0,73.0,519.0
82,84.0,44.0,28.0,561.0,74.0,520.0
83,84.0,43.0,27.0,561.0,74.0,520.0
84,86.0,45.0,27.0,561.0,74.0,518.0
85,85.0,44.0,27.0,562.0,74.0,519.0
86,85.0,44.0,26.0,562.0,74.0,518.0
87,84.0,44.0,27.0,562.0,74.0,519.0
88,85.0,45.0,27.0,561.0,74.0,519.0
89,85.0,42.0,27.0,561.0,74.0,519.0
90,85.0,43.0,27.0,562.0,74.0,519.0
91,86.0,44.0,27.0,561.0,75.0,518.0
92,85.0,44.0,28.0,561.0,75.0,519.0
93,85.0,43.0,27.0,561.0,74.0,518.0
94,85.0,43.0,26.0,562.0,75.0,518.0
95,86.0,44.0,26.0,561.0,75.0,519.0
96,85.0,44.0,27.0,561.0,74.0,519.0
97,85.0,44.0,28.0,561.0,75.0,518.0
98,86.0,43.0,27.0,561.0,74.0,519.0
99,85.0,45.0,27.0,561.0,74.0,518.0
