,Value1,Value2,Value3,Value4,Value5,Value6
0,66.0,31.0,29.0,530.0,43.0,848.0
1,67.0,32.0,29.0,530.0,43.0,848.0
2,66.0,31.0,30.0,531.0,43.0,847.0
3,66.0,32.0,29.0,531.0,43.0,847.0
4,66.0,32.0,30.0,530.0,43.0,847.0
5,66.0,31.0,29.0,530.0,43.0,848.0
6,67.0,32.0,29.0,530.0,43.0,848.0
7,66.0,32.0,29.0,530.0,42.0,847.0
8,67.0,33.0,30.0,530.0,42.0,850.0
9,67.0,32.0,30.0,530.0,43.0,849.0
10,67.0,33.0,30.0,531.0,42.0,850.0
11,68.0,32.0,28.0,530.0,43.0,849.0
12,67.0,32.0,29.0,531.0,43.0,850.0
13,67.0,33.0,29.0,531.0,43.0,850.0
14,66.0,32.0,30.0,531.0,42.0,849.0
15,67.0,32.0,30.0,531.0,43.0,849.0
16,67.0,32.0,30.0,532.0,43.0,849.0
17,67.0,32.0,30.0,531.0,42.0,848.0
18,67.0,32.0,30.0,531.0,43.0,848.0
19,67.0,32.0,30.0,531.0,43.0,847.0
20,68.0,32.0,29.0,532.0,43.0,847.0
21,67.0,32.0,29.0,531.0,42.0,846.0
22,67.0,32.0,30.0,531.0,42.0,847.0
23,68.0,33.0,30.0,531.0,42.0,848.0
24,67.0,32.0,30.0,531.0,43.0,848.0
25,67.0,32.0,29.0,531.0,43.0,848.0
26,67.0,32.0,30.0,532.0,43.0,848.0
27,67.0,33.0,30.0,531.0,42.0,848.0
28,67.0,32.0,29.0,532.0,43.0,849.0
29,67.0,33.0,30.0,532.0,43.0,847.0
30,67.0,33.0,29.0,531.0,43.0,847.0
31,66.0,32.0,29.0,531.0,43.0,836.0
32,66.0,32.0,29.0,531.0,43.0,844.0
33,67.0,32.0,29.0,532.0,43.0,844.0
34,67.0,32.0,30.0,531.0,42.0,846.0
35,66.0,31.0,30.0,531.0,43.0,846.0
36,67.0,31.0,30.0,531.0,42.0,846.0
37,67.0,32.0,30.0,531.0,43.0,846.0
38,67.0,32.0,29.0,531.0,43.0,847.0
39,67.0,32.0,29.0,530.0,43.0,847.0
40,67.0,32.0,30.0,531.0,43.0,846.0
41,67.0,32.0,29.0,531.0,43.0,846.0
42,67.0,32.0,28.0,531.0,43.0,848.0
43,67.0,32.0,29.0,531.0,43.0,847.0
44,67.0,32.0,29.0,531.0,42.0,848.0
45,67.0,32.0,29.0,531.0,43.0,847.0
46,67.0,32.0,29.0,530.0,43.0,847.0
47,67.0,32.0,28.0,531.0,43.0,847.0
48,67.0,32.0,29.0,530.0,43.0,847.0
49,67.0,32.0,29.0,530.0,43.0,847.0
50,67.0,32.0,29.0,531.0,43.0,848.0
51,67.0,31.0,29.0,530.0,43.0,848.0
52,67.0,32.0,30.0,530.0,43.0,849.0
53,67.0,32.0,29.0,530.0,42.0,848.0
54,67.0,31.0,29.0,530.0,42.0,848.0
55,67.0,33.0,29.0,530.0,42.0,850.0
56,67.0,33.0,29.0,530.0,43.0,849.0
57,67.0,32.0,29.0,530.0,42.0,849.0
58,67.0,31.0,30.0,530.0,42.0,848.0
59,68.0,32.0,29.0,530.0,43.0,849.0
60,67.0,32.0,30.0,530.0,43.0,848.0
61,67.0,32.0,29.0,529.0,43.0,848.0
62,67.0,32.0,29.0,530.0,43.0,848.0
63,66.0,32.0,29.0,530.0,43.0,848.0
64,67.0,32.0,30.0,529.0,43.0,848.0
65,67.0,32.0,29.0,529.0,43.0,849.0
66,67.0,31.0,29.0,529.0,43.0,848.0
67,67.0,32.0,29.0,529.0,43.0,848.0
68,66.0,33.0,28.0,529.0,43.0,849.0
69,67.0,32.0,29.0,529.0,43.0,849.0
70,66.0,31.0,29.0,529.0,43.0,848.0
71,67.0,32.0,29.0,529.0,43.0,848.0
72,67.0,32.0,29.0,528.0,43.0,848.0
73,67.0,32.0,30.0,529.0,43.0,848.0
74,66.0,32.0,29.0,529.0,43.0,849.0
75,66.0,31.0,29.0,528.0,43.0,848.0
76,66.0,31.0,29.0,529.0,43.0,847.0
77,66.0,32.0,30.0,529.0,43.0,848.0
78,66.0,32.0,30.0,529.0,43.0,847.0
