,Value1,Value2,Value3,Value4,Value5,Value6
0,71.0,41.0,31.0,551.0,43.0,855.0
1,71.0,41.0,31.0,551.0,43.0,855.0
2,71.0,41.0,31.0,551.0,43.0,85855.0
3,71.0,41.0,31.0,551.0,43.0,856.0
4,71.0,41.0,31.0,552.0,43.0,855.0
5,71.0,41.0,31.0,552.0,43.0,855.0
6,71.0,41.0,31.0,551.0,43.0,855.0
7,71.0,41.0,31.0,551.0,43.0,855.0
8,71.0,41.0,31.0,551.0,43.0,855.0
9,72.0,42.0,31.0,552.0,43.0,855.0
10,71.0,42.0,31.0,551.0,43.0,855.0
11,71.0,41.0,31.0,551.0,43.0,856.0
12,71.0,41.0,31.0,552.0,43.0,856.0
13,72.0,42.0,30.0,551.0,43.0,856.0
14,72.0,42.0,30.0,551.0,43.0,855.0
15,72.0,41.0,30.0,551.0,43.0,855.0
16,72.0,42.0,31.0,551.0,43.0,856.0
17,71.0,41.0,31.0,551.0,42.0,855.0
18,71.0,42.0,30.0,551.0,43.0,855.0
19,71.0,42.0,31.0,551.0,43.0,855.0
20,72.0,42.0,31.0,551.0,43.0,856.0
21,72.0,42.0,31.0,551.0,43.0,856.0
22,72.0,41.0,30.0,551.0,43.0,855.0
23,72.0,42.0,31.0,551.0,44.0,855.0
24,72.0,42.0,31.0,551.0,43.0,855.0
25,71.0,42.0,30.0,552.0,44.0,855.0
26,71.0,42.0,30.0,551.0,43.0,855.0
27,71.0,42.0,31.0,551.0,43.0,856.0
28,72.0,42.0,31.0,551.0,43.0,855.0
29,71.0,42.0,31.0,551.0,43.0,856.0
30,71.0,41.0,31.0,551.0,43.0,855.0
31,72.0,42.0,31.0,551.0,43.0,855.0
32,71.0,41.0,32.0,551.0,43.0,855.0
33,71.0,42.0,31.0,552.0,43.0,855.0
34,72.0,42.0,31.0,552.0,43.0,856.0
35,71.0,42.0,31.0,551.0,43.0,855.0
36,71.0,42.0,31.0,552.0,43.0,856.0
37,71.0,42.0,31.0,551.0,43.0,855.0
38,71.0,42.0,31.0,551.0,44.0,855.0
39,71.0,42.0,31.0,552.0,43.0,856.0
40,72.0,41.0,31.0,551.0,43.0,855.0
41,72.0,42.0,31.0,551.0,43.0,856.0
42,72.0,41.0,30.0,551.0,44.0,855.0
43,71.0,41.0,31.0,551.0,43.0,855.0
44,71.0,42.0,31.0,552.0,43.0,856.0
45,71.0,42.0,30.0,552.0,43.0,856.0
46,72.0,42.0,31.0,551.0,43.0,856.0
47,71.0,42.0,31.0,551.0,43.0,855.0
48,71.0,42.0,30.0,552.0,43.0,856.0
49,71.0,42.0,31.0,552.0,44.0,855.0
50,71.0,42.0,31.0,551.0,43.0,855.0
51,71.0,42.0,31.0,551.0,43.0,854.0
52,71.0,42.0,31.0,551.0,43.0,854.0
53,71.0,41.0,31.0,551.0,43.0,856.0
54,71.0,41.0,31.0,551.0,43.0,856.0
55,71.0,42.0,30.0,551.0,43.0,856.0
56,71.0,42.0,31.0,551.0,44.0,856.0
57,71.0,41.0,31.0,551.0,43.0,856.0
58,71.0,42.0,31.0,551.0,44.0,854.0
59,71.0,42.0,31.0,551.0,43.0,855.0
60,71.0,42.0,31.0,552.0,43.0,855.0
61,71.0,42.0,30.0,551.0,43.0,855.0
62,71.0,41.0,31.0,551.0,43.0,856.0
63,71.0,41.0,31.0,551.0,43.0,856.0
64,71.0,42.0,31.0,551.0,43.0,856.0
65,71.0,42.0,30.0,551.0,44.0,854.0
66,71.0,42.0,31.0,551.0,43.0,855.0
67,71.0,42.0,30.0,551.0,43.0,855.0
68,71.0,42.0,31.0,551.0,43.0,855.0
69,72.0,42.0,31.0,551.0,43.0,856.0
